n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,1.004816,1.467279,80.951452,86.995615,-0.059840,0.000000,0.034827,-1.156958,-0.014135,4.66e-05
2,beta = 0,2.183214,1.302177,76.546944,140.985439,-0.202136,-0.179380,0.085819,0.000106,-0.014637,5.49e-04
3,collision,3.285314,1.000000,70.123196,178.607389,-0.432688,-0.075849,0.020719,0.948655,-0.014088,1.27e-12
4,pphi = 0,3.440874,1.058178,69.710803,179.372682,0.391630,-0.034729,0.000000,0.979843,-0.014192,1.05e-04
5,ptheta = 0,3.573870,1.109833,69.592295,178.673292,0.359113,0.000000,-0.017498,0.972740,-0.014182,9.43e-05
6,beta = 0,5.088387,1.426750,73.055609,131.701446,0.149957,0.104162,-0.084784,0.000025,-0.014433,3.45e-04
7,ptheta = 0,6.018023,1.525272,74.757064,85.093895,0.045268,0.000000,-0.058195,-0.891390,-0.014470,3.82e-04
8,pr = 0,7.090127,1.545828,73.039103,63.971064,0.000000,-0.137629,-0.011837,-1.181346,-0.014530,4.42e-04
9,pphi = 0,7.503684,1.544652,72.084960,63.238434,-0.008154,-0.171540,-0.000000,-1.151243,-0.014673,5.85e-04
10,beta = 0,9.074705,1.455407,59.529643,99.909586,-0.115695,-0.372242,0.059916,0.000364,-0.014604,5.16e-04
11,pphi = 0,10.314915,1.241570,46.210117,127.354267,-0.255093,-0.320797,-0.000000,0.935471,-0.014753,6.65e-04
12,collision,11.051053,1.000000,38.034764,106.062704,-0.447326,-0.166577,-0.114413,0.814474,-0.014088,4.14e-13
13,beta = 0,11.731305,1.174515,34.328687,53.181916,0.149221,-0.125331,-0.171009,0.000019,-0.016481,2.39e-03
14,pr = 0,12.105440,1.201279,32.057240,17.521996,0.000000,-0.181884,-0.153151,-0.557146,-0.016204,2.12e-03
15,phi = 0,12.294116,1.194184,30.303726,0.000000,-0.065660,-0.231670,-0.129811,-0.813204,-0.015754,1.67e-03
16,pphi = 0,13.032882,1.088040,19.169593,-29.956703,-0.207885,-0.463163,0.000000,-1.029517,-0.015619,1.53e-03
17,collision,13.606447,1.000000,9.417383,-22.552740,-0.307625,-0.590749,0.075667,-0.640725,-0.014088,2.04e-12
18,theta = 0,13.924630,1.068778,0.000000,-6.926409,0.183762,-0.642220,0.106897,-0.120889,-0.016486,2.40e-03
19,phi = 0,14.087321,1.086382,-3.561660,0.000000,0.138832,-0.641217,0.106769,0.093274,-0.017648,3.56e-03
20,beta = 0,14.087321,1.079629,-2.027016,-3.042194,0.157859,-0.643680,0.108009,-0.000024,-0.016240,2.15e-03
21,pr = 0,14.586199,1.115910,-17.274194,23.781313,0.000000,-0.545224,0.052122,0.870804,-0.016391,2.30e-03
22,pphi = 0,14.933195,1.110540,-23.607312,28.350669,-0.040113,-0.455573,0.000000,1.121977,-0.014099,1.14e-05
23,phi = 0,15.469990,1.048273,-34.369891,0.000000,-0.173256,-0.195661,-0.143765,0.929372,-0.015268,1.18e-03
24,collision,15.869191,1.000000,-36.196284,-20.453945,-0.286951,-0.107746,-0.185010,0.625520,-0.014088,5.89e-12
25,beta = 0,16.248204,1.054769,-37.208434,-57.997099,0.064155,-0.026849,-0.210454,-0.000001,-0.018154,4.07e-03
26,pr = 0,16.413350,1.057984,-37.324131,-69.490484,0.000000,-0.019134,-0.208356,-0.197187,-0.017683,3.59e-03
27,collision,17.013185,1.000000,-38.195585,-116.328549,-0.253001,-0.082088,-0.145096,-0.988875,-0.014088,6.30e-12
