n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,2.464577,1.537534,73.470495,132.791326,-0.113291,-0.218342,0.064777,0.000209,-0.013638,5.16e-04
2,pphi = 0,3.886940,1.253674,64.919319,171.723421,-0.263786,-0.121175,0.000000,1.045664,-0.013144,2.17e-05
3,ptheta = 0,4.605626,1.071010,63.409621,161.091462,-0.369585,0.000000,-0.067186,0.920024,-0.013127,4.12e-06
4,collision,4.861326,1.000000,63.601764,152.991747,-0.433918,0.040315,-0.092498,0.771104,-0.013123,2.25e-12
5,beta = 0,5.503296,1.185098,65.465158,113.072480,0.214767,0.065076,-0.130074,0.000017,-0.014178,1.06e-03
6,ptheta = 0,5.892141,1.253215,66.103294,81.632066,0.101617,0.000000,-0.116961,-0.574663,-0.013264,1.42e-04
7,pr = 0,6.636710,1.285314,63.962763,42.874666,0.000000,-0.167915,-0.058738,-1.165050,-0.013134,1.14e-05
8,pphi = 0,7.433136,1.273158,58.753518,32.642250,-0.036706,-0.313928,0.000000,-1.144985,-0.013773,6.50e-04
9,beta = 0,8.457539,1.170236,40.340340,63.380517,-0.188063,-0.541881,0.080361,0.000564,-0.015058,1.94e-03
10,collision,9.194276,1.000000,24.491182,85.126127,-0.381058,-0.493215,0.017940,0.834330,-0.013123,5.07e-13
11,pphi = 0,9.356339,1.028552,22.417727,85.358554,0.354150,-0.469696,0.000000,0.895111,-0.013863,7.41e-04
12,phi = 0,10.669113,1.252102,3.958434,0.000000,-0.055366,-0.250525,-0.162871,-0.103673,-0.014411,1.29e-03
13,beta = 0,10.669113,1.254501,4.627503,6.945426,-0.028033,-0.249466,-0.163088,0.000007,-0.015271,2.15e-03
14,pr = 0,10.669113,1.256960,5.313701,14.068658,0.000000,-0.248380,-0.163310,0.106332,-0.013487,3.65e-04
15,theta = 0,11.057997,1.202129,0.000000,-34.591064,-0.197355,-0.289841,-0.137843,-0.603728,-0.014415,1.29e-03
16,collision,11.899685,1.000000,-11.426852,-67.436566,-0.419891,-0.462868,-0.018080,-0.876834,-0.013123,2.17e-12
17,pphi = 0,12.049696,1.031418,-13.502287,-67.682782,0.389746,-0.487627,0.000000,-0.826139,-0.013924,8.01e-04
18,beta = 0,12.832321,1.233822,-30.810688,-47.428527,0.186993,-0.558292,0.070776,-0.000244,-0.014150,1.03e-03
19,pphi = 0,13.929743,1.346745,-48.918754,-20.018179,0.046812,-0.374717,0.000000,1.025146,-0.013846,7.24e-04
20,pr = 0,14.770325,1.364438,-55.725959,-33.154146,0.000000,-0.232177,-0.061314,1.026931,-0.014153,1.03e-03
21,beta = 0,15.883680,1.268148,-60.550476,-102.077913,-0.194461,-0.040518,-0.121225,-0.000007,-0.014444,1.32e-03
22,collision,16.848134,1.000000,-62.163282,-152.576709,-0.466388,-0.087747,-0.064066,-0.819901,-0.013123,6.44e-13
23,pphi = 0,17.418286,1.207984,-65.745996,-161.421807,0.323522,-0.191070,0.000000,-0.832485,-0.013257,1.35e-04
24,beta = 0,18.889706,1.515374,-75.071633,-137.018040,0.170123,-0.248102,0.047233,-0.000241,-0.013418,2.96e-04
25,pphi = 0,21.212431,1.748960,-83.382587,-101.136307,0.061835,-0.079585,0.000000,1.032946,-0.013327,2.05e-04
26,ptheta = 0,22.264496,1.797017,-84.074161,-108.767831,0.035313,0.000000,-0.025456,0.935126,-0.013459,3.36e-04
27,pr = 0,23.247801,1.816987,-83.442183,-130.542943,0.000000,0.066527,-0.045857,0.522745,-0.013355,2.33e-04
28,beta = 0,24.120031,1.799450,-82.117990,-156.643196,-0.039706,0.094790,-0.052533,-0.000030,-0.013426,3.03e-04
29,phi = 0,25.027831,1.740968,-80.534946,0.000000,-0.084373,0.082857,-0.044371,2.654558,0.043558,5.67e-02
30,beta = 0,25.027831,1.757762,-80.850342,-152.995719,-0.075066,0.090062,-0.047778,-0.000008,-0.016287,3.16e-03
31,ptheta = 0,26.269039,1.595468,-79.325623,155.057109,-0.141480,0.000000,-0.009557,5.301043,-0.013465,3.42e-04
32,pphi = 0,26.662693,1.557778,-79.386963,154.212242,-0.153433,-0.023780,0.000000,5.289311,-0.013355,2.32e-04
33,phi = 0,27.908048,1.265154,-83.564658,0.000000,-0.282543,-0.163575,0.058164,2.807403,0.144391,1.58e-01
34,beta = 0,27.908048,1.234282,-84.209568,-162.745440,-0.301470,-0.170185,0.061368,-0.000014,-0.016200,3.08e-03
35,beta = 0,28.284584,1.147401,-86.045420,-168.175986,-0.362568,-0.172761,0.064385,-0.000042,-0.013327,2.04e-04
36,collision,28.709748,1.000000,-88.864133,-155.598891,-0.484608,-0.139890,0.055434,0.366421,-0.013123,1.71e-12
37,beta = 0,28.934212,1.051628,-89.647012,-152.275043,0.440314,-0.118254,0.048417,0.465410,-0.013089,3.36e-05
38,ptheta = 0,29.590477,1.287589,-91.297154,-141.960507,0.298618,0.000000,0.008305,-5.551375,-0.013199,7.67e-05
39,pphi = 0,29.802643,1.335696,-91.232769,-141.569171,0.277579,0.024277,0.000000,-5.547913,-0.013217,9.41e-05
40,beta = 0,30.591252,1.550066,-89.393368,-150.705155,0.195096,0.115428,-0.030755,0.479531,-0.013177,5.42e-05
41,beta = 0,31.732136,1.700375,-86.719478,-170.182116,0.136362,0.144852,-0.039423,-0.000040,-0.013371,2.48e-04
42,phi = 0,32.168638,1.757452,-85.445266,0.000000,0.112699,0.142675,-0.037698,2.904100,0.046875,6.00e-02
43,beta = 0,32.168638,1.733921,-86.001410,-168.043025,0.122618,0.145854,-0.039264,-0.000004,-0.013440,3.17e-04
44,pphi = 0,34.696085,1.922309,-81.425260,151.587944,0.039491,0.048715,0.000000,5.344748,-0.013222,9.92e-05
45,ptheta = 0,35.787911,1.951327,-81.048004,157.187103,0.017030,0.000000,0.019146,5.423576,-0.013186,6.38e-05
46,pr = 0,36.367617,1.956659,-81.198171,166.920730,0.000000,-0.026135,0.029923,5.600973,-0.013299,1.77e-04
47,phi = 0,36.879400,1.950403,-81.557166,0.000000,-0.019599,-0.044233,0.038088,2.705662,0.028713,4.18e-02
