n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,1.459417,1.128810,70.150048,124.344877,-0.209584,-0.313018,0.092198,0.000430,-0.031516,1.16e-03
2,collision,2.091304,1.000000,62.862888,146.468131,-0.366029,-0.302091,0.065351,0.686176,-0.030359,2.41e-12
3,pphi = 0,2.645304,1.137857,56.979031,154.856564,0.246095,-0.200953,0.000000,1.052536,-0.031187,8.28e-04
4,beta = 0,4.144447,1.314683,51.935572,84.493480,-0.047105,-0.046744,-0.122242,0.000002,-0.030851,4.93e-04
5,pr = 0,4.144447,1.319522,52.202034,98.234806,0.000000,-0.037006,-0.119965,0.230823,-0.030639,2.80e-04
6,pphi = 0,5.642249,1.016840,41.721620,19.927704,-0.406929,-0.372796,0.000000,-0.799750,-0.030555,1.96e-04
7,collision,5.712054,1.000000,40.861013,19.953575,-0.423612,-0.390414,0.007691,-0.773125,-0.030359,1.69e-12
8,beta = 0,6.506885,1.203447,25.537550,38.986589,0.196806,-0.547286,0.067559,0.000235,-0.031827,1.47e-03
9,pphi = 0,7.335003,1.295780,7.863151,61.865877,0.024844,-0.473200,0.000000,0.873582,-0.030692,3.33e-04
10,pr = 0,7.575096,1.297958,4.702772,60.224174,0.000000,-0.437752,-0.024575,0.927923,-0.031264,9.05e-04
11,theta = 0,8.055282,1.290444,0.000000,51.472651,-0.046351,-0.376628,-0.065911,0.898367,-0.031234,8.76e-04
12,phi = 0,8.833365,1.176826,-9.209576,0.000000,-0.275739,-0.249249,-0.145493,0.241629,-0.030379,2.00e-05
13,beta = 0,8.965438,1.110374,-11.328324,-17.049049,-0.383449,-0.236365,-0.150048,-0.000012,-0.031189,8.31e-04
14,collision,9.288669,1.000000,-14.216348,-37.383601,-0.556910,-0.239669,-0.140725,-0.278345,-0.030359,7.26e-13
15,pphi = 0,10.689346,1.380402,-30.931543,-89.825820,0.141325,-0.406757,0.000000,-0.736793,-0.030644,2.85e-04
16,beta = 0,12.047284,1.466939,-44.549811,-70.767135,0.012532,-0.431998,0.044141,-0.000187,-0.030690,3.31e-04
17,pr = 0,12.047284,1.466983,-45.834931,-67.918461,0.000000,-0.424839,0.043331,0.089978,-0.031083,7.24e-04
18,pphi = 0,13.290053,1.397141,-57.449030,-50.200425,-0.116335,-0.284723,-0.000000,0.790989,-0.031206,8.47e-04
19,ptheta = 0,14.573747,1.119976,-64.302693,-85.680829,-0.346620,0.000000,-0.094174,0.431427,-0.030359,4.63e-07
20,collision,14.931418,1.000000,-63.768348,-102.770492,-0.485557,0.067715,-0.107751,0.111988,-0.030359,6.33e-13
21,beta = 0,15.131698,1.041088,-63.393522,-108.341884,0.434131,0.083173,-0.108729,-0.000002,-0.030395,3.66e-05
22,ptheta = 0,16.528183,1.340732,-59.915953,-162.602173,0.130938,0.000000,-0.028668,-1.080163,-0.030471,1.12e-04
23,pphi = 0,16.847500,1.382365,-60.244526,-165.152498,0.099745,-0.050879,0.000000,-1.112372,-0.031167,8.08e-04
24,pr = 0,17.809759,1.442785,-63.809663,-141.812986,0.000000,-0.158961,0.066397,-0.567801,-0.030778,4.19e-04
25,beta = 0,18.391690,1.419999,-66.585230,-115.691421,-0.078529,-0.156961,0.078637,-0.000029,-0.030552,1.93e-04
26,ptheta = 0,19.652443,1.245450,-69.763841,-74.956292,-0.242249,0.000000,0.037017,0.844854,-0.030569,2.10e-04
27,pphi = 0,19.979300,1.131151,-68.819528,-70.421222,-0.317638,0.112818,0.000000,0.883553,-0.030762,4.03e-04
28,collision,20.464885,1.000000,-65.627770,-74.481504,-0.424066,0.244790,-0.042533,0.680110,-0.030359,7.64e-14
29,beta = 0,21.093278,1.178320,-57.136980,-94.902085,0.241874,0.377731,-0.074476,-0.000455,-0.031439,1.08e-03
30,pphi = 0,22.191484,1.328446,-42.162233,-125.162276,0.055989,0.313139,0.000000,-1.023467,-0.030858,5.00e-04
31,pr = 0,22.944738,1.345030,-37.189970,-115.847755,0.000000,0.232328,0.057146,-1.010230,-0.030810,4.51e-04
32,beta = 0,23.882959,1.222846,-30.391410,-46.735163,-0.265660,0.158868,0.133924,-0.000002,-0.030458,9.89e-05
33,collision,24.635873,1.000000,-25.199102,-7.504118,-0.557744,0.263575,0.095015,0.539906,-0.030359,1.46e-13
34,phi = 0,24.865781,1.080714,-22.751104,0.000000,0.463421,0.312946,0.071032,0.603766,-0.030309,4.99e-05
35,pphi = 0,25.646365,1.312524,-12.667125,12.119797,0.266458,0.446502,0.000000,0.544522,-0.030441,8.27e-05
36,theta = 0,26.393821,1.485561,0.000000,0.670476,0.126934,0.504401,-0.032775,0.011702,-0.030597,2.38e-04
37,beta = 0,26.393821,1.488016,0.232252,0.348315,0.124621,0.504670,-0.032931,-0.000001,-0.030470,1.11e-04
38,phi = 0,26.700790,1.490480,0.480710,0.000000,0.122190,0.504774,-0.032994,-0.012585,-0.030404,4.54e-05
39,pr = 0,27.639282,1.559204,14.657913,-13.194460,0.000000,0.437752,0.004750,-0.616158,-0.030497,1.38e-04
40,pphi = 0,27.639282,1.558039,13.591365,-13.086003,0.008603,0.446235,0.000000,-0.585907,-0.030846,4.87e-04
41,phi = 0,28.600767,1.527024,22.682055,0.000000,-0.077351,0.355628,0.048491,-0.601883,-0.030866,5.07e-04
42,beta = 0,29.732982,1.329999,32.556110,50.263469,-0.279252,0.252068,0.086897,0.000053,-0.030653,2.94e-04
43,collision,30.672671,1.000000,40.551108,85.378062,-0.603674,0.243365,0.052605,0.378128,-0.030359,6.94e-13
44,pphi = 0,31.775164,1.399695,50.323727,96.726704,0.284703,0.254361,0.000000,0.267438,-0.030354,4.33e-06
45,beta = 0,32.916087,1.612175,56.202463,92.964693,0.169507,0.227807,-0.009879,0.000069,-0.030395,3.62e-05
46,pphi = 0,34.218604,1.774375,61.653417,88.062146,0.070156,0.160550,0.000000,-0.286504,-0.030498,1.39e-04
47,pr = 0,35.352869,1.820324,64.589384,93.390752,0.000000,0.094471,0.014614,-0.308290,-0.030390,3.09e-05
48,beta = 0,37.137889,1.734078,66.331111,115.092055,-0.101906,0.023783,0.025346,0.000003,-0.030431,7.27e-05
49,pphi = 0,39.226780,1.347097,66.658376,135.605989,-0.308313,0.004737,0.000000,0.344593,-0.030294,6.47e-05
50,collision,40.133801,1.000000,66.881433,128.909144,-0.568799,0.002248,-0.030448,0.218510,-0.030359,9.77e-13
51,ptheta = 0,40.255299,1.027100,66.882848,128.000698,0.541815,0.000000,-0.032370,0.202596,-0.030190,1.69e-04
52,beta = 0,40.816843,1.270575,66.508491,115.509135,0.345572,-0.035313,-0.040850,0.000003,-0.030300,5.90e-05
53,pphi = 0,43.833140,1.740433,57.261718,78.991845,0.048963,-0.244013,0.000000,-0.281724,-0.030582,2.23e-04
54,beta = 0,44.997895,1.755679,51.002679,82.716462,-0.024784,-0.297565,0.008061,0.000317,-0.030560,2.01e-04
55,pr = 0,44.997895,1.761455,53.220728,80.827189,0.000000,-0.283445,0.007211,-0.107702,-0.030472,1.13e-04
56,pphi = 0,46.428043,1.688513,44.296167,86.342715,-0.099248,-0.317696,0.000000,0.279959,-0.030370,1.09e-05
57,collision,48.779653,1.000000,20.922574,35.908880,-0.648339,-0.309938,-0.074289,0.072682,-0.030359,2.25e-12
58,beta = 0,49.105654,1.125399,17.399527,26.304879,0.500980,-0.321139,-0.076639,0.000005,-0.030311,4.75e-05
59,phi = 0,49.730147,1.364455,9.518780,-0.000000,0.283567,-0.358727,-0.064318,-0.249778,-0.030388,2.92e-05
60,theta = 0,50.766395,1.551223,0.000000,-24.981045,0.140503,-0.416430,-0.029920,-0.436001,-0.030566,2.08e-04
61,pphi = 0,51.524937,1.640499,-9.137610,-32.487555,0.054311,-0.457398,0.000000,-0.327282,-0.030469,1.11e-04
62,pr = 0,52.416322,1.657278,-15.702623,-29.944847,0.000000,-0.465319,0.010462,-0.108920,-0.030805,4.46e-04
63,beta = 0,52.869199,1.655060,-18.545494,-28.071908,-0.023488,-0.463152,0.012010,-0.000075,-0.030529,1.70e-04
64,pphi = 0,53.643433,1.594810,-27.683835,-23.818223,-0.103276,-0.423529,-0.000000,0.324013,-0.030722,3.63e-04
65,collision,55.848313,1.000000,-48.447902,-74.772616,-0.598658,-0.153121,-0.080255,0.054161,-0.030359,2.94e-12
66,beta = 0,55.964251,1.054926,-49.207598,-79.296731,0.534828,-0.137466,-0.080826,-0.000012,-0.030210,1.48e-04
67,pphi = 0,58.351008,1.607773,-57.674081,-134.484721,0.114891,-0.169043,0.000000,-0.671905,-0.030652,2.94e-04
68,pr = 0,59.984541,1.704908,-64.229020,-113.935786,0.000000,-0.186554,0.032876,-0.064643,-0.030622,2.64e-04
69,beta = 0,60.428880,1.705282,-64.731985,-111.382570,-0.009054,-0.183383,0.033364,-0.000025,-0.030409,4.99e-05
70,pphi = 0,62.102717,1.557573,-69.804943,-87.201667,-0.144007,-0.044978,0.000000,0.632906,-0.030650,2.92e-04
71,ptheta = 0,62.424226,1.493096,-70.052065,-88.503550,-0.178720,0.000000,-0.013033,0.620870,-0.030486,1.27e-04
72,beta = 0,63.755997,1.135205,-66.113360,-114.586710,-0.413903,0.166335,-0.049828,-0.000093,-0.030347,1.15e-05
73,collision,64.136327,1.000000,-63.538422,-122.567300,-0.541388,0.188784,-0.043908,-0.242590,-0.030359,3.45e-12
74,pphi = 0,64.934199,1.285443,-57.962349,-131.445606,0.313063,0.162573,0.000000,-0.608395,-0.030438,7.94e-05
75,beta = 0,66.904755,1.642095,-51.379092,-83.421648,0.068133,0.125029,0.062649,-0.000023,-0.030587,2.28e-04
76,pr = 0,67.774531,1.665733,-49.124342,-57.838360,0.000000,0.166483,0.054575,0.371781,-0.030897,5.38e-04
77,pphi = 0,69.450131,1.560234,-40.739716,-29.338998,-0.129666,0.314603,0.000000,0.605644,-0.030788,4.29e-04
78,beta = 0,70.552017,1.324930,-28.585306,-43.833323,-0.292008,0.422540,-0.035412,-0.000141,-0.030678,3.19e-04
79,pphi = 0,71.141642,1.056881,-16.930973,-53.771289,-0.524399,0.403586,0.000000,-0.491937,-0.030424,6.48e-05
80,collision,71.358418,1.000000,-14.722169,-53.443901,-0.586429,0.386239,0.014986,-0.545191,-0.030359,5.28e-12
81,theta = 0,72.775494,1.419081,0.000000,3.577862,0.155961,0.268544,0.105095,0.062445,-0.031123,7.64e-04
82,phi = 0,72.775494,1.410298,-0.449500,0.000000,0.168793,0.267637,0.105715,0.011768,-0.030694,3.35e-04
83,beta = 0,72.775494,1.408258,-0.553879,-0.830825,0.171773,0.267427,0.105858,-0.000000,-0.030535,1.76e-04
84,pr = 0,73.600085,1.483926,7.121013,51.414194,0.000000,0.322211,0.066924,0.710678,-0.030900,5.42e-04
85,pphi = 0,74.484752,1.441010,15.880137,69.090077,-0.092584,0.414181,0.000000,0.787395,-0.030782,4.23e-04
86,beta = 0,75.722822,1.262365,31.044344,47.798324,-0.263803,0.463414,-0.055533,0.000077,-0.030660,3.01e-04
87,collision,76.410056,1.000000,43.662884,31.506357,-0.512127,0.315706,-0.005801,-0.657406,-0.030359,4.71e-12
88,pphi = 0,76.454623,1.018166,44.287374,31.456979,0.493681,0.301049,0.000000,-0.677704,-0.030367,8.70e-06
89,beta = 0,77.957432,1.415698,51.487799,83.629500,0.137472,0.023954,0.095464,0.000001,-0.031235,8.76e-04
90,pr = 0,78.831011,1.475449,51.975179,130.009647,0.000000,0.034501,0.066607,0.793071,-0.030785,4.26e-04
91,pphi = 0,79.838656,1.428908,54.222659,150.441565,-0.085201,0.135393,0.000000,1.072753,-0.030719,3.60e-04
92,beta = 0,81.374177,1.176097,64.123854,110.008548,-0.310583,0.219140,-0.079367,0.000275,-0.031344,9.85e-04
93,collision,81.930427,1.000000,68.079835,90.607939,-0.484793,0.124974,-0.060831,-0.499938,-0.030359,5.04e-12
94,ptheta = 0,82.406925,1.163075,69.277664,81.001693,0.346508,0.000000,-0.024567,-0.718444,-0.030483,1.24e-04
95,pphi = 0,82.745186,1.267224,68.750081,78.790251,0.279956,-0.079735,0.000000,-0.734534,-0.030599,2.40e-04
96,beta = 0,84.386165,1.532060,61.334716,103.793712,0.105055,-0.254023,0.045216,0.000235,-0.030770,4.11e-04
97,pr = 0,85.483143,1.594134,53.704950,129.533697,0.000000,-0.245331,0.017169,0.725744,-0.030758,3.99e-04
98,pphi = 0,85.914327,1.588342,51.570559,131.417589,-0.026537,-0.223582,0.000000,0.831280,-0.030927,5.68e-04
99,beta = 0,88.034024,1.300003,42.200972,66.590929,-0.306566,-0.148030,-0.088762,0.000017,-0.030538,1.79e-04
100,collision,88.836472,1.000000,36.330768,34.846325,-0.606152,-0.264199,-0.058171,-0.378264,-0.030359,6.26e-12
101,pphi = 0,89.847628,1.398207,22.476471,21.958586,0.269122,-0.423514,0.000000,-0.213028,-0.030379,2.07e-05
102,beta = 0,90.605536,1.529849,15.567814,23.502269,0.183689,-0.448344,0.006428,0.000073,-0.030526,1.68e-04
103,pphi = 0,91.278865,1.630570,8.429703,25.133235,0.111509,-0.447584,-0.000000,0.217568,-0.030577,2.19e-04
104,theta = 0,92.075435,1.699321,0.000000,20.275569,0.034923,-0.421493,-0.019813,0.353875,-0.030386,2.72e-05
105,pr = 0,92.875856,1.706843,-3.699728,13.672435,0.000000,-0.405115,-0.030235,0.335521,-0.030460,1.01e-04
106,phi = 0,93.289401,1.689259,-8.715421,0.000000,-0.053163,-0.383184,-0.042496,0.228612,-0.030598,2.40e-04
107,beta = 0,94.092051,1.609177,-15.396255,-23.238248,-0.138486,-0.362397,-0.049778,-0.000041,-0.030515,1.57e-04
108,collision,96.196170,1.000000,-37.831417,-62.770021,-0.623895,-0.336045,-0.008755,-0.064899,-0.030359,7.75e-12
109,beta = 0,96.385957,1.085817,-40.398164,-63.452096,0.533068,-0.318764,-0.007656,-0.000068,-0.030034,3.25e-04
110,beta = 0,98.827025,1.709863,-55.271863,-91.079756,0.129457,-0.149028,-0.029056,-0.000064,-0.030439,8.00e-05
111,pr = 0,100.846799,1.836835,-60.110065,-119.816760,0.000000,-0.120353,-0.014634,-0.326155,-0.030435,7.64e-05
112,pphi = 0,102.015880,1.797783,-62.674545,-125.113183,-0.065274,-0.121338,0.000000,-0.320787,-0.030368,9.27e-06
113,beta = 0,103.913498,1.567956,-66.808962,-116.219732,-0.196209,-0.094360,0.013275,-0.000031,-0.030395,3.62e-05
114,ptheta = 0,105.164941,1.222702,-68.711039,-109.361364,-0.388235,0.000000,0.001345,0.199309,-0.030203,1.56e-04
115,pphi = 0,105.322366,1.198152,-68.719413,-109.289012,-0.404400,0.008101,0.000000,0.200927,-0.030358,1.14e-06
116,collision,105.787587,1.000000,-67.871070,-110.548664,-0.570729,0.079207,-0.011018,0.143138,-0.030359,8.42e-12
117,beta = 0,106.322197,1.190584,-65.789498,-113.826165,0.407616,0.135591,-0.015849,-0.000017,-0.030318,4.04e-05
118,pphi = 0,107.442881,1.522657,-60.213570,-120.052417,0.211342,0.170380,0.000000,-0.326389,-0.030400,4.16e-05
119,beta = 0,110.638095,1.798352,-50.532011,-81.807116,-0.000866,0.188200,0.036237,-0.000128,-0.030580,2.21e-04
120,pr = 0,110.638095,1.798500,-50.577455,-82.083885,0.000000,0.187780,0.036260,-0.003448,-0.030564,2.05e-04
121,pphi = 0,113.103994,1.506933,-35.874076,-44.076052,-0.229511,0.339979,0.000000,0.203815,-0.030408,4.88e-05
122,beta = 0,113.796427,1.336805,-29.605413,-45.470889,-0.333688,0.377750,-0.006384,-0.000096,-0.030315,4.40e-05
123,pphi = 0,114.115186,1.171089,-23.635411,-46.583955,-0.459041,0.390865,0.000000,-0.185110,-0.030249,1.10e-04
124,collision,114.552996,1.000000,-17.632372,-45.087001,-0.633197,0.380235,0.020271,-0.321571,-0.030359,9.76e-12
125,phi = 0,115.991793,1.472351,-1.599330,0.000000,0.200300,0.320175,0.077383,0.041873,-0.030668,3.09e-04
126,beta = 0,115.991793,1.457589,-2.232779,-3.349663,0.213698,0.319408,0.077798,-0.000001,-0.030473,1.14e-04
127,theta = 0,116.265372,1.507982,-0.000000,8.463647,0.167309,0.322927,0.075705,0.147719,-0.030565,2.06e-04
128,pr = 0,117.622498,1.619422,12.359586,54.033489,0.000000,0.396816,0.021119,0.618220,-0.030600,2.42e-04
129,pphi = 0,118.336487,1.609731,16.789081,56.903558,-0.038700,0.422972,0.000000,0.550404,-0.030676,3.17e-04
130,beta = 0,119.370842,1.500267,28.984301,44.479114,-0.153886,0.439056,-0.028336,0.000234,-0.030923,5.64e-04
131,pphi = 0,120.364320,1.288516,40.233479,33.719074,-0.302039,0.347052,0.000000,-0.513902,-0.030589,2.30e-04
132,collision,121.057647,1.000000,48.315524,46.017614,-0.547058,0.160426,0.068766,-0.551731,-0.030359,9.99e-12
133,beta = 0,121.885511,1.259409,50.641886,82.009133,0.271127,0.020637,0.106271,0.000000,-0.030580,2.21e-04
134,pr = 0,123.725539,1.452340,53.707084,150.442010,0.000000,0.148859,-0.003899,1.090589,-0.030666,3.08e-04
135,pphi = 0,123.725539,1.451933,53.500762,150.321933,0.003694,0.142552,0.000000,1.095597,-0.030942,5.83e-04
136,beta = 0,125.451922,1.340938,63.079538,107.647744,-0.172456,0.225788,-0.074462,0.000182,-0.031072,7.14e-04
137,ptheta = 0,126.384352,1.037895,68.694198,73.893990,-0.421449,0.000000,-0.012467,-0.817616,-0.030882,5.23e-04
138,collision,126.629627,1.000000,68.655297,73.381736,-0.453164,-0.036441,-0.000745,-0.824905,-0.030359,9.98e-12
139,pphi = 0,126.638806,1.002338,68.644015,73.381185,0.451109,-0.038753,0.000000,-0.824436,-0.030360,1.71e-06
140,beta = 0,127.881886,1.325234,60.549366,102.090738,0.186066,-0.282760,0.067714,0.000273,-0.031059,7.01e-04
141,pphi = 0,129.287633,1.455189,48.971685,137.572234,0.018611,-0.218648,-0.000000,1.024830,-0.031063,7.04e-04
