n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,1.172812,1.000000,70.980683,111.708225,-0.217670,-0.344377,0.106011,-0.256384,-0.045949,1.67e-12
2,beta = 0,1.383241,1.023947,68.332527,119.901693,0.162154,-0.367514,0.108233,0.000684,-0.048145,2.20e-03
3,pr = 0,1.893197,1.059758,59.046632,146.283286,0.000000,-0.344969,0.072065,0.827626,-0.047948,2.00e-03
4,pphi = 0,2.267528,1.040747,52.771112,155.377225,-0.084172,-0.228420,0.000000,1.208810,-0.048211,2.26e-03
5,collision,2.801651,1.000000,49.502818,148.208315,-0.154329,-0.099052,-0.077139,1.193059,-0.045949,1.96e-12
6,pr = 0,3.263375,1.034005,48.768936,119.511825,0.000000,0.016524,-0.157229,0.716235,-0.048846,2.90e-03
7,ptheta = 0,3.263375,1.032368,48.719433,126.914133,0.039992,0.000000,-0.143614,0.847043,-0.048392,2.44e-03
8,collision,3.719628,1.000000,49.375128,83.721736,-0.217766,0.029570,-0.189982,0.071749,-0.045949,2.42e-13
9,beta = 0,3.825158,1.007133,49.426194,79.706865,0.190767,0.023791,-0.190057,0.000000,-0.046683,7.34e-04
10,ptheta = 0,3.958025,1.023211,49.489780,67.523290,0.112708,0.000000,-0.186615,-0.214732,-0.048335,2.39e-03
11,pr = 0,4.104839,1.032932,49.229812,48.598194,0.000000,-0.054700,-0.170987,-0.536507,-0.048654,2.70e-03
12,collision,4.599870,1.000000,46.692492,18.071087,-0.173600,-0.208232,-0.109458,-0.987246,-0.045949,5.70e-13
13,pphi = 0,5.202128,1.050683,37.606572,2.597806,0.040149,-0.437461,0.000000,-0.978652,-0.048689,2.74e-03
14,pr = 0,5.361439,1.054409,33.482448,4.126083,-0.000000,-0.504884,0.033069,-0.831764,-0.048148,2.20e-03
15,beta = 0,5.823684,1.008061,16.961527,25.634882,-0.203078,-0.643794,0.093520,0.000046,-0.046559,6.10e-04
16,collision,6.097141,1.000000,15.543597,27.716086,-0.223898,-0.646190,0.093321,0.074264,-0.045949,4.25e-12
17,theta = 0,6.676955,1.054296,0.000000,46.055870,0.033459,-0.564973,0.030890,0.803827,-0.048477,2.53e-03
18,pr = 0,6.842698,1.056843,-3.498357,47.580230,0.000000,-0.525234,0.004643,0.922047,-0.046774,8.25e-04
19,pphi = 0,6.842698,1.056506,-4.013030,47.452144,-0.004826,-0.518032,0.000000,0.933300,-0.047704,1.75e-03
20,collision,7.583606,1.000000,-17.210572,21.133006,-0.211808,-0.274587,-0.150370,0.822878,-0.045949,7.65e-13
21,phi = 0,7.868346,1.029505,-19.932647,0.000000,0.075823,-0.200759,-0.190208,0.527261,-0.049446,3.50e-03
22,pr = 0,8.011505,1.033838,-20.997719,-11.873192,0.000000,-0.173124,-0.203285,0.348857,-0.048850,2.90e-03
