n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,2.904222,1.691551,74.327083,135.036919,-0.092834,-0.194046,0.057704,0.000157,-0.010480,3.88e-04
2,pphi = 0,4.880668,1.407020,66.882065,177.038832,-0.212813,-0.101927,0.000000,1.058505,-0.010200,1.07e-04
3,ptheta = 0,5.356763,1.232613,65.701076,166.614663,-0.286503,0.000000,-0.053972,0.924942,-0.010171,7.83e-05
4,collision,6.134127,1.000000,67.043150,136.578437,-0.483540,0.074689,-0.109041,0.345674,-0.010092,1.31e-12
5,beta = 0,6.410272,1.110921,68.011880,119.088795,0.359400,0.061407,-0.117085,0.000004,-0.010231,1.39e-04
6,ptheta = 0,6.899940,1.226635,68.559543,93.500996,0.240066,0.000000,-0.105807,-0.469698,-0.010514,4.22e-04
7,pphi = 0,8.664877,1.449330,60.852660,43.274807,0.080791,-0.305297,0.000000,-1.037713,-0.010949,8.57e-04
8,pr = 0,9.882080,1.509145,47.379818,68.224891,0.000000,-0.467714,0.055267,-0.133917,-0.010771,6.78e-04
9,beta = 0,10.154891,1.508896,45.683460,72.804295,-0.011921,-0.476608,0.056472,0.000088,-0.010255,1.63e-04
10,pphi = 0,11.261379,1.428869,30.149229,99.504189,-0.108473,-0.428263,0.000000,0.927833,-0.010888,7.96e-04
11,beta = 0,13.020976,1.017654,10.910573,16.415931,-0.558558,-0.238265,-0.153926,0.000003,-0.010138,4.58e-05
12,collision,13.077122,1.000000,10.494213,13.642353,-0.586025,-0.239752,-0.153873,-0.037408,-0.010092,2.41e-12
13,phi = 0,13.249553,1.081550,8.454027,0.000000,0.464107,-0.254315,-0.147947,-0.221730,-0.010147,5.49e-05
14,theta = 0,13.971599,1.298978,0.000000,-46.867578,0.211387,-0.363444,-0.080175,-0.817994,-0.010351,2.59e-04
15,pphi = 0,14.995298,1.426882,-10.297556,-64.267051,0.123904,-0.479947,0.000000,-0.851351,-0.010453,3.61e-04
16,beta = 0,16.048053,1.515622,-26.388451,-40.333069,0.024073,-0.537497,0.053490,-0.000212,-0.010887,7.94e-04
17,pr = 0,16.336031,1.518800,-30.007347,-32.103073,0.000000,-0.524030,0.050587,0.244536,-0.010887,7.95e-04
18,pphi = 0,17.246111,1.479297,-42.574982,-14.136838,-0.069511,-0.404898,0.000000,0.926959,-0.010215,1.22e-04
19,beta = 0,19.377363,1.143852,-56.923348,-94.436785,-0.369396,-0.072173,-0.120414,-0.000011,-0.010527,4.35e-04
20,collision,19.761242,1.000000,-57.873683,-116.404892,-0.531766,-0.052034,-0.109627,-0.349109,-0.010092,2.11e-12
21,pphi = 0,21.403469,1.475023,-63.850444,-158.938562,0.216859,-0.192640,0.000000,-0.865088,-0.010333,2.40e-04
22,beta = 0,23.128748,1.760382,-72.664941,-130.701447,0.113452,-0.239953,0.040858,-0.000208,-0.010307,2.15e-04
23,pphi = 0,25.842747,1.940177,-80.565762,-92.409006,0.034116,-0.093242,0.000000,1.043249,-0.010205,1.13e-04
24,ptheta = 0,27.489137,1.971461,-81.607597,-106.156026,0.005353,0.000000,-0.029678,0.855424,-0.010297,2.05e-04
25,pr = 0,28.052226,1.972761,-81.607641,-110.248736,0.000000,0.013152,-0.033747,0.783995,-0.010139,4.64e-05
26,beta = 0,29.516653,1.932172,-80.413516,-151.750025,-0.051552,0.070065,-0.048483,-0.000016,-0.010308,2.16e-04
27,phi = 0,30.522228,1.854211,-79.228923,0.000000,-0.091926,0.059978,-0.040504,2.590041,0.036356,4.64e-02
28,beta = 0,30.522228,1.873996,-79.446373,-149.010514,-0.083976,0.066282,-0.043634,-0.000005,-0.012897,2.81e-03
29,ptheta = 0,31.854710,1.716203,-78.497645,159.520949,-0.135415,0.000000,-0.014222,5.338487,-0.010261,1.69e-04
30,pphi = 0,32.298871,1.648908,-78.667814,157.629426,-0.152963,-0.034524,0.000000,5.313759,-0.010300,2.08e-04
31,phi = 0,33.673646,1.332983,-82.905869,0.000000,-0.271413,-0.157835,0.053005,2.773829,0.125038,1.35e-01
32,beta = 0,33.673646,1.300535,-83.518827,-160.718954,-0.288493,-0.163030,0.055775,-0.000013,-0.012177,2.08e-03
33,beta = 0,34.092886,1.218176,-85.085470,-165.329254,-0.337898,-0.163661,0.058141,-0.000028,-0.010192,1.00e-04
34,collision,34.666790,1.000000,-88.588471,-149.034265,-0.499838,-0.103895,0.041423,0.466576,-0.010092,3.03e-12
35,ptheta = 0,35.258014,1.212415,-89.809078,-142.291768,0.358300,0.000000,0.007346,0.648136,-0.010096,3.28e-06
36,pphi = 0,35.440071,1.259899,-89.754440,-142.012801,0.334819,0.022142,0.000000,0.650144,-0.010132,3.96e-05
37,beta = 0,37.157001,1.669088,-85.509888,-166.586472,0.177276,0.139744,-0.036623,-0.000041,-0.010247,1.55e-04
38,phi = 0,38.016635,1.793836,-83.389886,-0.000000,0.136240,0.132373,-0.031699,2.798480,0.044753,5.48e-02
39,beta = 0,38.016635,1.766251,-83.869872,-161.747368,0.144847,0.137159,-0.033958,-0.000009,-0.011489,1.40e-03
40,pphi = 0,40.058217,2.003300,-80.238098,158.071615,0.078579,0.056559,0.000000,5.398685,-0.010205,1.13e-04
41,ptheta = 0,41.937145,2.103320,-79.652427,169.108499,0.048130,0.000000,0.023524,5.562362,-0.010167,7.50e-05
42,phi = 0,42.563440,2.136415,-79.770503,0.000000,0.029936,-0.018504,0.032272,2.616685,0.021168,3.13e-02
43,beta = 0,42.563440,2.144549,-79.834690,-150.106529,0.023939,-0.022681,0.034475,-0.000000,-0.011385,1.29e-03
