n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,1.135251,1.000000,72.715561,105.269181,-0.183115,-0.322595,0.101697,-0.445948,-0.048599,1.71e-12
2,beta = 0,1.417872,1.030451,68.197554,119.576122,0.090275,-0.372937,0.110141,0.000695,-0.050898,2.30e-03
3,pr = 0,1.776163,1.041817,63.348822,134.279516,0.000000,-0.383097,0.100943,0.454453,-0.049148,5.48e-04
4,collision,2.313599,1.000000,53.721629,154.271985,-0.146839,-0.263750,0.019031,1.156934,-0.048599,1.70e-12
5,pphi = 0,2.501941,1.011645,52.543067,154.509824,0.129227,-0.231776,0.000000,1.201435,-0.049815,1.22e-03
6,pr = 0,3.057278,1.050889,48.549374,135.293141,0.000000,-0.046470,-0.114610,0.998822,-0.051608,3.01e-03
7,ptheta = 0,3.231445,1.043356,48.304721,119.626458,-0.082389,0.000000,-0.149516,0.733336,-0.051149,2.55e-03
8,collision,3.676392,1.000000,48.549357,92.567464,-0.249436,0.023679,-0.181932,0.253119,-0.048599,5.15e-12
9,beta = 0,3.915696,1.025996,48.672623,78.294748,0.154411,0.009390,-0.185389,0.000000,-0.050641,2.04e-03
10,ptheta = 0,3.915696,1.032887,48.684579,72.645283,0.118950,0.000000,-0.184571,-0.098991,-0.051226,2.63e-03
11,pr = 0,4.064481,1.044988,48.490198,52.812209,0.000000,-0.046674,-0.173802,-0.438817,-0.049253,6.54e-04
12,collision,4.689806,1.000000,45.658291,17.833352,-0.203448,-0.213212,-0.108054,-0.958540,-0.048599,4.59e-12
13,pphi = 0,5.282800,1.064496,36.467226,2.384920,0.061465,-0.439358,0.000000,-0.948822,-0.050975,2.38e-03
14,pr = 0,5.644749,1.073403,30.405842,5.352261,0.000000,-0.531882,0.045326,-0.722674,-0.048660,6.02e-05
15,beta = 0,5.958607,1.035845,16.390193,24.765536,-0.174999,-0.632494,0.087599,0.000159,-0.050719,2.12e-03
16,collision,6.272465,1.000000,10.482693,33.098150,-0.261023,-0.631063,0.080550,0.302463,-0.048599,9.53e-12
17,theta = 0,6.747158,1.060912,0.000000,43.843070,0.127471,-0.561086,0.030104,0.765206,-0.048827,2.27e-04
