n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,20.608025,6.062695,79.416511,148.926192,-0.004799,-0.032941,0.009972,0.000001,-0.000261,6.35e-06
2,phi = 0,25.908482,6.033289,79.152983,0.000000,-0.006677,-0.031998,0.008959,-2.586317,0.001116,1.37e-03
3,beta = 0,25.908482,6.040360,79.206343,148.334962,-0.006317,-0.032781,0.009369,0.000000,-0.000322,6.65e-05
4,pphi = 0,39.555442,5.918329,78.664639,-144.636525,-0.009767,-0.010111,0.000000,-5.086835,-0.000261,6.48e-06
5,ptheta = 0,45.351373,5.867619,78.622959,-150.190167,-0.010626,-0.000000,-0.003936,-5.181733,-0.000260,5.39e-06
6,phi = 0,51.147303,5.794389,78.685988,0.000000,-0.012383,0.010717,-0.008410,-2.563492,0.001190,1.44e-03
7,beta = 0,51.147303,5.779147,78.708923,146.941332,-0.012824,0.012258,-0.009120,0.000000,-0.000411,1.56e-04
8,beta = 0,58.032515,5.698106,78.847067,147.327583,-0.015440,0.013924,-0.010638,0.000000,-0.000262,7.04e-06
9,ptheta = 0,67.517501,5.544836,78.980596,100.127681,-0.019449,0.000000,-0.007037,-0.830320,-0.000258,3.04e-06
10,pphi = 0,75.524690,5.385062,78.822143,83.875444,-0.021826,-0.021920,0.000000,-1.106231,-0.000258,2.94e-06
11,beta = 0,88.783877,5.009465,77.401381,143.316930,-0.029551,-0.060828,0.011334,0.000005,-0.000265,9.56e-06
12,phi = 0,94.782788,4.829580,76.592877,0.000000,-0.034147,-0.057864,0.008613,-2.462735,0.002267,2.52e-03
13,beta = 0,94.782788,4.856274,76.704115,141.407477,-0.033546,-0.059278,0.009347,0.000002,-0.000492,2.37e-04
14,pphi = 0,100.937120,4.587114,75.747647,-165.251980,-0.038745,-0.039006,0.000000,-5.306988,-0.000265,9.82e-06
15,phi = 0,106.526163,4.375361,75.309878,0.000000,-0.042994,-0.020695,-0.008286,-2.402287,0.002885,3.14e-03
16,beta = 0,106.526163,4.346089,75.267951,137.528716,-0.043709,-0.018547,-0.009330,0.000000,-0.000819,5.64e-04
17,beta = 0,113.142097,4.065260,75.012726,136.847162,-0.053010,-0.013117,-0.014392,0.000000,-0.000272,1.74e-05
18,pphi = 0,121.265551,3.522206,73.788821,89.751932,-0.072122,-0.066714,0.000000,-0.765499,-0.000275,1.96e-05
19,beta = 0,128.397037,2.969911,70.153437,124.330874,-0.099854,-0.128311,0.015415,0.000039,-0.000274,1.90e-05
20,pphi = 0,132.039272,2.480619,66.004657,149.337441,-0.137812,-0.118930,0.000000,0.611044,-0.000293,3.82e-05
21,beta = 0,136.132632,1.694311,60.438716,101.838473,-0.270460,-0.107414,-0.035487,0.000037,-0.000193,6.23e-05
22,collision,137.913615,1.000000,50.098749,74.874324,-0.642488,-0.285737,-0.007053,-0.106508,-0.000255,1.56e-12
23,beta = 0,138.202081,1.137876,46.431242,74.164592,0.521447,-0.322391,-0.004425,0.000101,0.000020,2.75e-04
24,beta = 0,141.465503,1.971797,22.716987,34.540587,0.179462,-0.370533,-0.037300,0.000012,-0.000260,5.37e-06
25,phi = 0,143.190916,2.239819,13.667734,0.000000,0.121479,-0.402908,-0.025782,-0.359542,-0.000299,4.38e-05
26,pphi = 0,145.763919,2.493512,2.649846,-17.876193,0.083308,-0.448125,0.000000,-0.381384,-0.000320,6.54e-05
27,theta = 0,146.564194,2.545326,0.000000,-16.969428,0.076438,-0.455130,0.004523,-0.296172,-0.000324,6.85e-05
28,beta = 0,148.241009,2.658047,-6.400983,-9.613407,0.061000,-0.461126,0.009371,-0.000033,-0.000319,6.40e-05
29,pphi = 0,150.801683,2.794318,-15.739507,-0.357704,0.042103,-0.440890,0.000000,0.408457,-0.000295,3.96e-05
30,beta = 0,156.112857,2.944275,-31.499402,-48.537633,0.010456,-0.381838,-0.024097,-0.000061,-0.000279,2.39e-05
31,pr = 0,157.964700,2.953429,-36.007722,-72.416577,0.000000,-0.377722,-0.021092,-0.286915,-0.000278,2.34e-05
32,pphi = 0,162.742015,2.907808,-47.622990,-101.068445,-0.018533,-0.390287,0.000000,-0.431484,-0.000286,3.07e-05
33,beta = 0,165.886731,2.832452,-55.956101,-92.485921,-0.030693,-0.383632,0.007394,-0.000459,-0.000300,4.45e-05
34,pphi = 0,168.761739,2.720026,-64.180707,-84.007201,-0.043793,-0.345439,0.000000,0.455790,-0.000292,3.68e-05
35,beta = 0,175.407381,2.275758,-81.193908,-153.987517,-0.098567,-0.221739,-0.030821,-0.000146,-0.000275,2.03e-05
36,phi = 0,176.895355,2.143433,-84.347566,0.000000,-0.119057,-0.221503,-0.028610,2.847516,0.032952,3.32e-02
37,beta = 0,176.895355,2.184588,-83.394067,-160.354337,-0.112642,-0.219502,-0.029849,-0.000018,-0.000453,1.98e-04
38,beta = 0,178.644768,1.846897,-91.447266,157.220794,-0.167671,-0.256266,-0.015383,-0.321826,-0.000255,6.63e-08
39,beta = 0,180.361867,1.521309,-100.712471,148.585293,-0.242864,-0.303507,-0.005309,0.000386,-0.000196,5.89e-05
40,collision,181.997838,1.000000,-117.657925,133.337997,-0.518694,-0.289133,-0.051742,0.477219,-0.000255,2.32e-12
41,beta = 0,183.212994,1.367937,-129.369482,81.997731,0.223813,-0.286813,-0.099073,0.000179,-0.000626,3.71e-04
42,pphi = 0,185.540625,1.596550,-153.671767,0.365175,0.024205,-0.539994,0.000000,-0.695692,-0.000560,3.05e-04
43,pr = 0,186.207072,1.603664,-160.946196,4.579574,0.000000,-0.587820,0.023528,-0.423626,-0.000727,4.72e-04
44,beta = 0,186.823351,1.593069,-169.546779,15.729236,-0.034591,-0.613578,0.034199,0.000097,-0.000805,5.50e-04
45,theta = 0,187.448234,1.561977,0.000000,26.154800,-0.070026,-0.602079,0.023892,0.456487,0.001083,1.34e-03
46,pphi = 0,188.076617,1.518529,174.841413,30.164352,-0.099485,-0.565549,0.000000,0.661610,-0.000579,3.24e-04
47,phi = 0,189.235434,1.339717,158.027657,0.000000,-0.213193,-0.411277,-0.088523,0.582551,-0.000486,2.31e-04
48,beta = 0,189.887624,1.090003,147.372205,-50.382164,-0.467934,-0.307552,-0.124879,-0.000074,-0.000347,9.23e-05
49,collision,190.200086,1.000000,144.643150,-62.849493,-0.580124,-0.292501,-0.121960,-0.138924,-0.000255,3.86e-12
50,pphi = 0,192.725038,1.613261,121.475537,-133.229936,0.165068,-0.392881,0.000000,-0.619010,-0.000312,5.69e-05
51,beta = 0,193.967568,1.804762,110.628266,-122.443660,0.116015,-0.396466,0.019531,-0.000823,-0.000448,1.93e-04
52,pphi = 0,195.994284,1.990546,99.411237,-108.811533,0.079223,-0.314076,0.000000,0.758116,-0.000362,1.07e-04
53,beta = 0,199.103100,2.171121,90.183880,-141.090696,0.048854,-0.193431,-0.038226,0.669468,-0.000302,4.71e-05
54,phi = 0,200.338533,2.225867,87.106123,0.000000,0.025102,-0.166209,-0.047848,-2.990326,0.029547,2.98e-02
55,beta = 0,200.338533,2.233527,86.521544,169.590165,0.019737,-0.164425,-0.048674,0.000001,-0.000290,3.50e-05
56,beta = 0,200.968279,2.235894,86.212148,168.671146,0.016874,-0.165307,-0.048547,0.000033,-0.000348,9.33e-05
57,pr = 0,201.650797,2.244087,84.278440,141.395919,0.000000,-0.177158,-0.045717,-0.376141,-0.000354,9.86e-05
58,pphi = 0,205.773589,2.156342,72.888498,83.138143,-0.037275,-0.325379,0.000000,-0.840008,-0.000373,1.18e-04
59,beta = 0,208.040301,2.035569,60.905667,102.869345,-0.065921,-0.414524,0.022618,0.000401,-0.000369,1.14e-04
60,pphi = 0,209.998891,1.878967,49.266199,119.061908,-0.102588,-0.407077,-0.000000,0.692124,-0.000460,2.05e-04
61,beta = 0,212.839721,1.384430,27.513583,42.115691,-0.314528,-0.336410,-0.084592,0.000080,-0.000364,1.09e-04
62,collision,213.772921,1.000000,14.427657,5.126052,-0.640587,-0.433817,-0.049670,-0.290277,-0.000255,4.41e-12
63,phi = 0,213.994210,1.124886,9.431952,0.000000,0.515048,-0.467092,-0.033702,-0.247489,-0.000222,3.32e-05
64,theta = 0,214.554583,1.346819,0.000000,-6.920307,0.361593,-0.498677,-0.016471,-0.120782,-0.000170,8.46e-05
65,beta = 0,215.203148,1.514520,-7.407600,-11.128741,0.281193,-0.501376,-0.012772,-0.000031,-0.000206,4.91e-05
66,beta = 0,218.536808,2.090304,-33.948906,-52.564445,0.112258,-0.430744,-0.028768,-0.000209,-0.000273,1.83e-05
67,beta = 0,226.728572,2.522705,-65.762433,-113.782616,0.026671,-0.392261,-0.002474,-0.000357,-0.000263,7.82e-06
68,pr = 0,232.003714,2.595822,-83.261593,-140.466959,0.000000,-0.317141,-0.016916,0.340326,-0.000272,1.66e-05
69,beta = 0,234.173797,2.589319,-87.655320,-158.943933,-0.008703,-0.299189,-0.021756,0.244867,-0.000257,2.34e-06
70,phi = 0,235.546082,2.563140,-92.150712,-0.000000,-0.019635,-0.291935,-0.024250,-3.029087,0.019475,1.97e-02
71,beta = 0,243.743063,2.145123,-120.372335,100.135244,-0.089781,-0.407489,-0.004515,0.000657,-0.000269,1.45e-05
72,collision,248.994140,1.000000,-171.937047,14.034024,-0.641952,-0.460179,-0.060813,0.033502,-0.000255,5.67e-12
73,theta = 0,249.455420,1.207881,0.000000,-0.209457,0.438252,-0.460672,-0.063760,-0.003656,-0.000061,1.94e-04
74,phi = 0,249.455420,1.205374,-15.827163,0.000000,0.440255,-0.460694,-0.063750,0.417040,0.021175,2.14e-02
75,beta = 0,249.455420,1.231311,147.926587,-2.167123,0.419536,-0.460464,-0.063857,0.825601,0.070799,7.11e-02
76,beta = 0,254.538684,2.028624,133.598103,-74.151354,0.076813,-0.478393,-0.000174,-0.000805,-0.000343,8.78e-05
77,beta = 0,261.193658,2.252079,101.911160,-145.254631,-0.005946,-0.311474,-0.033507,-0.000687,-0.000300,4.52e-05
78,pr = 0,261.193658,2.253930,103.637419,-135.825947,0.000000,-0.316323,-0.033277,0.081200,-0.000286,3.07e-05
79,phi = 0,262.863175,2.229112,96.537858,0.000000,-0.024058,-0.309371,-0.030739,2.802168,0.029107,2.94e-02
80,beta = 0,262.863175,2.238301,97.886647,-156.630944,-0.019726,-0.307248,-0.032090,-0.000050,-0.000512,2.57e-04
81,beta = 0,264.500887,2.158652,88.874757,155.711730,-0.045940,-0.334720,-0.020730,-0.365008,-0.000261,6.03e-06
82,beta = 0,268.079030,1.961735,73.618148,133.224354,-0.084354,-0.396652,-0.007721,0.001036,-0.000273,1.75e-05
83,collision,272.698726,1.000000,24.497137,39.583686,-0.593363,-0.461064,-0.075199,0.039301,-0.000255,7.04e-12
84,beta = 0,273.108325,1.148800,17.660690,26.707053,0.436566,-0.479005,-0.077082,0.000021,-0.000204,5.09e-05
85,phi = 0,273.817287,1.362207,6.517859,0.000000,0.267111,-0.507239,-0.069372,-0.170822,-0.000257,2.45e-06
86,theta = 0,274.328262,1.464499,0.000000,-16.118930,0.201445,-0.526909,-0.057759,-0.281328,-0.000257,2.40e-06
