n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,18.301648,5.559558,79.309935,148.626258,-0.005932,-0.037405,0.011318,0.000002,-0.000338,8.37e-06
2,phi = 0,22.762782,5.527675,78.997686,0.000000,-0.008260,-0.036346,0.010160,-2.578713,0.001451,1.78e-03
3,beta = 0,22.762782,5.535549,79.062682,147.931665,-0.007800,-0.037257,0.010641,0.000000,-0.000415,8.55e-05
4,pphi = 0,34.818917,5.404125,78.419916,-145.592631,-0.012109,-0.011667,0.000000,-5.091613,-0.000338,8.65e-06
5,ptheta = 0,39.871850,5.348718,78.368267,-151.175042,-0.013213,0.000000,-0.004567,-5.186535,-0.000335,5.56e-06
6,phi = 0,44.924784,5.265683,78.450227,0.000000,-0.015591,0.012552,-0.009873,-2.552015,0.001616,1.95e-03
7,beta = 0,44.924784,5.249019,78.478423,146.298246,-0.016169,0.014228,-0.010666,0.000000,-0.000516,1.87e-04
8,beta = 0,50.865286,5.166201,78.633621,146.731061,-0.019335,0.015730,-0.012236,0.000000,-0.000337,7.42e-06
9,ptheta = 0,56.913621,5.004195,78.788967,100.761877,-0.024429,0.000000,-0.008207,-0.809888,-0.000333,2.96e-06
10,pphi = 0,63.655155,4.831105,78.591319,84.520096,-0.027642,-0.025662,0.000000,-1.083726,-0.000335,5.56e-06
11,beta = 0,76.870464,4.430885,76.846136,141.795455,-0.038038,-0.071138,0.013129,0.000010,-0.000345,1.55e-05
12,phi = 0,82.223792,4.208062,75.690391,0.000000,-0.045236,-0.066086,0.008886,-2.420108,0.003368,3.70e-03
13,beta = 0,82.223792,4.240549,75.844195,139.076379,-0.044316,-0.068240,0.009992,0.000004,-0.000763,4.33e-04
14,pphi = 0,85.876136,3.991452,74.804580,-169.668806,-0.050762,-0.047196,0.000000,-5.340042,-0.000332,2.43e-06
15,phi = 0,90.398604,3.782738,74.264049,0.000000,-0.056622,-0.027037,-0.009464,-2.353778,0.004476,4.81e-03
16,beta = 0,90.398604,3.753526,74.208344,134.714652,-0.057602,-0.024567,-0.010703,0.000001,-0.001231,9.01e-04
17,beta = 0,95.567946,3.435927,73.817926,133.688146,-0.072476,-0.017585,-0.017737,0.000001,-0.000350,2.05e-05
