n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,45.938559,10.678493,79.808203,150.031589,-0.001186,-0.014304,0.004341,0.000000,-0.000047,1.03e-07
2,phi = 0,58.321282,10.665703,79.741761,0.000000,-0.001543,-0.014107,0.004055,-2.615267,0.000209,2.56e-04
3,beta = 0,58.321282,10.669951,79.761289,149.898936,-0.001442,-0.014366,0.004208,0.000000,-0.000053,5.83e-06
4,pphi = 0,91.061827,10.592502,79.560717,-140.652542,-0.002386,-0.004112,0.000000,-5.061195,-0.000047,6.24e-08
5,ptheta = 0,104.847772,10.564074,79.549715,-146.233483,-0.002566,0.000000,-0.001568,-5.158059,-0.000048,1.05e-06
6,phi = 0,124.422831,10.511069,79.578360,0.000000,-0.003061,0.005341,-0.003761,-2.607214,0.000205,2.52e-04
7,beta = 0,124.422831,10.503461,79.585313,149.401954,-0.003148,0.005789,-0.003973,0.000000,-0.000067,1.94e-05
8,beta = 0,136.054022,10.463252,79.623899,149.510844,-0.003639,0.006250,-0.004431,0.000000,-0.000047,1.87e-07
9,ptheta = 0,160.517791,10.365384,79.670743,97.378822,-0.004533,0.000000,-0.002749,-0.912184,-0.000048,5.98e-07
10,pphi = 0,180.188037,10.272442,79.626970,81.570797,-0.004943,-0.008445,0.000000,-1.185929,-0.000048,6.63e-07
11,beta = 0,223.057326,10.040600,79.223626,148.383530,-0.006335,-0.023501,0.004513,0.000000,-0.000048,1.19e-06
12,phi = 0,234.772750,9.971337,79.082395,0.000000,-0.006854,-0.023166,0.004080,-2.582859,0.000259,3.07e-04
13,beta = 0,234.772750,9.988523,79.115904,148.080984,-0.006737,-0.023530,0.004281,0.000000,-0.000059,1.16e-05
14,pphi = 0,264.965727,9.757004,78.759208,-147.883229,-0.007813,-0.013370,0.000000,-5.148112,-0.000048,1.22e-06
15,phi = 0,288.778069,9.549497,78.633326,0.000000,-0.008688,-0.003686,-0.003989,-2.560926,0.000286,3.34e-04
16,beta = 0,288.778069,9.529948,78.628191,146.715892,-0.008805,-0.003153,-0.004249,0.000000,-0.000074,2.71e-05
17,beta = 0,304.784870,9.427689,78.609549,146.663867,-0.009502,-0.002618,-0.004851,0.000000,-0.000047,1.04e-07
18,pphi = 0,337.237514,9.053612,78.383047,85.147874,-0.011350,-0.019129,0.000000,-1.062640,-0.000049,1.84e-06
19,beta = 0,371.702708,8.644530,77.668082,144.051370,-0.013451,-0.036515,0.005039,0.000001,-0.000049,1.52e-06
20,phi = 0,385.388335,8.437749,77.251779,0.000000,-0.014757,-0.034602,0.003571,-2.494173,0.000418,4.65e-04
21,beta = 0,385.388335,8.465217,77.303689,143.048142,-0.014609,-0.035322,0.003921,0.000000,-0.000102,5.44e-05
22,pphi = 0,400.067082,8.208523,76.870015,-161.757924,-0.015789,-0.026494,0.000000,-5.299134,-0.000049,2.18e-06
23,phi = 0,413.804213,7.989927,76.608499,0.000000,-0.016808,-0.018382,-0.003565,-2.463478,0.000482,5.29e-04
24,beta = 0,413.804213,7.960383,76.579606,141.068226,-0.016976,-0.017489,-0.003989,0.000000,-0.000130,8.28e-05
25,beta = 0,430.021042,7.716570,76.379640,140.524669,-0.018758,-0.015462,-0.005742,0.000000,-0.000049,1.71e-06
26,pphi = 0,454.250518,7.206074,75.764565,88.523166,-0.022190,-0.036128,0.000000,-0.878571,-0.000050,2.97e-06
27,beta = 0,475.635145,6.673128,74.470110,135.406300,-0.026351,-0.058466,0.006029,0.000005,-0.000051,3.69e-06
28,pphi = 0,492.932445,6.146717,73.033579,176.483157,-0.031227,-0.049835,0.000000,0.782611,-0.000050,2.51e-06
29,beta = 0,512.577249,5.532563,71.779131,128.419340,-0.038517,-0.039605,-0.007779,0.000001,-0.000049,1.98e-06
30,pphi = 0,525.134989,4.931929,70.234986,88.057113,-0.047732,-0.070733,-0.000000,-0.636598,-0.000053,5.43e-06
31,beta = 0,535.936295,4.347818,67.606337,118.116631,-0.059679,-0.104277,0.007823,0.000028,-0.000055,7.90e-06
32,pphi = 0,544.938695,3.815676,64.698413,142.263990,-0.074709,-0.102602,0.000000,0.540351,-0.000049,1.34e-06
33,beta = 0,551.819801,3.079173,60.820361,102.662925,-0.108428,-0.101066,-0.014153,0.000027,-0.000054,6.28e-06
34,pphi = 0,557.251223,2.391072,55.568949,74.479702,-0.165591,-0.171210,0.000000,-0.300120,-0.000028,1.92e-05
35,beta = 0,559.035728,1.954647,50.112237,81.003317,-0.229638,-0.224246,0.008576,0.000017,-0.000039,7.81e-06
36,pphi = 0,560.482443,1.609980,44.587806,85.410326,-0.315757,-0.245144,0.000000,0.254570,0.000068,1.15e-04
37,collision,561.842673,1.000000,33.307659,68.896922,-0.686907,-0.234823,-0.057039,0.303725,-0.000047,1.37e-12
38,beta = 0,562.592312,1.338901,26.842292,41.043373,0.396330,-0.245032,-0.080630,0.000026,-0.000029,1.83e-05
39,phi = 0,563.497176,1.640057,19.896623,0.000000,0.236686,-0.309057,-0.057655,-0.526288,-0.000049,1.41e-06
40,pphi = 0,565.511683,1.946452,9.411841,-25.548392,0.154095,-0.411221,0.000000,-0.692863,-0.000239,1.91e-04
41,theta = 0,566.950554,2.155513,0.000000,-10.082974,0.111766,-0.456282,0.027809,-0.175981,-0.000252,2.05e-04
42,phi = 0,567.426455,2.219581,-3.352466,0.000000,0.097488,-0.457516,0.028895,0.087792,-0.000156,1.09e-04
43,beta = 0,567.426455,2.199243,-2.260782,-3.392049,0.102051,-0.457980,0.029062,-0.000008,-0.000206,1.58e-04
44,pphi = 0,570.011902,2.404331,-14.459024,23.205534,0.063530,-0.407681,0.000000,0.785591,-0.000160,1.13e-04
45,phi = 0,572.383273,2.526505,-22.522163,0.000000,0.042683,-0.347615,-0.033395,0.597523,-0.000168,1.21e-04
46,beta = 0,574.228730,2.582978,-27.876058,-42.692406,0.017649,-0.320281,-0.044008,-0.000045,-0.000159,1.12e-04
47,pr = 0,575.581669,2.594095,-31.465078,-74.570997,0.000000,-0.320083,-0.038802,-0.455405,-0.000157,1.09e-04
48,pphi = 0,578.941425,2.547835,-41.308795,-114.474658,-0.023277,-0.366456,0.000000,-0.862984,-0.000137,8.96e-05
49,beta = 0,582.117473,2.441634,-52.510520,-85.620838,-0.046697,-0.383418,0.024813,-0.000202,-0.000139,9.13e-05
50,pphi = 0,585.285927,2.255476,-63.386943,-57.773288,-0.074512,-0.298432,0.000000,0.882328,-0.000152,1.04e-04
51,beta = 0,589.396773,1.800138,-74.791769,-136.262893,-0.167429,-0.111864,-0.055150,-0.000068,-0.000228,1.80e-04
52,phi = 0,590.743093,1.463316,-78.663428,0.000000,-0.272371,-0.138113,-0.033008,2.562392,0.094019,9.41e-02
53,beta = 0,590.743093,1.494048,-78.246764,-145.655027,-0.262158,-0.131173,-0.036480,-0.000024,-0.008123,8.08e-03
54,pphi = 0,591.447046,1.198939,-83.290745,171.583140,-0.377995,-0.210070,0.000000,5.788114,-0.000031,1.66e-05
55,collision,592.133994,1.000000,-88.403707,174.289725,-0.508177,-0.256777,0.019655,6.099984,-0.000047,1.55e-12
56,beta = 0,592.322993,1.089218,-90.996736,176.612360,0.440517,-0.264385,0.022346,-0.006947,-0.000047,4.17e-07
57,beta = 0,592.460500,1.092648,-91.095345,176.715203,0.438314,-0.264333,0.022299,0.000008,-0.000026,2.16e-05
58,phi = 0,592.615069,1.176908,-93.494616,0.000000,0.386697,-0.260869,0.020174,-2.959065,0.202468,2.03e-01
