n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,14.872900,4.753451,79.068076,147.946892,-0.008681,-0.047085,0.014238,0.000002,-0.000533,9.53e-06
2,phi = 0,18.328670,4.711680,78.597296,0.000000,-0.012473,-0.045103,0.012408,-2.559171,0.002300,2.82e-03
3,beta = 0,18.328670,4.720800,78.682504,146.867578,-0.011826,-0.046380,0.013060,0.000001,-0.000702,1.79e-04
4,pphi = 0,27.868666,4.576785,77.860131,-147.499433,-0.017849,-0.015194,0.000000,-5.097780,-0.000531,7.35e-06
5,ptheta = 0,29.856001,4.511684,77.786790,-153.459314,-0.019605,0.000000,-0.006024,-5.198261,-0.000529,5.61e-06
6,phi = 0,35.143172,4.413695,77.905015,0.000000,-0.023486,0.016068,-0.012975,-2.525597,0.002807,3.33e-03
7,beta = 0,35.143172,4.395932,77.941245,144.806309,-0.024337,0.017941,-0.013898,0.000000,-0.000816,2.93e-04
8,beta = 0,39.703707,4.304136,78.145232,145.371738,-0.029167,0.019462,-0.015813,0.000000,-0.000533,9.44e-06
9,ptheta = 0,44.331496,4.128250,78.341583,102.554055,-0.037031,0.000000,-0.010931,-0.756831,-0.000542,1.82e-05
10,pphi = 0,49.521986,3.928012,78.043432,86.015158,-0.042845,-0.034551,0.000000,-1.031040,-0.000545,2.16e-05
11,beta = 0,57.560903,3.485867,75.493699,138.133524,-0.061176,-0.095951,0.017407,0.000000,-0.000524,6.11e-07
12,pphi = 0,64.463556,3.026074,72.490939,179.290727,-0.085155,-0.068411,0.000000,0.856075,-0.000564,4.06e-05
13,beta = 0,69.827247,2.402461,70.677709,125.637145,-0.137469,-0.031078,-0.027540,0.000000,-0.000528,5.06e-06
14,pphi = 0,73.590632,1.792541,67.116728,88.710470,-0.231804,-0.146684,-0.000000,-0.492829,-0.000521,2.47e-06
15,beta = 0,74.965689,1.343294,59.599712,100.045561,-0.374517,-0.258251,0.021855,0.000132,-0.000433,9.06e-05
16,pphi = 0,75.531579,1.021883,51.712976,106.367018,-0.588792,-0.282985,0.000000,0.389273,-0.000284,2.39e-04
17,collision,75.736687,1.000000,51.135434,106.376025,-0.609089,-0.282113,-0.003219,0.408816,-0.000523,1.31e-12
18,beta = 0,77.577080,1.598548,37.277544,58.116472,0.236805,-0.257602,-0.074547,0.000047,-0.000667,1.44e-04
19,phi = 0,79.077693,1.876602,28.077201,0.000000,0.122868,-0.349686,-0.040270,-0.750691,-0.000661,1.37e-04
20,pphi = 0,80.327539,2.014501,20.417018,-14.934892,0.091434,-0.425313,0.000000,-0.801019,-0.000584,6.08e-05
21,phi = 0,82.174833,2.130509,11.293092,0.000000,0.062059,-0.480414,0.029927,-0.296619,-0.000659,1.36e-04
22,beta = 0,82.630539,2.164510,7.566667,11.368196,0.048509,-0.487308,0.032849,0.000028,-0.000741,2.17e-04
23,theta = 0,83.968128,2.211219,0.000000,32.965237,0.024222,-0.471327,0.020863,0.575352,-0.000680,1.57e-04
24,pphi = 0,85.001700,2.229631,-5.515917,39.381817,0.012127,-0.439182,0.000000,0.831861,-0.000711,1.88e-04
25,pr = 0,86.035272,2.237248,-11.177303,30.630002,0.000000,-0.396864,-0.026403,0.828152,-0.000625,1.01e-04
26,phi = 0,87.557732,2.222332,-16.981148,0.000000,-0.024461,-0.354286,-0.050538,0.447892,-0.000708,1.84e-04
27,beta = 0,88.519834,2.183659,-21.097276,-32.018349,-0.052837,-0.336555,-0.057289,-0.000043,-0.000735,2.11e-04
28,pphi = 0,91.766277,1.875432,-36.385517,-97.713152,-0.139934,-0.395196,0.000000,-0.717365,-0.000677,1.53e-04
29,beta = 0,93.311614,1.591913,-49.181027,-79.272009,-0.218860,-0.406436,0.031622,-0.000450,-0.000866,3.42e-04
30,pphi = 0,94.377175,1.282371,-60.330380,-64.982228,-0.341570,-0.283605,0.000000,0.639153,-0.000764,2.40e-04
31,collision,95.093280,1.000000,-66.040502,-75.566509,-0.519232,-0.086930,-0.062610,0.677964,-0.000523,1.59e-12
32,ptheta = 0,95.431779,1.123462,-66.573142,-87.425406,0.414998,0.000000,-0.087854,0.492808,-0.001024,5.01e-04
33,beta = 0,95.948499,1.286076,-65.798470,-113.847148,0.286715,0.072494,-0.102312,-0.000018,-0.001064,5.41e-04
34,phi = 0,97.526342,1.563890,-63.478379,0.000000,0.122497,-0.012973,-0.038942,1.894253,0.032629,3.32e-02
35,beta = 0,97.526342,1.552774,-63.451369,-108.471918,0.125240,-0.003238,-0.043744,-0.000000,-0.038885,3.84e-02
36,ptheta = 0,97.526342,1.549077,-63.442383,-144.556223,0.126153,0.000000,-0.045342,-0.630143,-0.027581,2.71e-02
37,pphi = 0,98.234098,1.654011,-64.414039,169.651506,0.107755,-0.094910,0.000000,4.892249,-0.000777,2.53e-04
38,phi = 0,99.460375,1.760959,-67.403166,0.000000,0.088593,-0.181824,0.041689,2.053022,0.034947,3.55e-02
39,beta = 0,99.460375,1.774039,-67.897919,-118.819241,0.084816,-0.190832,0.046316,-0.000084,-0.015522,1.50e-02
40,beta = 0,100.942537,1.853318,-72.493239,-130.253640,0.038246,-0.213533,0.065331,-0.000113,-0.000813,2.90e-04
41,pr = 0,102.099718,1.873229,-76.041235,-91.065830,0.000000,-0.161587,0.052535,0.847221,-0.000674,1.50e-04
42,pphi = 0,103.859970,1.844658,-78.926591,-59.253012,-0.019845,-0.008092,0.000000,1.541077,-0.000625,1.02e-04
43,ptheta = 0,104.417969,1.842611,-78.929431,-59.383656,-0.020033,0.000000,-0.002869,1.538935,-0.000653,1.29e-04
44,beta = 0,107.169187,1.726082,-72.714941,-130.824468,-0.087909,0.211774,-0.069640,-0.000104,-0.000810,2.86e-04
45,phi = 0,108.526633,1.535369,-66.446392,0.000000,-0.164780,0.154440,-0.031404,2.013461,0.047555,4.81e-02
46,beta = 0,108.526633,1.553442,-66.858704,-116.339540,-0.160295,0.165435,-0.036924,-0.000068,-0.028447,2.79e-02
47,pphi = 0,109.111358,1.440793,-64.717162,175.601140,-0.185801,0.090388,-0.000000,5.008192,-0.000977,4.53e-04
