n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,10.335429,3.945336,78.675250,146.847407,-0.013593,-0.061726,0.018644,0.000002,-0.000914,9.44e-06
2,phi = 0,14.287074,3.886001,77.890197,0.000000,-0.020527,-0.057507,0.015337,-2.524881,0.003962,4.87e-03
3,beta = 0,14.287074,3.897053,78.007957,144.991170,-0.019554,-0.059489,0.016309,0.000002,-0.001355,4.51e-04
4,pphi = 0,20.238288,3.742019,76.957411,-151.228083,-0.028252,-0.021009,0.000000,-5.119523,-0.000937,3.31e-05
5,ptheta = 0,22.961273,3.662367,76.838650,-157.578498,-0.031496,0.000000,-0.008533,-5.224694,-0.000928,2.33e-05
6,phi = 0,25.684257,3.564645,76.967715,0.000000,-0.037146,0.018920,-0.016888,-2.480587,0.005248,6.15e-03
7,beta = 0,25.684257,3.543931,77.016062,142.259489,-0.038576,0.021754,-0.018280,0.000000,-0.001584,6.80e-04
8,beta = 0,29.030029,3.423694,77.340718,143.149925,-0.048059,0.024491,-0.021559,0.000001,-0.000938,3.34e-05
9,ptheta = 0,32.543891,3.235751,77.596786,104.702369,-0.061506,0.000000,-0.015691,-0.683337,-0.000948,4.34e-05
10,pphi = 0,36.020162,2.999299,77.095298,87.763001,-0.073976,-0.050455,0.000000,-0.954930,-0.000948,4.39e-05
11,beta = 0,41.263434,2.516375,73.007970,131.579761,-0.112702,-0.138794,0.024063,0.000057,-0.000956,5.18e-05
12,pphi = 0,44.435909,2.061343,68.196410,162.666324,-0.167914,-0.111570,0.000000,0.752809,-0.000949,4.49e-05
13,beta = 0,47.282200,1.319130,63.931071,109.555887,-0.384203,-0.069555,-0.055217,0.000011,-0.000808,9.68e-05
14,collision,47.939835,1.000000,60.765734,89.943286,-0.615581,-0.166734,-0.041873,-0.219907,-0.000904,1.43e-12
15,beta = 0,50.176945,1.768151,42.313793,66.792346,0.227968,-0.367473,-0.010217,0.000074,-0.000890,1.48e-05
16,beta = 0,54.235215,2.392411,21.700923,32.957607,0.107505,-0.410424,-0.018216,0.000048,-0.000908,3.65e-06
17,phi = 0,57.983715,2.706188,7.565983,0.000000,0.062025,-0.437617,-0.009781,-0.198366,-0.000905,4.58e-07
18,theta = 0,60.911841,2.826987,0.000000,-8.113454,0.045172,-0.448941,-0.003369,-0.141606,-0.000920,1.52e-05
19,beta = 0,63.193831,2.911400,-6.921093,-10.396827,0.031839,-0.450999,-0.001058,-0.000044,-0.000923,1.86e-05
20,pr = 0,69.365396,3.011597,-25.220633,-30.582896,0.000000,-0.418334,-0.011548,0.137699,-0.000921,1.61e-05
21,beta = 0,71.931518,2.996688,-31.651154,-48.794070,-0.012025,-0.404766,-0.013545,-0.000221,-0.000922,1.76e-05
22,beta = 0,80.593814,2.707377,-54.714344,-89.998192,-0.056975,-0.369041,-0.002999,-0.000711,-0.000922,1.78e-05
23,beta = 0,89.885807,1.633349,-86.402861,-169.241069,-0.226617,-0.208942,-0.027499,-0.000076,-0.000833,7.16e-05
24,phi = 0,90.546864,1.479960,-89.439793,0.000000,-0.272688,-0.206778,-0.027260,3.112262,0.102057,1.03e-01
25,beta = 0,90.814492,1.375436,-91.534715,175.399104,-0.310700,-0.207722,-0.027111,0.000018,-0.000774,1.31e-04
26,collision,91.925111,1.000000,-99.658382,159.858912,-0.532453,-0.216562,-0.033555,0.145114,-0.000904,2.16e-12
27,beta = 0,93.622665,1.508532,-111.393152,120.536711,0.240784,-0.244956,-0.053573,0.000159,-0.000905,5.72e-07
28,pphi = 0,98.006168,2.072823,-136.767471,48.370375,0.074646,-0.458765,0.000000,-0.349742,-0.001029,1.25e-04
29,beta = 0,99.239430,2.165795,-145.846080,52.902055,0.050265,-0.494933,0.008137,0.000185,-0.000967,6.23e-05
30,pphi = 0,101.022386,2.226222,-155.106185,57.592539,0.027932,-0.498951,0.000000,0.342708,-0.000991,8.62e-05
31,pr = 0,102.866136,2.256773,-166.816278,43.437609,0.000000,-0.474862,-0.024440,0.411437,-0.000933,2.89e-05
32,theta = 0,105.453498,2.208616,0.000000,-1.301828,-0.043920,-0.460419,-0.037871,-0.022721,-0.001068,1.63e-04
33,phi = 0,105.453498,2.211232,-32.292369,0.000000,-0.042595,-0.460262,-0.037961,0.869673,0.012144,1.30e-02
34,beta = 0,105.453498,2.217271,-106.852238,3.005792,-0.039535,-0.459898,-0.038169,-2.250312,0.040328,4.12e-02
35,pphi = 0,108.725435,1.906928,158.316447,-47.249351,-0.131360,-0.501321,0.000000,-0.249958,-0.000943,3.86e-05
36,beta = 0,109.751481,1.769848,150.528482,-45.268077,-0.168303,-0.494461,0.005517,-0.000322,-0.001054,1.50e-04
37,pphi = 0,110.597739,1.628166,143.337105,-43.660770,-0.211310,-0.465573,0.000000,0.234165,-0.001089,1.84e-04
38,collision,112.468062,1.000000,122.070452,-78.000285,-0.571462,-0.185564,-0.081610,0.323209,-0.000904,2.90e-12
39,beta = 0,112.989422,1.217200,119.086453,-102.864620,0.375031,-0.099615,-0.096085,-0.000020,-0.000983,7.81e-05
40,phi = 0,115.161609,1.662201,113.028486,0.000000,0.148868,-0.179980,-0.024888,2.035104,0.039670,4.06e-02
