n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.791610,1.346991,-14.380935,0.000000,0.584963,-0.404904,0.412562,0.378500,0.943536,2.39e-01
2,beta = 0,0.791610,1.351363,-14.476479,-21.832997,0.587417,-0.405774,0.413024,-0.000016,0.938688,2.43e-01
3,beta = 0,1.415293,1.699651,-20.638983,-31.304461,0.618988,-0.463007,0.451168,-0.000002,1.181792,3.25e-04
4,phi = 0,1.531225,1.774266,-21.699745,0.000000,0.612025,-0.457946,0.449149,0.575138,1.181828,2.88e-04
5,phi = 0,2.234286,2.232243,-26.399500,0.000000,0.639944,-0.436037,0.433425,0.704039,1.142046,4.01e-02
6,beta = 0,2.234286,2.243911,-26.490982,-40.484120,0.640736,-0.436711,0.433771,-0.000008,1.137782,4.43e-02
7,beta = 0,2.692928,2.569018,-28.723310,-44.046701,0.644855,-0.448683,0.441949,-0.000001,1.181891,2.26e-04
8,phi = 0,2.979766,2.681193,-29.370232,0.000000,0.643867,-0.445992,0.440887,0.786908,1.181970,1.46e-04
9,phi = 0,3.644067,3.130277,-31.456995,0.000000,0.652368,-0.440168,0.436495,0.845875,1.168888,1.32e-02
10,beta = 0,3.644067,3.147826,-31.526149,-48.577893,0.652717,-0.440527,0.436667,-0.000004,1.166673,1.54e-02
11,beta = 0,4.166015,3.483431,-32.715471,-50.521866,0.654617,-0.444829,0.439585,-0.000003,1.181621,4.96e-04
12,phi = 0,4.337813,3.614773,-33.122036,0.000000,0.654568,-0.443554,0.439105,0.893424,1.181928,1.89e-04
13,phi = 0,5.055634,4.048135,-34.264084,0.000000,0.657906,-0.441358,0.437390,0.926313,1.176280,5.84e-03
14,beta = 0,5.055634,4.069024,-34.312967,-53.154902,0.658075,-0.441549,0.437478,-0.000002,1.175035,7.08e-03
15,beta = 0,5.640496,4.415206,-35.055173,-54.387251,0.659114,-0.443576,0.438835,-0.000002,1.181784,3.33e-04
16,phi = 0,5.823864,4.557809,-35.328813,0.000000,0.659212,-0.442892,0.438582,0.957191,1.182016,1.01e-04
17,phi = 0,6.590788,5.067334,-36.175384,0.000000,0.661105,-0.442282,0.437963,0.981897,1.180176,1.94e-03
18,beta = 0,6.590788,5.090838,-36.210542,-56.317556,0.661176,-0.442414,0.438034,-0.000001,1.179550,2.57e-03
19,beta = 0,6.990021,5.355370,-36.582924,-56.942932,0.661502,-0.443079,0.438546,-0.000001,1.181969,1.47e-04
20,phi = 0,7.188541,5.505306,-36.778441,0.000000,0.661600,-0.442648,0.438385,0.999583,1.182072,4.45e-05
21,phi = 0,8.023141,6.011849,-37.363649,-0.000000,0.662659,-0.442349,0.438050,1.016817,1.181016,1.10e-03
22,beta = 0,8.023141,6.037555,-37.390895,-58.305425,0.662703,-0.442435,0.438095,-0.000000,1.180621,1.50e-03
23,beta = 0,8.443802,6.300223,-37.655068,-58.752606,0.662919,-0.442813,0.438390,-0.000000,1.181998,1.19e-04
24,phi = 0,8.654958,6.455305,-37.801138,0.000000,0.663004,-0.442538,0.438286,1.029748,1.182070,4.71e-05
25,phi = 0,9.522931,7.008369,-38.268092,0.000000,0.663690,-0.442476,0.438146,1.043595,1.181686,4.31e-04
26,beta = 0,9.522931,7.037295,-38.290666,-59.832009,0.663717,-0.442536,0.438181,-0.000000,1.181442,6.75e-04
27,beta = 0,9.987462,7.247946,-38.448479,-60.100799,0.663824,-0.442686,0.438315,-0.000000,1.182057,5.94e-05
28,phi = 0,10.230299,7.406825,-38.561582,0.000000,0.663888,-0.442497,0.438244,1.052322,1.182107,9.67e-06
29,phi = 0,10.975890,7.965785,-38.922933,0.000000,0.664339,-0.442468,0.438158,1.063094,1.181861,2.55e-04
30,beta = 0,10.975890,8.000067,-38.943626,-60.946193,0.664360,-0.442516,0.438186,-0.000000,1.181704,4.12e-04
31,beta = 0,11.227266,8.197549,-39.058856,-61.143375,0.664432,-0.442614,0.438275,-0.000000,1.182109,7.41e-06
32,phi = 0,11.495553,8.359347,-39.148788,0.000000,0.664483,-0.442461,0.438213,1.069841,1.182095,2.17e-05
