n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.764457,1.888945,-27.539516,0.000000,1.175813,-1.458606,0.473640,0.735699,2.077478,5.86e-02
2,beta = 0,0.764457,1.906481,-27.891913,-42.721324,1.181178,-1.459640,0.474205,-0.000107,2.071049,6.50e-02
3,beta = 0,1.112470,2.374174,-35.026035,-54.339308,1.263177,-1.472417,0.483180,-0.000011,2.135822,2.40e-04
4,phi = 0,1.363146,2.625091,-37.663089,-0.000000,1.286733,-1.468252,0.481541,1.025663,2.135560,5.03e-04
5,phi = 0,2.095780,3.575428,-44.128411,-0.000000,1.344090,-1.465865,0.479185,1.221774,2.133433,2.63e-03
6,beta = 0,2.095780,3.622264,-44.358915,-70.416047,1.345761,-1.466231,0.479384,-0.000027,2.130924,5.14e-03
7,beta = 0,2.449852,4.012255,-46.027732,-73.425413,1.356352,-1.467194,0.480202,-0.000026,2.135638,4.24e-04
8,phi = 0,2.781946,4.375262,-47.316282,0.000000,1.363746,-1.465915,0.479747,1.322624,2.136062,6.33e-07
9,phi = 0,3.349139,5.254709,-49.653468,0.000000,1.376768,-1.465740,0.479358,1.398619,2.135276,7.87e-04
10,beta = 0,3.349139,5.319130,-49.795714,-80.404016,1.377472,-1.465895,0.479434,-0.000010,2.134314,1.75e-03
11,beta = 0,3.731518,5.765498,-50.681196,-82.084713,1.381431,-1.466261,0.479719,-0.000011,2.135873,1.89e-04
12,phi = 0,3.925969,6.178498,-51.391191,0.000000,1.384364,-1.465759,0.479543,1.456365,2.136062,8.02e-08
13,phi = 0,4.774328,7.227707,-52.809777,0.000000,1.389948,-1.465932,0.479520,1.504352,2.136203,1.41e-04
14,beta = 0,4.774328,7.314915,-52.911359,-86.391818,1.390304,-1.465995,0.479557,-0.000003,2.135814,2.48e-04
15,beta = 0,4.997245,7.558534,-53.176089,-86.910690,1.391180,-1.465998,0.479588,-0.000005,2.135968,9.49e-05
16,phi = 0,5.453816,7.998779,-53.618075,-0.000000,1.392598,-1.465762,0.479506,1.532052,2.136065,2.40e-06
17,phi = 0,5.926068,8.769916,-54.278632,0.000000,1.394666,-1.465759,0.479453,1.554890,2.135886,1.76e-04
18,beta = 0,5.926068,8.869500,-54.356170,-89.243048,1.394895,-1.465808,0.479475,-0.000003,2.135663,3.99e-04
19,beta = 0,6.420619,9.369423,-54.718552,-89.966012,1.395897,-1.465906,0.479542,-0.000002,2.136020,4.26e-05
20,phi = 0,6.679044,9.826646,-55.016800,0.000000,1.396677,-1.465778,0.479496,1.580629,2.136060,2.26e-06
21,phi = 0,7.422836,10.913007,-55.626369,-0.000000,1.398206,-1.465848,0.479506,1.602062,2.136147,8.42e-05
22,beta = 0,7.422836,11.019315,-55.680314,-91.900583,1.398331,-1.465867,0.479517,-0.000001,2.136024,3.88e-05
23,beta = 0,7.679399,11.189766,-55.762484,-92.067015,1.398515,-1.465858,0.479519,-0.000002,2.136028,3.44e-05
24,phi = 0,7.943659,11.658500,-55.978369,0.000000,1.398991,-1.465781,0.479491,1.614515,2.136058,4.18e-06
25,phi = 0,8.726233,12.722515,-56.409073,0.000000,1.399908,-1.465828,0.479499,1.629827,2.136113,5.02e-05
26,beta = 0,8.726233,12.839934,-56.452803,-93.471574,1.399995,-1.465841,0.479507,-0.000000,2.136037,2.57e-05
27,beta = 0,8.994380,13.015683,-56.515325,-93.599438,1.400116,-1.465835,0.479508,-0.000001,2.136040,2.28e-05
28,phi = 0,9.276870,13.492744,-56.678233,0.000000,1.400427,-1.465787,0.479491,1.639439,2.136061,1.79e-06
