n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.768314,1.893452,-27.661051,-0.000000,1.177770,-1.460333,0.468334,0.739085,2.054442,5.86e-02
2,beta = 0,0.768314,1.911037,-28.012401,-42.913931,1.183121,-1.461356,0.468889,-0.000107,2.047918,6.51e-02
3,beta = 0,1.239087,2.388500,-35.231488,-54.680938,1.266078,-1.474317,0.477954,-0.000003,2.112990,5.13e-05
4,phi = 0,1.370502,2.644353,-37.880005,0.000000,1.289630,-1.470105,0.476291,1.032083,2.112544,4.98e-04
5,phi = 0,2.110840,3.595261,-44.262702,0.000000,1.345957,-1.467703,0.473937,1.225962,2.110278,2.76e-03
6,beta = 0,2.110840,3.642728,-44.493530,-70.657107,1.347628,-1.468069,0.474134,-0.000027,2.107796,5.25e-03
7,beta = 0,2.466296,4.047790,-46.201335,-73.741293,1.358427,-1.469078,0.474974,-0.000027,2.112600,4.41e-04
8,phi = 0,2.801515,4.416947,-47.486120,0.000000,1.365754,-1.467830,0.474530,1.328085,2.113036,5.63e-06
9,phi = 0,3.411716,5.332173,-49.860773,-0.000000,1.378826,-1.467706,0.474178,1.405450,2.112415,6.27e-04
10,beta = 0,3.411716,5.406563,-50.020504,-80.829214,1.379602,-1.467875,0.474262,-0.000012,2.111552,1.49e-03
11,beta = 0,3.810541,5.822904,-50.827113,-82.363068,1.383165,-1.468181,0.474510,-0.000008,2.112908,1.33e-04
12,phi = 0,4.005965,6.242423,-51.529570,0.000000,1.386040,-1.467676,0.474327,1.461012,2.113015,2.68e-05
13,phi = 0,4.649979,7.019732,-52.603220,0.000000,1.390328,-1.467613,0.474195,1.497316,2.112613,4.29e-04
14,beta = 0,4.649979,7.102528,-52.704227,-85.987195,1.390704,-1.467693,0.474229,-0.000005,2.112173,8.68e-04
15,beta = 0,5.094953,7.637974,-53.300070,-87.154239,1.392739,-1.467904,0.474372,-0.000006,2.112934,1.07e-04
16,phi = 0,5.330104,8.084809,-53.738785,0.000000,1.394135,-1.467674,0.474291,1.536212,2.113028,1.40e-05
17,phi = 0,6.079824,9.000484,-54.496106,0.000000,1.396461,-1.467729,0.474269,1.562448,2.113001,4.04e-05
18,beta = 0,6.079824,9.111567,-54.578684,-89.686588,1.396697,-1.467778,0.474293,-0.000002,2.112814,2.28e-04
19,beta = 0,6.337108,9.470853,-54.829499,-90.188006,1.397373,-1.467815,0.474330,-0.000002,2.113000,4.12e-05
20,phi = 0,6.811094,9.934720,-55.126589,0.000000,1.398143,-1.467689,0.474284,1.584477,2.113045,3.71e-06
