n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.655090,1.755245,-24.611224,0.000000,1.126743,-1.449888,0.467975,0.654700,2.025339,9.91e-02
2,beta = 0,0.655090,1.769188,-24.942540,-38.040381,1.132604,-1.450530,0.468250,-0.000118,2.017756,1.07e-01
3,beta = 0,1.118148,2.378987,-35.067854,-54.409064,1.262800,-1.470865,0.481072,-0.000014,2.124141,2.97e-04
4,phi = 0,1.370197,2.631239,-37.706397,0.000000,1.286303,-1.466714,0.479442,1.026944,2.123940,4.98e-04
5,phi = 0,2.105747,3.586484,-44.166136,0.000000,1.343397,-1.464348,0.477100,1.222950,2.121868,2.57e-03
6,beta = 0,2.105747,3.633593,-44.396459,-70.483233,1.345060,-1.464712,0.477298,-0.000027,2.119379,5.06e-03
7,beta = 0,2.462286,4.023555,-46.054610,-73.474247,1.355539,-1.465662,0.478108,-0.000025,2.124023,4.15e-04
8,phi = 0,2.796088,4.388168,-47.341131,0.000000,1.362892,-1.464384,0.477653,1.323423,2.124438,8.57e-08
9,phi = 0,3.367511,5.276776,-49.684558,0.000000,1.375888,-1.464226,0.477274,1.399642,2.123695,7.43e-04
10,beta = 0,3.367511,5.341532,-49.826338,-80.461860,1.376585,-1.464380,0.477350,-0.000010,2.122746,1.69e-03
11,beta = 0,3.751819,5.783415,-50.696230,-82.113377,1.380454,-1.464732,0.477626,-0.000011,2.124253,1.85e-04
12,phi = 0,3.946916,6.198078,-51.403954,0.000000,1.383366,-1.464232,0.477451,1.456794,2.124433,4.54e-06
13,phi = 0,4.802417,7.262293,-52.831384,0.000000,1.388955,-1.464410,0.477433,1.505089,2.124596,1.58e-04
14,beta = 0,4.802417,7.350444,-52.933113,-86.434379,1.389309,-1.464472,0.477469,-0.000003,2.124212,2.26e-04
15,beta = 0,5.027925,7.583062,-53.183472,-86.925193,1.390132,-1.464468,0.477495,-0.000005,2.124339,9.90e-05
16,phi = 0,5.483801,8.024969,-53.624653,0.000000,1.391542,-1.464233,0.477413,1.532279,2.124439,8.27e-07
17,phi = 0,5.961435,8.813358,-54.293913,0.000000,1.393626,-1.464238,0.477365,1.555420,2.124277,1.61e-04
18,beta = 0,5.961435,8.914191,-54.371673,-89.273909,1.393854,-1.464287,0.477386,-0.000003,2.124061,3.77e-04
19,beta = 0,6.464909,9.400535,-54.721390,-89.971670,1.394815,-1.464380,0.477451,-0.000002,2.124402,3.60e-05
20,phi = 0,6.729567,9.859436,-55.018443,0.000000,1.395588,-1.464252,0.477404,1.580686,2.124438,4.20e-07
21,phi = 0,7.238041,10.577145,-55.432676,0.000000,1.396646,-1.464238,0.477374,1.595234,2.124327,1.11e-04
22,beta = 0,7.238041,10.683395,-55.489337,-91.514617,1.396784,-1.464267,0.477386,-0.000002,2.124192,2.46e-04
23,beta = 0,7.745622,11.227461,-55.761797,-92.065611,1.397413,-1.464331,0.477428,-0.000001,2.124409,2.92e-05
24,phi = 0,8.009386,11.697872,-55.976672,0.000000,1.397885,-1.464255,0.477400,1.614454,2.124436,1.74e-06
25,phi = 0,8.792379,12.814918,-56.424094,0.000000,1.398830,-1.464304,0.477410,1.630363,2.124500,6.21e-05
26,beta = 0,8.792379,12.932415,-56.467277,-93.501153,1.398916,-1.464315,0.477417,-0.000000,2.124423,1.52e-05
27,beta = 0,9.066946,13.059952,-56.512038,-93.592707,1.399001,-1.464309,0.477417,-0.000001,2.124419,1.89e-05
28,phi = 0,9.344689,13.538688,-56.674244,0.000000,1.399309,-1.464260,0.477399,1.639296,2.124438,1.10e-07
29,phi = 0,9.896272,14.271694,-56.901847,0.000000,1.399733,-1.464260,0.477390,1.647450,2.124405,3.34e-05
30,beta = 0,9.896272,14.398706,-56.939025,-94.468422,1.399800,-1.464275,0.477396,-0.000001,2.124352,8.63e-05
31,beta = 0,10.473365,14.895992,-57.078491,-94.755485,1.400042,-1.464300,0.477413,-0.000000,2.124436,1.59e-06
32,phi = 0,10.776618,15.381024,-57.205010,0.000000,1.400253,-1.464262,0.477399,1.658349,2.124441,2.84e-06
33,phi = 0,11.383122,16.392962,-57.445232,0.000000,1.400643,-1.464281,0.477401,1.667015,2.124456,1.75e-05
34,beta = 0,11.383122,16.539497,-57.477983,-95.580745,1.400694,-1.464290,0.477406,-0.000000,2.124424,1.44e-05
35,beta = 0,11.686375,16.734461,-57.519882,-95.667561,1.400757,-1.464287,0.477407,-0.000000,2.124426,1.25e-05
36,phi = 0,12.002694,17.224402,-57.621630,0.000000,1.400909,-1.464265,0.477399,1.673396,2.124439,8.04e-07
37,phi = 0,12.619955,18.094617,-57.788953,0.000000,1.401154,-1.464272,0.477398,1.679463,2.124438,2.69e-07
38,beta = 0,12.619955,18.240821,-57.815659,-96.281688,1.401191,-1.464280,0.477401,-0.000000,2.124414,2.37e-05
39,beta = 0,12.920896,18.574621,-57.874514,-96.404183,1.401272,-1.464282,0.477404,-0.000000,2.124428,9.54e-06
40,phi = 0,13.226016,19.068509,-57.958111,0.000000,1.401385,-1.464265,0.477398,1.685610,2.124437,1.14e-06
41,phi = 0,13.841941,19.756704,-58.067407,0.000000,1.401530,-1.464265,0.477395,1.689589,2.124425,1.26e-05
42,beta = 0,13.841941,19.910132,-58.090808,-96.855159,1.401560,-1.464272,0.477398,-0.000000,2.124406,3.21e-05
43,beta = 0,14.152746,20.416029,-58.165458,-97.011102,1.401655,-1.464280,0.477404,-0.000000,2.124435,3.07e-06
44,phi = 0,14.496290,20.913157,-58.235183,0.000000,1.401740,-1.464265,0.477398,1.695708,2.124437,7.95e-07
45,phi = 0,15.197362,21.620769,-58.328595,0.000000,1.401853,-1.464267,0.477397,1.699121,2.124430,7.89e-06
46,beta = 0,15.197362,21.806952,-58.352306,-97.402130,1.401881,-1.464273,0.477399,-0.000000,2.124417,2.07e-05
47,beta = 0,15.554890,22.258387,-58.407926,-97.518717,1.401945,-1.464276,0.477402,-0.000000,2.124431,7.09e-06
48,phi = 0,15.881740,22.758219,-58.467063,0.000000,1.402012,-1.464267,0.477398,1.704188,2.124437,5.81e-07
49,phi = 0,16.540329,23.546069,-58.555017,0.000000,1.402110,-1.464270,0.477398,1.707411,2.124435,2.79e-06
50,beta = 0,16.540329,23.715128,-58.573211,-97.865683,1.402130,-1.464274,0.477400,-0.000000,2.124425,1.30e-05
51,beta = 0,16.872067,24.101470,-58.613599,-97.950586,1.402173,-1.464275,0.477401,-0.000000,2.124433,5.00e-06
52,phi = 0,17.208911,24.603595,-58.664289,0.000000,1.402226,-1.464268,0.477398,1.711421,2.124438,3.94e-07
53,phi = 0,17.888133,25.440040,-58.744228,0.000000,1.402308,-1.464270,0.477398,1.714358,2.124438,3.85e-07
54,beta = 0,17.888133,25.617163,-58.760574,-98.259933,1.402324,-1.464274,0.477400,-0.000000,2.124430,8.17e-06
55,beta = 0,18.230511,25.945130,-58.790019,-98.321985,1.402353,-1.464274,0.477401,-0.000000,2.124434,4.46e-06
56,phi = 0,18.579585,26.449222,-58.833970,0.000000,1.402396,-1.464268,0.477399,1.717660,2.124438,2.42e-07
57,phi = 0,19.325967,27.469920,-58.917981,0.000000,1.402476,-1.464272,0.477399,1.720754,2.124442,4.14e-06
58,beta = 0,19.325967,27.688591,-58.935355,-98.628608,1.402492,-1.464275,0.477401,-0.000000,2.124437,1.31e-06
59,beta = 0,19.723276,27.789250,-58.943133,-98.645036,1.402499,-1.464274,0.477401,-0.000000,2.124436,1.80e-06
60,phi = 0,20.120585,28.295049,-58.981680,0.000000,1.402534,-1.464268,0.477399,1.723102,2.124438,3.18e-07
61,phi = 0,20.517894,29.066310,-59.037618,0.000000,1.402584,-1.464270,0.477398,1.725166,2.124437,1.42e-06
62,beta = 0,20.517894,29.285550,-59.053092,-98.877453,1.402598,-1.464272,0.477399,-0.000000,2.124432,5.88e-06
63,beta = 0,20.915203,29.633751,-59.077031,-98.928099,1.402618,-1.464272,0.477400,-0.000000,2.124434,3.80e-06
64,phi = 0,21.288270,30.141044,-59.111039,0.000000,1.402647,-1.464269,0.477399,1.727877,2.124439,7.55e-07
65,phi = 0,22.043253,31.343537,-59.187181,0.000000,1.402711,-1.464272,0.477400,1.730692,2.124443,5.29e-06
66,phi = 0,22.429302,31.987172,-59.225633,0.000000,1.402742,-1.464269,0.477399,1.732114,2.124438,4.09e-07
67,phi = 0,23.193781,32.866081,-59.275588,0.000000,1.402781,-1.464270,0.477399,1.733964,2.124439,6.87e-07
68,beta = 0,23.193781,33.071753,-59.286967,-99.372940,1.402790,-1.464272,0.477400,-0.000000,2.124435,2.58e-06
69,beta = 0,23.572211,33.323629,-59.300590,-99.401851,1.402800,-1.464272,0.477400,-0.000000,2.124436,2.14e-06
70,phi = 0,23.992389,33.833416,-59.327629,0.000000,1.402821,-1.464269,0.477399,1.735891,2.124439,8.53e-07
71,phi = 0,24.412566,34.466695,-59.360097,0.000000,1.402845,-1.464269,0.477398,1.737095,2.124436,2.04e-06
72,beta = 0,24.412566,34.706144,-59.372088,-99.553671,1.402854,-1.464271,0.477399,-0.000000,2.124433,4.97e-06
73,beta = 0,24.832744,35.168918,-59.394737,-99.601796,1.402871,-1.464271,0.477399,-0.000000,2.124435,2.54e-06
74,phi = 0,25.228618,35.679756,-59.419103,0.000000,1.402888,-1.464269,0.477399,1.739283,2.124438,4.48e-07
75,phi = 0,26.031397,36.945489,-59.476540,0.000000,1.402929,-1.464271,0.477399,1.741415,2.124441,3.40e-06
76,phi = 0,26.449548,37.526177,-59.501586,0.000000,1.402946,-1.464269,0.477399,1.742345,2.124438,1.65e-07
77,phi = 0,27.326051,38.710902,-59.550342,0.000000,1.402979,-1.464271,0.477399,1.744157,2.124440,2.37e-06
78,phi = 0,27.729112,39.372669,-59.576347,0.000000,1.402996,-1.464269,0.477399,1.745124,2.124438,2.09e-07
79,phi = 0,28.549421,40.397140,-59.614843,0.000000,1.403020,-1.464271,0.477399,1.746555,2.124439,1.44e-06
80,beta = 0,28.549421,40.635448,-59.623589,-100.088889,1.403026,-1.464271,0.477399,-0.000000,2.124438,2.61e-07
81,phi = 0,28.966669,41.219221,-59.644430,0.000000,1.403039,-1.464269,0.477399,1.747656,2.124438,9.95e-08
82,beta = 0,28.966669,40.705801,-59.626121,-100.094287,1.403027,-1.464271,0.477399,-0.000000,2.124438,3.95e-07
83,phi = 0,29.798799,42.109379,-59.675040,0.000000,1.403058,-1.464270,0.477399,1.748796,2.124438,4.62e-07
84,beta = 0,29.798799,42.345809,-59.683009,-100.215611,1.403062,-1.464271,0.477399,-0.000000,2.124437,9.25e-07
85,beta = 0,30.213429,42.551696,-59.689820,-100.230144,1.403067,-1.464271,0.477399,-0.000000,2.124437,9.36e-07
86,phi = 0,30.655950,43.065827,-59.706614,0.000000,1.403077,-1.464270,0.477399,1.749972,2.124438,3.49e-07
87,phi = 0,31.100162,43.892285,-59.732719,0.000000,1.403092,-1.464270,0.477399,1.750944,2.124438,4.93e-08
88,beta = 0,31.100162,44.154505,-59.740846,-100.339057,1.403097,-1.464271,0.477399,-0.000000,2.124437,1.03e-06
89,beta = 0,31.544373,44.397697,-59.748245,-100.354856,1.403101,-1.464271,0.477399,-0.000000,2.124437,9.73e-07
90,phi = 0,31.997743,44.912480,-59.763712,0.000000,1.403110,-1.464270,0.477399,1.752099,2.124438,2.51e-07
91,phi = 0,32.457471,45.809270,-59.789730,0.000000,1.403124,-1.464270,0.477399,1.753069,2.124438,3.69e-07
92,beta = 0,32.457471,46.085907,-59.797609,-100.460306,1.403129,-1.464271,0.477399,-0.000000,2.124437,5.15e-07
93,phi = 0,32.917199,46.759173,-59.816300,0.000000,1.403139,-1.464269,0.477399,1.754060,2.124438,9.06e-08
94,beta = 0,32.917199,46.243790,-59.802026,-100.469743,1.403131,-1.464271,0.477399,-0.000000,2.124437,5.90e-07
95,phi = 0,33.818635,47.770668,-59.843333,0.000000,1.403154,-1.464270,0.477399,1.755069,2.124439,8.11e-07
96,beta = 0,33.818635,48.031281,-59.850170,-100.572663,1.403157,-1.464271,0.477399,-0.000000,2.124438,1.31e-07
97,phi = 0,34.260343,48.605903,-59.864875,0.000000,1.403165,-1.464270,0.477399,1.755873,2.124438,1.38e-07
98,beta = 0,34.260343,48.089965,-59.851684,-100.575900,1.403158,-1.464271,0.477399,-0.000000,2.124438,1.98e-07
99,phi = 0,35.154027,49.648816,-59.890685,0.000000,1.403179,-1.464270,0.477399,1.756837,2.124439,8.12e-07
100,beta = 0,35.154027,49.918776,-59.897244,-100.673359,1.403182,-1.464271,0.477399,-0.000000,2.124438,3.09e-08
