n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.765544,1.889624,-27.549251,0.000000,1.175437,-1.457656,0.471484,0.735971,2.066289,5.89e-02
2,beta = 0,0.765544,1.907163,-27.901251,-42.736255,1.180799,-1.458686,0.472044,-0.000107,2.059836,6.53e-02
3,beta = 0,1.114342,2.379217,-35.082748,-54.433317,1.263309,-1.471608,0.481098,-0.000005,2.125073,9.71e-05
4,phi = 0,1.365699,2.631695,-37.720027,0.000000,1.286792,-1.467411,0.479441,1.027347,2.124668,5.02e-04
5,phi = 0,2.101354,3.580866,-44.148409,0.000000,1.343676,-1.465005,0.477077,1.222397,2.122458,2.71e-03
6,beta = 0,2.101354,3.627839,-44.378744,-70.451545,1.345345,-1.465372,0.477275,-0.000027,2.119958,5.21e-03
7,beta = 0,2.455394,4.024425,-46.067316,-73.497416,1.356040,-1.466360,0.478106,-0.000026,2.124734,4.36e-04
8,phi = 0,2.788512,4.389303,-47.353263,0.000000,1.363396,-1.465095,0.477657,1.323813,2.125167,2.77e-06
9,phi = 0,3.354997,5.258476,-49.654592,0.000000,1.376186,-1.464886,0.477255,1.398656,2.124312,8.58e-04
10,beta = 0,3.354997,5.323098,-49.796951,-80.406364,1.376890,-1.465041,0.477330,-0.000010,2.123350,1.82e-03
11,beta = 0,3.738795,5.784921,-50.709224,-82.138187,1.380964,-1.465433,0.477627,-0.000011,2.124978,1.92e-04
12,phi = 0,4.130558,6.199866,-51.416907,0.000000,1.383878,-1.464940,0.477454,1.457228,2.125172,1.54e-06
13,phi = 0,4.781424,7.231711,-52.806891,0.000000,1.389338,-1.465094,0.477423,1.504254,2.125272,1.02e-04
14,beta = 0,4.781424,7.318360,-52.907592,-86.384458,1.389691,-1.465160,0.477460,-0.000003,2.124885,2.85e-04
15,beta = 0,5.002714,7.585211,-53.197016,-86.951728,1.390648,-1.465177,0.477500,-0.000004,2.125088,8.20e-05
16,phi = 0,5.467440,8.027431,-53.636772,0.000000,1.392053,-1.464943,0.477417,1.532696,2.125174,4.22e-06
17,phi = 0,5.940898,8.781401,-54.279901,0.000000,1.394060,-1.464926,0.477361,1.554934,2.124977,1.93e-04
18,beta = 0,5.940898,8.882115,-54.358034,-89.246764,1.394291,-1.464976,0.477382,-0.000003,2.124753,4.17e-04
19,beta = 0,6.435200,9.403362,-54.733839,-89.996594,1.395328,-1.465080,0.477451,-0.000002,2.125123,4.67e-05
20,phi = 0,6.690921,9.862553,-55.031376,0.000000,1.396103,-1.464954,0.477406,1.581139,2.125166,4.32e-06
21,phi = 0,7.434643,10.917640,-55.620835,0.000000,1.397579,-1.465019,0.477413,1.601867,2.125238,6.76e-05
22,beta = 0,7.434643,11.024491,-55.674940,-91.889712,1.397704,-1.465039,0.477425,-0.000001,2.125118,5.23e-05
23,beta = 0,7.688754,11.230947,-55.774272,-92.090899,1.397926,-1.465033,0.477429,-0.000002,2.125135,3.55e-05
24,phi = 0,7.959284,11.701655,-55.989606,0.000000,1.398400,-1.464957,0.477402,1.614913,2.125165,5.25e-06
25,phi = 0,8.751997,12.747677,-56.410439,-0.000000,1.399292,-1.465002,0.477408,1.629876,2.125214,4.35e-05
26,beta = 0,8.751997,12.866015,-56.454302,-93.474641,1.399380,-1.465016,0.477417,-0.000000,2.125139,3.07e-05
27,beta = 0,9.019546,13.064103,-56.524441,-93.618086,1.399515,-1.465011,0.477418,-0.000001,2.125147,2.34e-05
28,phi = 0,9.306871,13.543141,-56.686836,0.000000,1.399823,-1.464963,0.477401,1.639747,2.125168,2.50e-06
29,phi = 0,9.868071,14.226593,-56.899684,0.000000,1.400221,-1.464960,0.477391,1.647373,2.125127,4.26e-05
30,beta = 0,9.868071,14.353665,-56.937065,-94.464395,1.400289,-1.464974,0.477397,-0.000001,2.125072,9.81e-05
31,beta = 0,10.436006,14.900810,-57.090709,-94.780672,1.400555,-1.465002,0.477414,-0.000000,2.125163,7.18e-06
32,phi = 0,10.730064,15.386147,-57.217308,0.000000,1.400767,-1.464967,0.477402,1.658792,2.125173,2.64e-06
33,phi = 0,11.332297,16.301501,-57.435897,0.000000,1.401123,-1.464980,0.477401,1.666678,2.125174,4.30e-06
34,beta = 0,11.332297,16.451166,-57.469636,-95.563462,1.401176,-1.464990,0.477406,-0.000000,2.125144,2.65e-05
35,beta = 0,11.640471,16.739941,-57.532192,-95.693079,1.401271,-1.464990,0.477409,-0.000001,2.125156,1.45e-05
36,phi = 0,11.934613,17.230189,-57.634157,0.000000,1.401423,-1.464968,0.477401,1.673850,2.125169,1.03e-06
37,phi = 0,12.527906,17.935570,-57.770867,0.000000,1.401624,-1.464969,0.477397,1.678806,2.125154,1.65e-05
38,beta = 0,12.527906,18.080643,-57.797729,-96.244395,1.401663,-1.464977,0.477400,-0.000000,2.125127,4.27e-05
39,beta = 0,12.827058,18.580762,-57.887107,-96.430394,1.401787,-1.464989,0.477408,-0.000000,2.125167,2.78e-06
40,phi = 0,13.158392,19.074962,-57.970705,0.000000,1.401899,-1.464968,0.477401,1.686068,2.125170,1.26e-07
41,phi = 0,13.824544,19.702513,-58.070305,0.000000,1.402032,-1.464968,0.477397,1.689694,2.125154,1.57e-05
42,beta = 0,13.824544,19.871920,-58.096237,-96.866499,1.402065,-1.464974,0.477400,-0.000000,2.125135,3.54e-05
43,beta = 0,14.159362,20.422841,-58.177685,-97.036662,1.402168,-1.464984,0.477406,-0.000000,2.125166,3.85e-06
44,phi = 0,14.503031,20.920281,-58.247426,0.000000,1.402254,-1.464970,0.477400,1.696155,2.125169,9.43e-07
45,phi = 0,15.208241,21.644539,-58.342930,0.000000,1.402370,-1.464972,0.477399,1.699645,2.125163,7.07e-06
46,beta = 0,15.208241,21.833733,-58.366983,-97.432886,1.402398,-1.464978,0.477402,-0.000000,2.125151,1.95e-05
47,beta = 0,15.569782,22.265866,-58.420122,-97.544294,1.402459,-1.464980,0.477404,-0.000000,2.125162,7.58e-06
48,phi = 0,15.897275,22.766009,-58.479264,0.000000,1.402526,-1.464971,0.477401,1.704635,2.125170,3.92e-07
49,phi = 0,16.557139,23.585158,-58.570557,0.000000,1.402627,-1.464974,0.477400,1.707981,2.125169,1.46e-06
50,beta = 0,16.557139,23.754767,-58.588765,-97.898373,1.402647,-1.464978,0.477402,-0.000000,2.125159,1.15e-05
51,beta = 0,16.889509,24.109616,-58.625766,-97.976171,1.402686,-1.464979,0.477403,-0.000000,2.125165,5.23e-06
52,phi = 0,17.227181,24.612053,-58.676452,0.000000,1.402739,-1.464972,0.477401,1.711868,2.125170,1.81e-07
53,phi = 0,17.908543,25.486350,-58.759852,0.000000,1.402825,-1.464975,0.477401,1.714933,2.125171,8.93e-07
