n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.656157,1.755906,-24.623560,0.000000,1.126395,-1.448990,0.465859,0.655039,2.014453,9.91e-02
2,beta = 0,0.656157,1.769875,-24.955067,-38.060150,1.132257,-1.449626,0.466129,-0.000118,2.006845,1.07e-01
3,beta = 0,1.120023,2.384074,-35.124771,-54.503443,1.262931,-1.470055,0.478989,-0.000007,2.113430,1.56e-04
4,phi = 0,1.372750,2.637901,-37.763515,0.000000,1.286360,-1.465872,0.477341,1.028634,2.113088,4.98e-04
5,phi = 0,2.111328,3.591907,-44.185892,0.000000,1.342979,-1.463486,0.474991,1.223566,2.110932,2.65e-03
6,beta = 0,2.111328,3.639153,-44.416042,-70.518301,1.344640,-1.463851,0.475189,-0.000027,2.108452,5.13e-03
7,beta = 0,2.467743,4.035830,-46.094275,-73.546422,1.355225,-1.464827,0.476012,-0.000026,2.113159,4.28e-04
8,phi = 0,2.802551,4.402330,-47.378160,-0.000000,1.362540,-1.463564,0.475562,1.324613,2.113584,2.00e-06
9,phi = 0,3.372924,5.279802,-49.683993,0.000000,1.375296,-1.463369,0.475169,1.399624,2.112768,8.18e-04
10,beta = 0,3.372924,5.344747,-49.825890,-80.461027,1.375994,-1.463524,0.475244,-0.000010,2.111817,1.77e-03
11,beta = 0,3.758582,5.803005,-50.724287,-82.166920,1.379986,-1.463903,0.475534,-0.000011,2.113397,1.89e-04
12,phi = 0,4.151662,6.219621,-51.430379,0.000000,1.382881,-1.463410,0.475361,1.457681,2.113587,1.05e-06
13,phi = 0,4.807539,7.263316,-52.825057,0.000000,1.388331,-1.463570,0.475333,1.504873,2.113702,1.15e-04
14,beta = 0,4.807539,7.350614,-52.925639,-86.419763,1.388682,-1.463634,0.475370,-0.000003,2.113319,2.67e-04
15,beta = 0,5.030823,7.609965,-53.204458,-86.966352,1.389599,-1.463646,0.475406,-0.000005,2.113500,8.62e-05
16,phi = 0,5.495179,8.053867,-53.643260,0.000000,1.390995,-1.463413,0.475324,1.532920,2.113590,3.62e-06
17,phi = 0,5.970964,8.817962,-54.289820,0.000000,1.393003,-1.463401,0.475270,1.555278,2.113402,1.85e-04
18,beta = 0,5.970964,8.918733,-54.367355,-89.265316,1.393231,-1.463450,0.475291,-0.000003,2.113181,4.05e-04
19,beta = 0,6.468168,9.434766,-54.736559,-90.002028,1.394245,-1.463552,0.475359,-0.000002,2.113541,4.48e-05
20,phi = 0,6.726380,9.895648,-55.033044,0.000000,1.395013,-1.463426,0.475313,1.581198,2.113583,3.61e-06
21,phi = 0,7.474635,10.967125,-55.626844,0.000000,1.396492,-1.463492,0.475322,1.602079,2.113659,7.26e-05
22,beta = 0,7.474635,11.074347,-55.680656,-91.901278,1.396617,-1.463512,0.475334,-0.000001,2.113540,4.67e-05
23,beta = 0,7.731125,11.268995,-55.773469,-92.089273,1.396823,-1.463504,0.475336,-0.000002,2.113551,3.49e-05
24,phi = 0,8.000914,11.741393,-55.988010,0.000000,1.397292,-1.463429,0.475309,1.614856,2.113581,4.89e-06
25,phi = 0,8.794622,12.798631,-56.410178,0.000000,1.398183,-1.463474,0.475317,1.629866,2.113631,4.51e-05
26,beta = 0,8.794622,12.917234,-56.453790,-93.473592,1.398270,-1.463488,0.475325,-0.000000,2.113558,2.86e-05
27,beta = 0,9.063988,13.108785,-56.521071,-93.611191,1.398399,-1.463482,0.475326,-0.000001,2.113563,2.29e-05
28,phi = 0,9.351371,13.589512,-56.682874,0.000000,1.398705,-1.463434,0.475309,1.639605,2.113584,2.24e-06
29,phi = 0,9.913865,14.279640,-56.896226,0.000000,1.399101,-1.463432,0.475299,1.647249,2.113545,4.15e-05
30,beta = 0,9.913865,14.407176,-56.933461,-94.456982,1.399169,-1.463446,0.475304,-0.000001,2.113490,9.61e-05
31,beta = 0,10.485050,14.952123,-57.085376,-94.769682,1.399431,-1.463474,0.475322,-0.000000,2.113580,6.68e-06
32,phi = 0,10.781123,15.439147,-57.211507,0.000000,1.399641,-1.463439,0.475309,1.658583,2.113589,2.68e-06
33,phi = 0,11.385612,16.365173,-57.430970,0.000000,1.399997,-1.463452,0.475309,1.666500,2.113592,5.28e-06
34,beta = 0,11.385612,16.514653,-57.464405,-95.552629,1.400049,-1.463462,0.475314,-0.000000,2.113561,2.53e-05
35,beta = 0,11.694027,16.797880,-57.525288,-95.678768,1.400141,-1.463461,0.475316,-0.000001,2.113572,1.42e-05
36,phi = 0,11.989571,17.289815,-57.626865,0.000000,1.400292,-1.463439,0.475308,1.673586,2.113585,9.68e-07
37,phi = 0,12.585620,18.002430,-57.763961,0.000000,1.400493,-1.463440,0.475305,1.678556,2.113570,1.59e-05
38,beta = 0,12.585620,18.148025,-57.790717,-96.229811,1.400531,-1.463448,0.475308,-0.000000,2.113545,4.18e-05
39,beta = 0,12.886125,18.645324,-57.878922,-96.413351,1.400652,-1.463460,0.475316,-0.000000,2.113583,3.03e-06
40,phi = 0,13.220129,19.141210,-57.962196,0.000000,1.400764,-1.463440,0.475308,1.685758,2.113586,3.15e-07
41,phi = 0,13.892263,19.781743,-58.063096,-0.000000,1.400898,-1.463440,0.475305,1.689432,2.113571,1.50e-05
42,beta = 0,13.892263,19.952981,-58.089099,-96.851594,1.400931,-1.463446,0.475308,-0.000000,2.113552,3.41e-05
43,beta = 0,14.230392,20.494026,-58.168440,-97.017337,1.401031,-1.463455,0.475313,-0.000000,2.113582,4.51e-06
44,phi = 0,14.579204,20.993151,-58.237900,0.000000,1.401116,-1.463441,0.475308,1.695807,2.113585,1.16e-06
45,phi = 0,15.250781,21.720320,-58.333221,0.000000,1.401231,-1.463443,0.475307,1.699290,2.113579,7.24e-06
46,beta = 0,15.250781,21.882220,-58.353667,-97.404978,1.401255,-1.463448,0.475309,-0.000000,2.113565,2.12e-05
47,beta = 0,15.573545,22.343668,-58.410166,-97.523409,1.401320,-1.463453,0.475312,-0.000000,2.113582,4.43e-06
48,phi = 0,15.901822,22.845496,-58.469060,0.000000,1.401386,-1.463442,0.475308,1.704261,2.113586,7.29e-07
49,phi = 0,16.603424,23.572829,-58.549695,0.000000,1.401475,-1.463444,0.475307,1.707216,2.113581,5.12e-06
50,beta = 0,16.603424,23.771030,-58.570937,-97.860905,1.401498,-1.463448,0.475309,-0.000000,2.113572,1.45e-05
51,beta = 0,16.976750,24.194039,-58.614876,-97.953272,1.401545,-1.463450,0.475311,-0.000000,2.113580,6.35e-06
52,phi = 0,17.316873,24.698159,-58.665412,0.000000,1.401598,-1.463443,0.475309,1.711462,2.113586,2.50e-09
53,phi = 0,18.003033,25.604580,-58.751165,0.000000,1.401685,-1.463447,0.475309,1.714613,2.113588,1.83e-06
54,beta = 0,18.003033,25.783937,-58.767526,-98.274580,1.401701,-1.463450,0.475310,-0.000000,2.113581,5.73e-06
55,beta = 0,18.349069,26.044982,-58.790690,-98.323398,1.401724,-1.463450,0.475311,-0.000000,2.113582,4.20e-06
