n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.770491,1.894328,-27.644281,0.000000,1.175729,-1.456149,0.465092,0.738617,2.034961,5.90e-02
2,beta = 0,0.770491,1.911890,-27.994311,-42.884990,1.181054,-1.457166,0.465642,-0.000107,2.028422,6.56e-02
3,beta = 0,1.243247,2.395249,-35.265346,-54.737817,1.264376,-1.470271,0.474780,-0.000011,2.093790,1.98e-04
4,phi = 0,1.375085,2.652677,-37.915139,0.000000,1.287802,-1.466087,0.473138,1.033124,2.093503,4.86e-04
5,phi = 0,2.120024,3.601314,-44.244429,0.000000,1.343381,-1.463647,0.470766,1.225391,2.091102,2.89e-03
6,beta = 0,2.120024,3.648855,-44.474535,-70.623089,1.345043,-1.464014,0.470962,-0.000028,2.088632,5.36e-03
7,beta = 0,2.475650,4.063085,-46.209903,-73.756917,1.355966,-1.465064,0.471824,-0.000027,2.093542,4.47e-04
8,phi = 0,2.812436,4.434119,-47.489156,0.000000,1.363216,-1.463830,0.471384,1.328183,2.093978,1.05e-05
9,phi = 0,3.416325,5.327157,-49.799081,0.000000,1.375884,-1.463645,0.471005,1.403416,2.093225,7.64e-04
10,beta = 0,3.416325,5.400287,-49.956059,-80.707243,1.376648,-1.463813,0.471087,-0.000012,2.092348,1.64e-03
11,beta = 0,3.814838,5.846839,-50.817119,-82.344082,1.380442,-1.464164,0.471358,-0.000010,2.093824,1.65e-04
12,phi = 0,4.012056,6.268203,-51.518766,0.000000,1.383297,-1.463668,0.471182,1.460649,2.093973,1.59e-05
13,phi = 0,4.665557,7.007053,-52.534201,0.000000,1.387335,-1.463572,0.471036,1.494968,2.093484,5.05e-04
14,beta = 0,4.665557,7.098139,-52.645372,-85.872431,1.387749,-1.463658,0.471072,-0.000006,2.093050,9.39e-04
15,beta = 0,5.129837,7.670467,-53.280280,-87.115340,1.389916,-1.463898,0.471226,-0.000006,2.093884,1.05e-04
16,phi = 0,5.365975,8.119171,-53.716773,0.000000,1.391295,-1.463670,0.471146,1.535453,2.093975,1.38e-05
17,phi = 0,6.119905,9.038420,-54.470148,0.000000,1.393593,-1.463724,0.471124,1.561545,2.093948,4.10e-05
18,beta = 0,6.119905,9.149892,-54.552263,-89.633856,1.393825,-1.463773,0.471148,-0.000002,2.093763,2.26e-04
19,beta = 0,6.378801,9.511886,-54.802676,-90.134303,1.394496,-1.463810,0.471184,-0.000002,2.093949,4.02e-05
20,phi = 0,6.855933,9.977610,-55.098168,-0.000000,1.395256,-1.463684,0.471139,1.583480,2.093993,3.65e-06
21,phi = 0,7.372932,10.750489,-55.530447,0.000000,1.396343,-1.463685,0.471114,1.598679,2.093905,8.43e-05
22,beta = 0,7.372932,10.869649,-55.592023,-91.722065,1.396491,-1.463717,0.471128,-0.000002,2.093786,2.03e-04
23,beta = 0,7.928822,11.362733,-55.832737,-92.209330,1.397038,-1.463773,0.471166,-0.000000,2.093982,6.80e-06
24,phi = 0,8.217012,11.840019,-56.044935,0.000000,1.397498,-1.463693,0.471136,1.616876,2.093993,4.54e-06
25,phi = 0,8.793391,12.747497,-56.405501,0.000000,1.398258,-1.463714,0.471131,1.629700,2.093985,4.17e-06
26,beta = 0,8.793391,12.880971,-56.454737,-93.475549,1.398357,-1.463734,0.471141,-0.000001,2.093919,7.01e-05
27,beta = 0,9.081581,13.219166,-56.573579,-93.718638,1.398586,-1.463741,0.471150,-0.000001,2.093965,2.42e-05
28,phi = 0,9.352349,13.704767,-56.734993,0.000000,1.398889,-1.463692,0.471133,1.641470,2.093987,1.88e-06
29,phi = 0,10.217880,14.768198,-57.049384,0.000000,1.399459,-1.463723,0.471139,1.652749,2.094018,2.93e-05
30,beta = 0,10.217880,14.909204,-57.088289,-94.775684,1.399526,-1.463734,0.471145,-0.000000,2.093973,1.57e-05
31,beta = 0,10.515261,15.079126,-57.133196,-94.868267,1.399601,-1.463730,0.471145,-0.000001,2.093974,1.53e-05
32,phi = 0,10.817302,15.571036,-57.258663,0.000000,1.399808,-1.463699,0.471134,1.660282,2.093990,6.18e-07
33,phi = 0,11.411128,16.387790,-57.450552,0.000000,1.400119,-1.463705,0.471130,1.667207,2.093978,1.04e-05
34,beta = 0,11.411128,16.526644,-57.481430,-95.587891,1.400167,-1.463715,0.471135,-0.000000,2.093946,4.33e-05
35,beta = 0,11.702911,16.941483,-57.570217,-95.771897,1.400301,-1.463723,0.471142,-0.000000,2.093981,8.09e-06
36,phi = 0,12.000767,17.438313,-57.671250,0.000000,1.400450,-1.463698,0.471133,1.675194,2.093989,1.95e-07
37,phi = 0,12.938604,18.583414,-57.882405,0.000000,1.400751,-1.463717,0.471137,1.682857,2.094011,2.19e-05
38,beta = 0,12.938604,18.741456,-57.909958,-96.477983,1.400789,-1.463721,0.471140,-0.000000,2.093987,2.02e-06
39,beta = 0,13.258595,18.805540,-57.920734,-96.500436,1.400804,-1.463720,0.471140,-0.000000,2.093985,3.58e-06
40,phi = 0,13.578586,19.306328,-58.003193,0.000000,1.400913,-1.463702,0.471134,1.687250,2.093991,1.91e-06
41,phi = 0,14.226175,20.360750,-58.163678,0.000000,1.401121,-1.463712,0.471135,1.693098,2.094001,1.18e-05
42,beta = 0,14.226175,20.524795,-58.187436,-97.057044,1.401151,-1.463717,0.471138,-0.000000,2.093984,4.82e-06
43,beta = 0,14.553772,20.670845,-58.207890,-97.099819,1.401176,-1.463715,0.471138,-0.000000,2.093983,5.57e-06
44,phi = 0,14.891525,21.174874,-58.276759,0.000000,1.401259,-1.463703,0.471134,1.697226,2.093990,1.58e-06
45,phi = 0,15.572911,22.241087,-58.412245,0.000000,1.401420,-1.463711,0.471135,1.702181,2.093999,9.64e-06
46,beta = 0,15.572911,22.416915,-58.433583,-97.572518,1.401444,-1.463714,0.471137,-0.000000,2.093986,2.85e-06
47,beta = 0,15.916543,22.537087,-58.447712,-97.602162,1.401460,-1.463713,0.471137,-0.000000,2.093985,3.74e-06
48,phi = 0,16.261899,23.043823,-58.506075,0.000000,1.401525,-1.463703,0.471134,1.705617,2.093990,1.46e-06
49,phi = 0,16.953167,24.196609,-58.629751,0.000000,1.401660,-1.463711,0.471135,1.710153,2.093999,1.04e-05
50,beta = 0,16.953167,24.374862,-58.648055,-98.023045,1.401679,-1.463713,0.471137,-0.000000,2.093989,3.65e-07
51,beta = 0,17.302021,24.404053,-58.650965,-98.029168,1.401682,-1.463712,0.471137,-0.000000,2.093988,7.72e-07
52,phi = 0,17.650876,24.913085,-58.701028,0.000000,1.401733,-1.463703,0.471133,1.712771,2.093990,7.08e-07
53,phi = 0,18.011262,25.526098,-58.758569,0.000000,1.401792,-1.463703,0.471132,1.714886,2.093982,6.83e-06
54,beta = 0,18.011262,25.715107,-58.775807,-98.292032,1.401809,-1.463706,0.471133,-0.000000,2.093973,1.58e-05
55,beta = 0,18.371648,26.271597,-58.825141,-98.396027,1.401858,-1.463710,0.471136,-0.000000,2.093986,2.84e-06
56,phi = 0,18.754769,26.782597,-58.868559,0.000000,1.401899,-1.463704,0.471133,1.718933,2.093988,6.66e-07
57,phi = 0,19.496919,27.689076,-58.941664,0.000000,1.401968,-1.463707,0.471134,1.721626,2.093990,1.35e-06
58,beta = 0,19.496919,27.877863,-58.956387,-98.673032,1.401982,-1.463709,0.471135,-0.000000,2.093984,4.49e-06
59,beta = 0,19.855948,28.139600,-58.976271,-98.715044,1.402000,-1.463709,0.471135,-0.000000,2.093985,3.42e-06
