n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.652361,1.279018,-12.811353,0.000000,0.559468,-0.416094,0.454893,0.336815,1.096496,2.99e-01
2,beta = 0,0.652361,1.282144,-12.892234,-19.421730,0.561920,-0.416443,0.455028,-0.000013,1.090707,3.05e-01
3,beta = 0,1.218849,1.641826,-20.049825,-30.391871,0.622611,-0.479101,0.495722,-0.000011,1.393177,2.29e-03
4,phi = 0,1.324470,1.708136,-21.095737,0.000000,0.615780,-0.474509,0.493936,0.558741,1.394158,1.31e-03
5,phi = 0,1.953129,2.070938,-25.415655,0.000000,0.640878,-0.449120,0.476491,0.676847,1.336937,5.85e-02
6,beta = 0,1.953129,2.081494,-25.513956,-38.936399,0.642003,-0.449620,0.476696,-0.000010,1.331314,6.42e-02
7,beta = 0,2.495662,2.436840,-28.350179,-43.448746,0.651917,-0.465262,0.486750,-0.000006,1.394356,1.11e-03
8,phi = 0,2.628403,2.538369,-29.022280,0.000000,0.650842,-0.462641,0.485758,0.777139,1.395028,4.39e-04
9,phi = 0,3.360002,2.991613,-31.408607,0.000000,0.661531,-0.457408,0.481563,0.844500,1.382636,1.28e-02
10,beta = 0,3.360002,3.007133,-31.477446,-48.498555,0.661852,-0.457817,0.481779,-0.000004,1.380234,1.52e-02
11,beta = 0,3.820058,3.275770,-32.563123,-50.272078,0.663251,-0.461537,0.484457,-0.000003,1.394978,4.88e-04
12,phi = 0,3.972851,3.395928,-32.993190,0.000000,0.663212,-0.460121,0.483912,0.889727,1.395233,2.33e-04
13,phi = 0,4.617252,3.817647,-34.277163,0.000000,0.667357,-0.457948,0.482145,0.926691,1.389054,6.41e-03
14,beta = 0,4.617252,3.836454,-34.327863,-53.179582,0.667537,-0.458169,0.482252,-0.000002,1.387619,7.85e-03
15,beta = 0,5.120989,4.132252,-35.063417,-54.400955,0.668560,-0.460190,0.483651,-0.000001,1.395179,2.88e-04
16,phi = 0,5.291931,4.263537,-35.356969,0.000000,0.668681,-0.459392,0.483344,0.958010,1.395341,1.26e-04
17,phi = 0,5.991677,4.740688,-36.283036,0.000000,0.670971,-0.458775,0.482690,0.985049,1.393248,2.22e-03
18,beta = 0,5.991677,4.762278,-36.320762,-56.502499,0.671052,-0.458921,0.482770,-0.000001,1.392482,2.98e-03
19,beta = 0,6.353960,4.997384,-36.708088,-57.153508,0.671416,-0.459600,0.483305,-0.000001,1.395263,2.04e-04
20,phi = 0,6.554712,5.135991,-36.919802,0.000000,0.671544,-0.459111,0.483117,1.003740,1.395361,1.05e-04
21,phi = 0,7.332850,5.642284,-37.602911,0.000000,0.672890,-0.458947,0.482841,1.023884,1.394556,9.11e-04
