n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.654695,1.754371,-24.550479,0.000000,1.124853,-1.446253,0.470067,0.653030,2.031508,9.91e-02
2,beta = 0,0.654695,1.768246,-24.880363,-37.942287,1.130680,-1.446902,0.470347,-0.000117,2.023986,1.07e-01
3,beta = 0,1.117487,2.372167,-34.935536,-54.189353,1.259699,-1.467159,0.483149,-0.000022,2.130166,4.64e-04
4,phi = 0,1.368842,2.621677,-37.565178,0.000000,1.283118,-1.463050,0.481542,1.022769,2.130139,4.91e-04
5,phi = 0,2.101249,3.577381,-44.066464,0.000000,1.340624,-1.460688,0.479196,1.219844,2.128140,2.49e-03
6,beta = 0,2.101249,3.624125,-44.296174,-70.303779,1.342280,-1.461052,0.479395,-0.000026,2.125642,4.99e-03
7,beta = 0,2.442187,4.005903,-45.928253,-73.244915,1.352582,-1.461952,0.480179,-0.000030,2.130132,4.98e-04
8,phi = 0,2.783125,4.367010,-47.215097,0.000000,1.359953,-1.460690,0.479734,1.319375,2.130629,8.26e-07
9,phi = 0,3.349616,5.244741,-49.554875,0.000000,1.372972,-1.460509,0.479341,1.395375,2.129832,7.98e-04
10,beta = 0,3.349616,5.308776,-49.696696,-80.217081,1.373672,-1.460664,0.479417,-0.000010,2.128867,1.76e-03
11,beta = 0,3.731677,5.754382,-50.583378,-81.898249,1.377629,-1.461034,0.479703,-0.000011,2.130440,1.90e-04
12,phi = 0,4.120336,6.165322,-51.292141,0.000000,1.380551,-1.460530,0.479528,1.453044,2.130630,9.25e-09
13,phi = 0,4.772831,7.209253,-52.709066,0.000000,1.386123,-1.460701,0.479503,1.500919,2.130764,1.34e-04
14,beta = 0,4.772831,7.295796,-52.810296,-86.194208,1.386478,-1.460764,0.479540,-0.000003,2.130374,2.56e-04
15,beta = 0,4.995062,7.542571,-53.079616,-86.721453,1.387367,-1.460770,0.479572,-0.000005,2.130537,9.32e-05
16,phi = 0,5.452258,7.980669,-53.520849,0.000000,1.388781,-1.460533,0.479489,1.528706,2.130633,2.79e-06
17,phi = 0,5.923558,8.745261,-54.178680,0.000000,1.390839,-1.460526,0.479435,1.551422,2.130446,1.84e-04
18,beta = 0,5.923558,8.844275,-54.256131,-89.044022,1.391067,-1.460575,0.479457,-0.000003,2.130221,4.09e-04
19,beta = 0,6.416244,9.348575,-54.623193,-89.775451,1.392081,-1.460676,0.479525,-0.000002,2.130585,4.46e-05
20,phi = 0,6.672951,9.803598,-54.921198,0.000000,1.392859,-1.460548,0.479479,1.577282,2.130627,3.08e-06
21,phi = 0,7.414645,10.872705,-55.524196,0.000000,1.394372,-1.460616,0.479488,1.598458,2.130708,7.77e-05
22,beta = 0,7.414645,10.978381,-55.578148,-91.693963,1.394497,-1.460636,0.479500,-0.000001,2.130585,4.51e-05
23,beta = 0,7.669257,11.164012,-55.668196,-91.876120,1.394699,-1.460627,0.479502,-0.000002,2.130594,3.55e-05
24,phi = 0,7.935351,11.630514,-55.883959,0.000000,1.395174,-1.460551,0.479474,1.611169,2.130625,4.81e-06
25,phi = 0,8.719846,12.679988,-56.310813,0.000000,1.396082,-1.460596,0.479482,1.626326,2.130677,4.68e-05
26,beta = 0,8.719846,12.796858,-56.354579,-93.270958,1.396169,-1.460610,0.479490,-0.000000,2.130601,2.91e-05
27,beta = 0,8.986598,12.985014,-56.421891,-93.408443,1.396299,-1.460605,0.479491,-0.000001,2.130606,2.35e-05
28,phi = 0,9.270881,13.459821,-56.584699,0.000000,1.396609,-1.460556,0.479474,1.636095,2.130628,2.26e-06
29,phi = 0,9.827466,14.142720,-56.799813,0.000000,1.397013,-1.460553,0.479463,1.643792,2.130587,4.32e-05
30,beta = 0,9.827466,14.268450,-56.837218,-94.259185,1.397081,-1.460567,0.479469,-0.000001,2.130530,9.94e-05
31,beta = 0,10.392436,14.809567,-56.990912,-94.575155,1.397348,-1.460596,0.479487,-0.000000,2.130623,7.14e-06
32,phi = 0,10.685105,15.290654,-57.117872,-0.000000,1.397561,-1.460561,0.479474,1.655212,2.130633,2.70e-06
33,phi = 0,11.284052,16.201747,-57.337986,0.000000,1.397921,-1.460573,0.479474,1.663142,2.130634,4.36e-06
34,beta = 0,11.284052,16.349753,-57.371741,-95.360858,1.397974,-1.460584,0.479479,-0.000000,2.130603,2.70e-05
35,beta = 0,11.590331,16.636543,-57.434597,-95.490927,1.398070,-1.460584,0.479481,-0.000001,2.130615,1.47e-05
36,phi = 0,11.882758,17.122527,-57.536868,0.000000,1.398223,-1.460561,0.479473,1.670328,2.130629,1.06e-06
37,phi = 0,12.472641,17.821607,-57.673980,0.000000,1.398425,-1.460562,0.479469,1.675293,2.130613,1.72e-05
38,beta = 0,12.472641,17.965169,-57.700883,-96.043092,1.398464,-1.460570,0.479473,-0.000000,2.130586,4.39e-05
39,beta = 0,12.770096,18.465208,-57.791329,-96.231072,1.398590,-1.460582,0.479481,-0.000000,2.130627,2.57e-06
40,phi = 0,13.427173,18.955135,-57.875188,0.000000,1.398703,-1.460562,0.479473,1.682595,2.130630,3.16e-08
41,phi = 0,13.758443,19.569178,-57.973847,-0.000000,1.398835,-1.460561,0.479470,1.686182,2.130613,1.67e-05
42,beta = 0,13.758443,19.735702,-57.999663,-96.664963,1.398868,-1.460567,0.479472,-0.000000,2.130593,3.71e-05
43,beta = 0,14.089713,20.295133,-58.083434,-96.839756,1.398975,-1.460578,0.479479,-0.000000,2.130627,3.11e-06
44,phi = 0,14.428061,20.788291,-58.153413,0.000000,1.399061,-1.460563,0.479473,1.692724,2.130629,6.48e-07
45,phi = 0,15.117608,21.470295,-58.244547,0.000000,1.399172,-1.460564,0.479471,1.696050,2.130621,9.16e-06
46,beta = 0,15.117608,21.651594,-58.267936,-97.225444,1.399199,-1.460570,0.479474,-0.000000,2.130607,2.28e-05
47,beta = 0,15.468807,22.126003,-58.327159,-97.349446,1.399268,-1.460574,0.479477,-0.000000,2.130623,6.43e-06
48,phi = 0,15.793312,22.621858,-58.386496,0.000000,1.399335,-1.460564,0.479473,1.701238,2.130629,7.53e-07
49,phi = 0,16.447331,23.365508,-58.470578,0.000000,1.399429,-1.460566,0.479472,1.704316,2.130625,4.59e-06
50,beta = 0,16.447331,23.532675,-58.488822,-97.688435,1.399449,-1.460570,0.479474,-0.000000,2.130615,1.54e-05
51,beta = 0,16.776846,23.957598,-58.533867,-97.783022,1.399497,-1.460573,0.479476,-0.000000,2.130625,4.59e-06
52,phi = 0,17.111251,24.455742,-58.584740,0.000000,1.399550,-1.460565,0.479473,1.708501,2.130629,5.98e-07
53,phi = 0,17.785123,25.240004,-58.660669,0.000000,1.399629,-1.460567,0.479473,1.711288,2.130628,2.07e-06
54,beta = 0,17.785123,25.414713,-58.677023,-98.084001,1.399645,-1.460571,0.479474,-0.000000,2.130620,1.02e-05
55,beta = 0,18.124588,25.789771,-58.711179,-98.155902,1.399679,-1.460571,0.479476,-0.000000,2.130625,4.40e-06
56,phi = 0,18.469696,26.289878,-58.755291,0.000000,1.399722,-1.460566,0.479473,1.714765,2.130630,1.10e-07
57,phi = 0,19.167209,27.197242,-58.831158,0.000000,1.399795,-1.460569,0.479474,1.717556,2.130632,1.86e-06
58,beta = 0,19.167209,27.381749,-58.846069,-98.440163,1.399809,-1.460571,0.479475,-0.000000,2.130626,4.31e-06
59,beta = 0,19.519614,27.622405,-58.865015,-98.480133,1.399826,-1.460571,0.479475,-0.000000,2.130626,3.49e-06
60,phi = 0,19.911112,28.124216,-58.903609,0.000000,1.399861,-1.460567,0.479474,1.720224,2.130631,1.11e-06
61,phi = 0,20.694108,29.424370,-58.997560,0.000000,1.399945,-1.460570,0.479475,1.723688,2.130637,6.95e-06
62,phi = 0,21.089652,29.958720,-59.033791,0.000000,1.399976,-1.460566,0.479473,1.725025,2.130630,3.04e-07
63,phi = 0,21.861032,30.986212,-59.099965,0.000000,1.400031,-1.460569,0.479474,1.727468,2.130633,3.36e-06
64,beta = 0,21.861032,31.189108,-59.112623,-99.003423,1.400042,-1.460571,0.479475,-0.000000,2.130629,8.64e-07
65,beta = 0,22.236868,31.288739,-59.118692,-99.016271,1.400047,-1.460570,0.479475,-0.000000,2.130629,1.22e-06
66,phi = 0,22.618582,31.793359,-59.149031,0.000000,1.400071,-1.460566,0.479474,1.729281,2.130630,4.96e-07
67,phi = 0,23.010379,32.485162,-59.188988,0.000000,1.400103,-1.460567,0.479473,1.730759,2.130628,1.91e-06
68,beta = 0,23.010379,32.700769,-59.201150,-99.190944,1.400112,-1.460569,0.479474,-0.000000,2.130624,5.43e-06
69,beta = 0,23.402177,33.122323,-59.224381,-99.240191,1.400130,-1.460569,0.479474,-0.000000,2.130627,2.70e-06
70,phi = 0,23.785590,33.628115,-59.251532,0.000000,1.400151,-1.460567,0.479474,1.733073,2.130630,3.81e-07
71,phi = 0,24.573788,34.816093,-59.312184,0.000000,1.400196,-1.460569,0.479474,1.735319,2.130634,3.67e-06
72,phi = 0,24.978573,35.462965,-59.343529,0.000000,1.400219,-1.460567,0.479473,1.736481,2.130630,3.36e-07
73,phi = 0,25.781276,36.448857,-59.389090,0.000000,1.400251,-1.460568,0.479474,1.738170,2.130632,1.67e-06
74,beta = 0,25.781276,36.670258,-59.399061,-99.610983,1.400258,-1.460569,0.479474,-0.000000,2.130629,6.91e-07
75,beta = 0,26.179194,36.790114,-59.404347,-99.622217,1.400262,-1.460569,0.479474,-0.000000,2.130629,8.99e-07
76,phi = 0,26.585890,37.297899,-59.426489,0.000000,1.400277,-1.460567,0.479474,1.739557,2.130630,2.56e-07
77,phi = 0,27.009292,38.088938,-59.459694,0.000000,1.400300,-1.460567,0.479473,1.740790,2.130630,2.56e-07
78,beta = 0,27.009292,38.331661,-59.469671,-99.761118,1.400306,-1.460569,0.479474,-0.000000,2.130628,2.05e-06
79,beta = 0,27.432695,38.624264,-59.481452,-99.786181,1.400314,-1.460569,0.479474,-0.000000,2.130628,1.66e-06
80,phi = 0,27.877450,39.132903,-59.501586,0.000000,1.400327,-1.460567,0.479474,1.742345,2.130630,6.03e-07
81,phi = 0,28.322205,39.903474,-59.531044,0.000000,1.400346,-1.460567,0.479473,1.743440,2.130630,3.40e-07
82,beta = 0,28.322205,40.165131,-59.540841,-99.912589,1.400353,-1.460569,0.479474,-0.000000,2.130628,1.78e-06
83,beta = 0,28.766960,40.458552,-59.551605,-99.935513,1.400359,-1.460568,0.479474,-0.000000,2.130628,1.50e-06
84,phi = 0,29.214792,40.967969,-59.570008,0.000000,1.400371,-1.460567,0.479474,1.744888,2.130630,4.42e-07
85,phi = 0,29.662624,41.798557,-59.598952,0.000000,1.400389,-1.460568,0.479474,1.745964,2.130630,8.42e-08
86,beta = 0,29.662624,42.063350,-59.607996,-100.055653,1.400394,-1.460569,0.479474,-0.000000,2.130629,1.12e-06
87,beta = 0,30.110456,42.292961,-59.615687,-100.072047,1.400399,-1.460568,0.479474,-0.000000,2.130629,1.09e-06
88,phi = 0,30.558288,42.803088,-59.632568,0.000000,1.400409,-1.460567,0.479474,1.747215,2.130630,1.99e-07
89,phi = 0,31.014366,43.712732,-59.661562,0.000000,1.400426,-1.460568,0.479474,1.748294,2.130630,5.01e-07
90,beta = 0,31.014366,43.985373,-59.670088,-100.188046,1.400431,-1.460569,0.479474,-0.000000,2.130629,5.23e-07
91,phi = 0,31.470444,44.638254,-59.689964,0.000000,1.400442,-1.460567,0.479474,1.749351,2.130630,1.31e-07
92,beta = 0,31.470444,44.127475,-59.674449,-100.197349,1.400434,-1.460568,0.479474,-0.000000,2.130629,6.19e-07
93,phi = 0,32.359944,45.645371,-59.719457,0.000000,1.400459,-1.460568,0.479474,1.750450,2.130631,9.35e-07
94,beta = 0,32.359944,45.898084,-59.726715,-100.308886,1.400463,-1.460568,0.479474,-0.000000,2.130630,1.66e-07
95,phi = 0,32.793365,46.473461,-59.742823,0.000000,1.400472,-1.460567,0.479474,1.751321,2.130630,1.37e-07
96,beta = 0,32.793365,45.962083,-59.728521,-100.312742,1.400464,-1.460568,0.479474,-0.000000,2.130630,2.49e-07
97,phi = 0,33.666044,47.466343,-59.769684,0.000000,1.400487,-1.460568,0.479474,1.752322,2.130631,7.74e-07
98,beta = 0,33.666044,47.724067,-59.776527,-100.415261,1.400490,-1.460568,0.479474,-0.000000,2.130630,1.73e-07
99,phi = 0,34.104865,48.308704,-59.791671,0.000000,1.400498,-1.460567,0.479474,1.753142,2.130630,1.27e-07
100,beta = 0,34.104865,47.796774,-59.778424,-100.419315,1.400491,-1.460568,0.479474,-0.000000,2.130630,2.51e-07
