n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.769825,1.893481,-27.607304,0.000000,1.174871,-1.454796,0.467245,0.737587,2.043621,5.87e-02
2,beta = 0,0.769825,1.911021,-27.957258,-42.825728,1.180187,-1.455817,0.467799,-0.000106,2.037123,6.52e-02
3,beta = 0,1.241573,2.389065,-35.174036,-54.585294,1.262786,-1.468832,0.476898,-0.000004,2.102283,7.42e-05
4,phi = 0,1.373103,2.644350,-37.813852,0.000000,1.286142,-1.464627,0.475239,1.030124,2.101863,4.94e-04
5,phi = 0,2.114817,3.593776,-44.182901,-0.000000,1.342164,-1.462199,0.472868,1.223472,2.099546,2.81e-03
6,beta = 0,2.114817,3.641053,-44.412762,-70.512449,1.343824,-1.462565,0.473065,-0.000027,2.097067,5.29e-03
7,beta = 0,2.470058,4.047717,-46.126495,-73.605086,1.354620,-1.463588,0.473914,-0.000027,2.101913,4.44e-04
8,phi = 0,2.805584,4.415981,-47.407015,0.000000,1.361892,-1.462342,0.473470,1.325541,2.102350,6.73e-06
9,phi = 0,3.412711,5.321086,-49.759138,0.000000,1.374812,-1.462192,0.473104,1.402099,2.101669,6.88e-04
10,beta = 0,3.412711,5.394611,-49.917447,-80.634191,1.375581,-1.462361,0.473188,-0.000012,2.100798,1.56e-03
11,beta = 0,3.811008,5.821884,-50.746048,-82.208324,1.379233,-1.462685,0.473447,-0.000009,2.102209,1.48e-04
12,phi = 0,4.006930,6.240349,-51.447428,0.000000,1.382094,-1.462183,0.473266,1.458253,2.102333,2.37e-05
13,phi = 0,4.668598,7.009482,-52.509433,0.000000,1.386322,-1.462112,0.473131,1.494127,2.101908,4.50e-04
14,beta = 0,4.668598,7.102626,-52.623185,-85.829163,1.386744,-1.462203,0.473169,-0.000006,2.101491,8.67e-04
15,beta = 0,5.146283,7.635886,-53.217025,-86.991077,1.388768,-1.462415,0.473311,-0.000006,2.102257,1.00e-04
16,phi = 0,5.391510,8.081626,-53.653010,0.000000,1.390150,-1.462188,0.473230,1.533256,2.102341,1.60e-05
17,phi = 0,6.095373,9.024210,-54.432167,0.000000,1.392532,-1.462250,0.473213,1.560224,2.102347,9.88e-06
18,beta = 0,6.095373,9.120211,-54.503166,-89.535880,1.392732,-1.462291,0.473234,-0.000002,2.102144,2.13e-04
19,beta = 0,6.327365,9.467651,-54.745688,-90.020217,1.393383,-1.462330,0.473271,-0.000001,2.102336,2.12e-05
20,phi = 0,6.802752,9.930378,-55.040932,-0.000000,1.394144,-1.462198,0.473222,1.581474,2.102360,2.94e-06
