n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.767283,1.892743,-27.647607,0.000000,1.177985,-1.460983,0.470491,0.738710,2.065254,5.83e-02
2,beta = 0,0.767283,1.910325,-27.999357,-42.893067,1.183338,-1.462010,0.471050,-0.000107,2.058758,6.48e-02
3,beta = 0,1.115998,2.383231,-35.171218,-54.580605,1.265771,-1.474849,0.480051,-0.000004,2.123475,8.60e-05
4,phi = 0,1.368041,2.637447,-37.816865,0.000000,1.289361,-1.470647,0.478392,1.030213,2.123059,5.02e-04
5,phi = 0,2.105297,3.589537,-44.237357,0.000000,1.346160,-1.468263,0.476045,1.225171,2.120879,2.68e-03
6,beta = 0,2.105297,3.636847,-44.468300,-70.611897,1.347833,-1.468629,0.476243,-0.000027,2.118389,5.17e-03
7,beta = 0,2.460680,4.035064,-46.155833,-73.658434,1.358523,-1.469611,0.477069,-0.000026,2.123128,4.33e-04
8,phi = 0,2.794814,4.402207,-47.443066,0.000000,1.365887,-1.468350,0.476620,1.326700,2.123558,2.75e-06
9,phi = 0,3.363580,5.276839,-49.744961,0.000000,1.378664,-1.468152,0.476226,1.401632,2.122732,8.29e-04
10,beta = 0,3.363580,5.341920,-49.887411,-80.577314,1.379368,-1.468307,0.476301,-0.000010,2.121777,1.78e-03
11,beta = 0,3.748544,5.802561,-50.791765,-82.295732,1.383402,-1.468690,0.476593,-0.000011,2.123371,1.90e-04
12,phi = 0,4.141142,6.219937,-51.499600,0.000000,1.386314,-1.468198,0.476420,1.460005,2.123562,1.28e-06
13,phi = 0,4.795238,7.261249,-52.892637,0.000000,1.391777,-1.468357,0.476392,1.507180,2.123674,1.13e-04
14,beta = 0,4.795238,7.348651,-52.993464,-86.552539,1.392129,-1.468421,0.476429,-0.000003,2.123291,2.70e-04
15,beta = 0,5.017945,7.609934,-53.274703,-87.104316,1.393058,-1.468434,0.476466,-0.000005,2.123475,8.54e-05
16,phi = 0,5.482034,8.054657,-53.714528,0.000000,1.394462,-1.468201,0.476383,1.535376,2.123565,3.78e-06
17,phi = 0,5.957017,8.817558,-54.360598,0.000000,1.396475,-1.468189,0.476329,1.557736,2.123376,1.84e-04
18,beta = 0,5.957017,8.918626,-54.438422,-89.406873,1.396704,-1.468238,0.476350,-0.000003,2.123156,4.05e-04
19,beta = 0,6.453493,9.435186,-54.808283,-90.145542,1.397723,-1.468339,0.476418,-0.000002,2.123516,4.48e-05
20,phi = 0,6.711297,9.896926,-55.105498,0.000000,1.398496,-1.468213,0.476373,1.583737,2.123557,3.61e-06
21,phi = 0,7.458376,10.969157,-55.699987,0.000000,1.399981,-1.468280,0.476381,1.604662,2.123634,7.34e-05
22,beta = 0,7.458376,11.076669,-55.753967,-92.049709,1.400106,-1.468300,0.476393,-0.000001,2.123515,4.61e-05
23,beta = 0,7.714613,11.269886,-55.846133,-92.236566,1.400312,-1.468292,0.476396,-0.000002,2.123526,3.49e-05
24,phi = 0,7.983741,11.743167,-56.061187,0.000000,1.400784,-1.468216,0.476369,1.617452,2.123556,4.84e-06
25,phi = 0,8.775841,12.801923,-56.484118,0.000000,1.401680,-1.468262,0.476376,1.632504,2.123607,4.59e-05
26,beta = 0,8.775841,12.920813,-56.527848,-93.625023,1.401766,-1.468275,0.476384,-0.000000,2.123533,2.81e-05
27,beta = 0,9.044979,13.110158,-56.594372,-93.761203,1.401894,-1.468270,0.476385,-0.000001,2.123538,2.29e-05
28,phi = 0,9.331517,13.591786,-56.756556,-0.000000,1.402202,-1.468222,0.476368,1.642242,2.123559,2.16e-06
29,phi = 0,9.892741,14.283485,-56.970464,-0.000000,1.402601,-1.468220,0.476358,1.649913,2.123520,4.08e-05
30,beta = 0,9.892741,14.411372,-57.007812,-94.609957,1.402668,-1.468234,0.476364,-0.000001,2.123465,9.54e-05
31,beta = 0,10.463495,14.953984,-57.159143,-94.921754,1.402931,-1.468261,0.476381,-0.000000,2.123554,6.38e-06
32,phi = 0,10.759564,15.441923,-57.285563,0.000000,1.403141,-1.468227,0.476369,1.661252,2.123563,2.73e-06
33,phi = 0,11.362700,16.373164,-57.506281,0.000000,1.403501,-1.468240,0.476368,1.669222,2.123567,6.20e-06
34,beta = 0,11.362700,16.522508,-57.539684,-95.708593,1.403553,-1.468250,0.476373,-0.000000,2.123536,2.45e-05
