n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.770236,1.894953,-27.698938,0.000000,1.177824,-1.459934,0.464022,0.740140,2.033892,5.92e-02
2,beta = 0,0.770236,1.912554,-28.049733,-42.973655,1.183175,-1.460947,0.464569,-0.000107,2.027308,6.58e-02
3,beta = 0,1.243263,2.399628,-35.362697,-54.900370,1.267219,-1.474094,0.473721,-0.000015,2.092789,2.77e-04
4,phi = 0,1.375278,2.658963,-38.024357,0.000000,1.290796,-1.469922,0.472090,1.036361,2.092587,4.79e-04
5,phi = 0,2.121955,3.607753,-44.330524,0.000000,1.346191,-1.467487,0.469724,1.228079,2.090147,2.92e-03
6,beta = 0,2.121955,3.655590,-44.561298,-70.778584,1.347861,-1.467854,0.469919,-0.000028,2.087682,5.38e-03
7,beta = 0,2.477995,4.074714,-46.309845,-73.938990,1.358882,-1.468916,0.470787,-0.000028,2.092618,4.48e-04
8,phi = 0,2.815580,4.448290,-47.590262,0.000000,1.366141,-1.467690,0.470349,1.331439,2.093053,1.29e-05
9,phi = 0,3.418635,5.337407,-49.880064,0.000000,1.378697,-1.467493,0.469968,1.406087,2.092278,7.88e-04
10,beta = 0,3.418635,5.410678,-50.036762,-80.860017,1.379461,-1.467661,0.470049,-0.000012,2.091400,1.67e-03
11,beta = 0,3.817669,5.866175,-50.910854,-82.523241,1.383316,-1.468020,0.470324,-0.000010,2.092896,1.70e-04
12,phi = 0,4.015686,6.290258,-51.613215,0.000000,1.386173,-1.467529,0.470150,1.463824,2.093055,1.17e-05
13,phi = 0,4.895448,7.401837,-53.055700,0.000000,1.391732,-1.467720,0.470145,1.512752,2.093266,2.00e-04
14,beta = 0,4.895448,7.493788,-53.158027,-86.875095,1.392081,-1.467776,0.470179,-0.000002,2.092898,1.68e-04
15,beta = 0,5.129940,7.697597,-53.369327,-87.290410,1.392765,-1.467758,0.470194,-0.000006,2.092963,1.03e-04
16,phi = 0,5.364433,8.149107,-53.806131,0.000000,1.394144,-1.467530,0.470114,1.538535,2.093056,1.02e-05
17,phi = 0,6.105354,9.029542,-54.525731,0.000000,1.396343,-1.467570,0.470084,1.563480,2.092989,7.78e-05
18,beta = 0,6.105354,9.138284,-54.605900,-89.740929,1.396571,-1.467619,0.470107,-0.000002,2.092798,2.68e-04
19,beta = 0,6.358568,9.546827,-54.888983,-90.307080,1.397333,-1.467679,0.470156,-0.000001,2.093051,1.49e-05
20,phi = 0,6.838410,10.015430,-55.182901,0.000000,1.398088,-1.467548,0.470107,1.586453,2.093068,2.20e-06
21,phi = 0,7.580293,11.140420,-55.789167,0.000000,1.399580,-1.467619,0.470118,1.607815,2.093153,8.67e-05
22,beta = 0,7.580293,11.249658,-55.842400,-92.228933,1.399701,-1.467636,0.470129,-0.000000,2.093036,3.06e-05
23,beta = 0,7.844804,11.405545,-55.914544,-92.375355,1.399860,-1.467626,0.470130,-0.000001,2.093035,3.12e-05
24,phi = 0,8.112865,11.885701,-56.127321,0.000000,1.400321,-1.467552,0.470103,1.619801,2.093063,3.20e-06
25,phi = 0,8.910230,12.989143,-56.556622,0.000000,1.401217,-1.467598,0.470112,1.635092,2.093119,5.22e-05
26,beta = 0,8.910230,13.109585,-56.599690,-93.772054,1.401301,-1.467610,0.470119,-0.000000,2.093046,2.03e-05
27,beta = 0,9.186266,13.269800,-56.654401,-93.884153,1.401405,-1.467604,0.470119,-0.000001,2.093046,2.05e-05
28,phi = 0,9.472378,13.758316,-56.814868,0.000000,1.401705,-1.467557,0.470102,1.644331,2.093065,1.02e-06
29,phi = 0,10.037195,14.481171,-57.032677,0.000000,1.402106,-1.467557,0.470093,1.652148,2.093031,3.53e-05
30,beta = 0,10.037195,14.611102,-57.069612,-94.737221,1.402172,-1.467570,0.470099,-0.000001,2.092979,8.68e-05
31,beta = 0,10.620523,15.137596,-57.212780,-95.032415,1.402417,-1.467596,0.470115,-0.000000,2.093063,3.67e-06
32,phi = 0,10.925145,15.632432,-57.337841,0.000000,1.402622,-1.467561,0.470103,1.663137,2.093069,2.82e-06
33,phi = 0,11.535767,16.620009,-57.565562,0.000000,1.402988,-1.467577,0.470104,1.671366,2.093078,1.20e-05
34,beta = 0,11.535767,16.768222,-57.597770,-95.829041,1.403037,-1.467585,0.470108,-0.000000,2.093048,1.83e-05
35,beta = 0,11.841767,17.007811,-57.647835,-95.932946,1.403112,-1.467584,0.470110,-0.000000,2.093053,1.28e-05
36,phi = 0,12.172843,17.507575,-57.748362,0.000000,1.403260,-1.467563,0.470102,1.677990,2.093066,3.07e-08
37,phi = 0,12.810248,18.382246,-57.911359,0.000000,1.403495,-1.467570,0.470101,1.683909,2.093065,1.02e-06
38,beta = 0,12.810248,18.531814,-57.937839,-96.536080,1.403532,-1.467577,0.470105,-0.000000,2.093043,2.35e-05
39,beta = 0,13.116576,18.879714,-57.997288,-96.660012,1.403612,-1.467579,0.470108,-0.000000,2.093057,9.03e-06
40,phi = 0,13.427136,19.383437,-58.079865,0.000000,1.403722,-1.467563,0.470102,1.690042,2.093065,1.11e-06
41,phi = 0,14.054192,20.078039,-58.186699,0.000000,1.403862,-1.467563,0.470099,1.693938,2.093054,1.21e-05
42,beta = 0,14.054192,20.235071,-58.209900,-97.104025,1.403892,-1.467569,0.470101,-0.000000,2.093036,3.08e-05
43,beta = 0,14.370686,20.752859,-58.283905,-97.258865,1.403984,-1.467578,0.470107,-0.000000,2.093063,2.89e-06
44,phi = 0,14.719962,21.259834,-58.352759,0.000000,1.404067,-1.467563,0.470102,1.700004,2.093066,7.29e-07
45,phi = 0,15.433147,21.978788,-58.444649,0.000000,1.404177,-1.467565,0.470100,1.703367,2.093059,7.41e-06
46,beta = 0,15.433147,22.169244,-58.468133,-97.645015,1.404204,-1.467571,0.470102,-0.000000,2.093047,1.96e-05
47,beta = 0,15.797056,22.626952,-58.522731,-97.759636,1.404266,-1.467574,0.470105,-0.000000,2.093059,6.82e-06
48,phi = 0,16.129901,23.136638,-58.581116,0.000000,1.404331,-1.467565,0.470102,1.708368,2.093066,5.35e-07
49,phi = 0,16.800614,23.944008,-58.668354,0.000000,1.404427,-1.467567,0.470101,1.711570,2.093064,2.32e-06
50,beta = 0,16.800614,24.117065,-58.686378,-98.103692,1.404446,-1.467571,0.470103,-0.000000,2.093054,1.20e-05
51,beta = 0,17.138483,24.501767,-58.725295,-98.185625,1.404487,-1.467573,0.470104,-0.000000,2.093061,4.86e-06
52,phi = 0,17.481663,25.013752,-58.775330,0.000000,1.404538,-1.467565,0.470102,1.715502,2.093066,3.17e-07
53,phi = 0,18.173923,25.878960,-58.855335,0.000000,1.404619,-1.467568,0.470102,1.718446,2.093066,1.63e-07
54,beta = 0,18.173923,26.060532,-58.871543,-98.493905,1.404636,-1.467572,0.470103,-0.000000,2.093059,7.20e-06
55,beta = 0,18.523002,26.377156,-58.899036,-98.551930,1.404662,-1.467572,0.470104,-0.000000,2.093062,4.26e-06
56,phi = 0,18.878934,26.891114,-58.942413,0.000000,1.404704,-1.467566,0.470102,1.721654,2.093067,3.60e-07
57,phi = 0,19.631208,27.946623,-59.026467,0.000000,1.404783,-1.467570,0.470103,1.724754,2.093071,4.41e-06
58,beta = 0,19.631208,28.163964,-59.043167,-98.856458,1.404798,-1.467572,0.470104,-0.000000,2.093065,1.03e-06
59,beta = 0,20.027550,28.253003,-59.049822,-98.870535,1.404804,-1.467572,0.470104,-0.000000,2.093065,1.49e-06
60,phi = 0,20.423891,28.768672,-59.087849,0.000000,1.404838,-1.467566,0.470102,1.727020,2.093067,3.27e-07
61,phi = 0,20.820233,29.529639,-59.141317,0.000000,1.404885,-1.467567,0.470102,1.728996,2.093065,1.74e-06
