n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.643088,1.276620,-12.441277,0.000000,0.562342,-0.410232,0.477546,0.327007,1.200936,2.99e-01
2,beta = 0,0.643088,1.279618,-12.517782,-18.852938,0.564668,-0.410648,0.477733,-0.000012,1.195803,3.04e-01
3,beta = 0,1.204368,1.612965,-19.222147,-29.112252,0.616729,-0.471585,0.517675,-0.000014,1.496716,3.40e-03
4,phi = 0,1.317994,1.673207,-20.205623,0.000000,0.609671,-0.467555,0.516165,0.534639,1.498599,1.52e-03
5,phi = 0,1.917240,2.053849,-24.832616,0.000000,0.638474,-0.443145,0.498977,0.660788,1.443695,5.64e-02
6,beta = 0,1.917240,2.062917,-24.918029,-37.995416,0.639390,-0.443739,0.499269,-0.000007,1.438539,6.16e-02
7,beta = 0,2.426713,2.366384,-27.418923,-41.960400,0.645739,-0.458141,0.508913,-0.000005,1.499124,9.93e-04
8,phi = 0,2.552510,2.459263,-28.066769,0.000000,0.644470,-0.455487,0.507883,0.750400,1.499579,5.38e-04
9,phi = 0,3.246992,2.913428,-30.584177,0.000000,0.656048,-0.450436,0.503731,0.821130,1.487630,1.25e-02
10,beta = 0,3.246992,2.927471,-30.649507,-47.153325,0.656332,-0.450856,0.503964,-0.000003,1.485221,1.49e-02
11,beta = 0,3.684485,3.161353,-31.649576,-48.778887,0.657253,-0.454305,0.506539,-0.000001,1.499825,2.91e-04
12,phi = 0,3.829154,3.271848,-32.071342,0.000000,0.657114,-0.452816,0.505954,0.863365,1.499931,1.86e-04
13,phi = 0,4.441832,3.690980,-33.430461,0.000000,0.661696,-0.450596,0.504106,0.902283,1.493376,6.74e-03
14,beta = 0,4.441832,3.708087,-33.479484,-51.777878,0.661870,-0.450831,0.504226,-0.000002,1.491901,8.22e-03
15,beta = 0,4.918118,3.973273,-34.184004,-52.941327,0.662744,-0.452833,0.505649,-0.000001,1.499871,2.45e-04
16,phi = 0,5.079710,4.094412,-34.474998,0.000000,0.662823,-0.451993,0.505324,0.932413,1.500000,1.16e-04
17,phi = 0,5.744985,4.557274,-35.440287,0.000000,0.665310,-0.451331,0.504620,0.960436,1.497686,2.43e-03
18,beta = 0,5.744985,4.577073,-35.477451,-55.091010,0.665391,-0.451484,0.504705,-0.000001,1.496868,3.25e-03
19,beta = 0,6.090291,4.793635,-35.861336,-55.732546,0.665725,-0.452174,0.505260,-0.000001,1.499872,2.44e-04
20,phi = 0,6.279545,4.921826,-36.072671,0.000000,0.665838,-0.451668,0.505064,0.978892,1.499989,1.27e-04
21,phi = 0,7.016685,5.403647,-36.775420,0.000000,0.667281,-0.451461,0.504751,0.999494,1.499015,1.10e-03
22,beta = 0,7.016685,5.425903,-36.805074,-57.316771,0.667329,-0.451563,0.504809,-0.000000,1.498506,1.61e-03
23,beta = 0,7.390373,5.618793,-37.050254,-57.730057,0.667520,-0.451871,0.505079,-0.000001,1.499947,1.69e-04
24,phi = 0,7.584747,5.751975,-37.210059,0.000000,0.667617,-0.451550,0.504958,1.012287,1.500060,5.67e-05
25,phi = 0,8.182331,6.161438,-37.657155,0.000000,0.668391,-0.451247,0.504670,1.025488,1.498886,1.23e-03
26,beta = 0,8.182331,6.188834,-37.685062,-58.803430,0.668439,-0.451327,0.504709,-0.000000,1.498528,1.59e-03
27,beta = 0,8.600001,6.446920,-37.935380,-59.228033,0.668671,-0.451695,0.504977,-0.000000,1.499973,1.44e-04
28,phi = 0,8.791220,6.583816,-38.060335,0.000000,0.668751,-0.451479,0.504897,1.037428,1.500067,5.01e-05
29,phi = 0,9.375390,6.957425,-38.375596,0.000000,0.669218,-0.451233,0.504683,1.046789,1.499138,9.78e-04
30,beta = 0,9.375390,6.983602,-38.396449,-60.012147,0.669251,-0.451282,0.504705,-0.000000,1.498848,1.27e-03
31,beta = 0,9.770245,7.277014,-38.619832,-60.393000,0.669456,-0.451619,0.504934,-0.000000,1.500075,4.14e-05
32,phi = 0,9.973470,7.416776,-38.719945,0.000000,0.669516,-0.451445,0.504867,1.057039,1.500096,2.09e-05
33,phi = 0,10.589234,7.760658,-38.950386,0.000000,0.669815,-0.451249,0.504706,1.063913,1.499367,7.50e-04
34,beta = 0,10.589234,7.789211,-38.968629,-60.988967,0.669841,-0.451283,0.504720,-0.000000,1.499140,9.76e-04
35,beta = 0,11.007860,8.108482,-39.164050,-61.323545,0.670013,-0.451555,0.504897,-0.000000,1.500089,2.74e-05
36,phi = 0,11.220508,8.250523,-39.246025,0.000000,0.670061,-0.451424,0.504846,1.072750,1.500099,1.74e-05
37,phi = 0,11.861299,8.613905,-39.443130,0.000000,0.670288,-0.451303,0.504738,1.078652,1.499613,5.04e-04
38,beta = 0,11.861299,8.643906,-39.458695,-61.828965,0.670307,-0.451332,0.504751,-0.000000,1.499454,6.63e-04
39,beta = 0,12.292288,8.940942,-39.607040,-62.083858,0.670423,-0.451502,0.504866,-0.000000,1.500069,4.78e-05
40,phi = 0,12.510008,9.084839,-39.675392,0.000000,0.670463,-0.451410,0.504831,1.085619,1.500092,2.44e-05
41,phi = 0,13.167823,9.496481,-39.859381,0.000000,0.670651,-0.451358,0.504769,1.091147,1.499826,2.91e-04
42,beta = 0,13.167823,9.527713,-39.872733,-62.541117,0.670665,-0.451383,0.504782,-0.000000,1.499719,3.97e-04
43,beta = 0,13.615346,9.774142,-39.974770,-62.716977,0.670733,-0.451473,0.504849,-0.000000,1.500074,4.30e-05
44,phi = 0,13.863474,9.919577,-40.032612,0.000000,0.670766,-0.451407,0.504824,1.096359,1.500107,9.79e-06
45,phi = 0,14.364920,10.277318,-40.167856,0.000000,0.670890,-0.451338,0.504765,1.100432,1.499833,2.83e-04
46,beta = 0,14.364920,10.314701,-40.181467,-63.073648,0.670903,-0.451359,0.504774,-0.000000,1.499744,3.73e-04
47,beta = 0,14.871556,10.607909,-40.284784,-63.252147,0.670973,-0.451451,0.504836,-0.000000,1.500074,4.22e-05
48,phi = 0,15.102331,10.754639,-40.334439,0.000000,0.670999,-0.451401,0.504819,1.105456,1.500111,5.87e-06
49,phi = 0,15.585674,11.092703,-40.443592,0.000000,0.671091,-0.451342,0.504770,1.108752,1.499880,2.36e-04
50,beta = 0,15.585674,11.130239,-40.455313,-63.547087,0.671101,-0.451357,0.504776,-0.000000,1.499803,3.14e-04
51,beta = 0,16.090812,11.442119,-40.549694,-63.710497,0.671162,-0.451437,0.504828,-0.000000,1.500081,3.60e-05
52,phi = 0,16.328184,11.589956,-40.592694,0.000000,0.671184,-0.451397,0.504814,1.113258,1.500109,7.91e-06
53,phi = 0,16.820254,11.918505,-40.684317,0.000000,0.671255,-0.451348,0.504775,1.116030,1.499924,1.93e-04
54,beta = 0,16.820254,11.956695,-40.694643,-63.961700,0.671263,-0.451360,0.504779,-0.000000,1.499859,2.57e-04
55,beta = 0,17.329649,12.276684,-40.778636,-64.107398,0.671314,-0.451427,0.504822,-0.000000,1.500087,2.97e-05
56,phi = 0,17.573415,12.425477,-40.816242,0.000000,0.671333,-0.451394,0.504811,1.120024,1.500110,7.01e-06
57,phi = 0,18.079138,12.762418,-40.898076,0.000000,0.671391,-0.451357,0.504780,1.122504,1.499965,1.51e-04
58,beta = 0,18.079138,12.802223,-40.907465,-64.331061,0.671398,-0.451368,0.504784,-0.000000,1.499915,2.02e-04
59,beta = 0,18.603049,13.111536,-40.978455,-64.454409,0.671438,-0.451419,0.504818,-0.000000,1.500093,2.41e-05
60,phi = 0,18.853038,13.261162,-41.011642,0.000000,0.671454,-0.451393,0.504809,1.125948,1.500114,3.04e-06
61,phi = 0,19.384557,13.640723,-41.092407,0.000000,0.671507,-0.451371,0.504787,1.128400,1.500014,1.03e-04
62,beta = 0,19.384557,13.684609,-41.101479,-64.668337,0.671514,-0.451382,0.504792,-0.000000,1.499979,1.38e-04
63,phi = 0,19.947616,14.096983,-41.183867,0.000000,0.671554,-0.451389,0.504806,1.131178,1.500109,7.32e-06
64,beta = 0,19.947616,13.946623,-41.154436,-64.760489,0.671541,-0.451419,0.504818,-0.000000,1.500111,5.78e-06
65,phi = 0,20.795914,14.620044,-41.281550,0.000000,0.671613,-0.451400,0.504803,1.134147,1.500104,1.26e-05
66,beta = 0,20.795914,14.664914,-41.289660,-64.995982,0.671617,-0.451409,0.504809,-0.000000,1.500081,3.56e-05
67,beta = 0,21.081152,14.781908,-41.310390,-65.032106,0.671626,-0.451407,0.504811,-0.000000,1.500096,2.10e-05
68,phi = 0,21.342799,14.932919,-41.336771,0.000000,0.671638,-0.451390,0.504806,1.135827,1.500114,2.70e-06
69,phi = 0,21.900587,15.329035,-41.403368,0.000000,0.671676,-0.451378,0.504792,1.137854,1.500052,6.45e-05
70,beta = 0,21.900587,15.376312,-41.411110,-65.207710,0.671681,-0.451387,0.504796,-0.000000,1.500030,8.68e-05
71,beta = 0,22.196728,15.617355,-41.449818,-65.275234,0.671698,-0.451408,0.504812,-0.000000,1.500112,5.07e-06
72,phi = 0,22.492869,15.768948,-41.473463,0.000000,0.671708,-0.451387,0.504803,1.139988,1.500108,8.66e-06
73,phi = 0,23.085151,16.112104,-41.525460,0.000000,0.671737,-0.451373,0.504790,1.141572,1.500048,6.91e-05
74,beta = 0,23.085151,16.159540,-41.532480,-65.419510,0.671741,-0.451380,0.504793,-0.000000,1.500024,9.25e-05
75,phi = 0,23.677432,16.605058,-41.596453,0.000000,0.671768,-0.451387,0.504803,1.143736,1.500112,4.38e-06
76,beta = 0,23.677432,16.452944,-41.575013,-65.493784,0.671760,-0.451405,0.504810,-0.000000,1.500110,6.39e-06
77,phi = 0,24.269714,16.895240,-41.636235,0.000000,0.671789,-0.451371,0.504790,1.144949,1.500050,6.63e-05
78,beta = 0,24.269714,16.942819,-41.642628,-65.611913,0.671793,-0.451375,0.504792,-0.000000,1.500025,9.14e-05
79,beta = 0,24.865171,17.288652,-41.688092,-65.691378,0.671813,-0.451400,0.504807,-0.000000,1.500105,1.20e-05
80,phi = 0,25.176767,17.441237,-41.707615,0.000000,0.671820,-0.451388,0.504803,1.147127,1.500117,2.37e-07
81,phi = 0,25.770102,17.961658,-41.771530,0.000000,0.671851,-0.451393,0.504801,1.149078,1.500110,6.19e-06
82,beta = 0,25.770102,18.006409,-41.776883,-65.846661,0.671853,-0.451398,0.504804,-0.000000,1.500097,1.93e-05
83,beta = 0,26.051840,18.124463,-41.790779,-65.870974,0.671859,-0.451397,0.504806,-0.000000,1.500106,1.11e-05
84,phi = 0,26.334332,18.277476,-41.808571,-0.000000,0.671865,-0.451388,0.504802,1.150209,1.500115,1.62e-06
