n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.767751,1.890434,-27.527013,0.000000,1.173179,-1.453072,0.468241,0.735351,2.046298,5.93e-02
2,beta = 0,0.767751,1.907943,-27.877550,-42.698359,1.178513,-1.454095,0.468796,-0.000107,2.039831,6.58e-02
3,beta = 0,1.239159,2.385655,-35.112127,-54.482204,1.261384,-1.467197,0.477947,-0.000004,2.105540,7.77e-05
4,phi = 0,1.370291,2.639612,-37.746767,0.000000,1.284688,-1.462994,0.476288,1.028139,2.105123,4.95e-04
5,phi = 0,2.110458,3.586383,-44.122098,0.000000,1.340817,-1.460549,0.473905,1.221577,2.102778,2.84e-03
6,beta = 0,2.110458,3.633404,-44.351635,-70.403043,1.342476,-1.460916,0.474102,-0.000027,2.100289,5.33e-03
7,beta = 0,2.464479,4.038970,-46.067793,-73.498321,1.353295,-1.461944,0.474956,-0.000027,2.105171,4.47e-04
8,phi = 0,2.799069,4.405536,-47.347971,0.000000,1.360571,-1.460696,0.474511,1.323642,2.105611,6.90e-06
9,phi = 0,3.403278,5.305015,-49.697786,0.000000,1.373501,-1.460535,0.474139,1.400078,2.104904,7.14e-04
10,beta = 0,3.403278,5.377978,-49.855781,-80.517601,1.374271,-1.460705,0.474223,-0.000012,2.104025,1.59e-03
11,beta = 0,3.800152,5.807552,-50.693194,-82.107492,1.377968,-1.461037,0.474486,-0.000009,2.105464,1.54e-04
12,phi = 0,3.995623,6.224204,-51.395233,0.000000,1.380835,-1.460534,0.474305,1.456501,2.105595,2.26e-05
13,phi = 0,4.652242,6.982258,-52.448393,0.000000,1.385037,-1.460454,0.474165,1.492053,2.105146,4.72e-04
14,beta = 0,4.652242,7.074177,-52.561459,-85.708849,1.385458,-1.460544,0.474203,-0.000006,2.104720,8.98e-04
15,beta = 0,5.123684,7.615920,-53.168543,-86.895917,1.387533,-1.460765,0.474350,-0.000006,2.105514,1.04e-04
16,phi = 0,5.364840,8.059799,-53.605338,0.000000,1.388919,-1.460537,0.474268,1.531614,2.105601,1.70e-05
17,phi = 0,6.065146,8.970418,-54.364117,0.000000,1.391247,-1.460588,0.474245,1.557858,2.105578,3.99e-05
18,beta = 0,6.065146,9.066361,-54.435830,-89.401658,1.391452,-1.460632,0.474266,-0.000002,2.105372,2.45e-04
19,beta = 0,6.295098,9.442031,-54.700859,-89.930530,1.392167,-1.460686,0.474312,-0.000000,2.105611,6.36e-06
20,phi = 0,6.770382,9.902888,-54.995727,0.000000,1.392928,-1.460549,0.474261,1.579891,2.105619,1.53e-06
21,phi = 0,7.503125,10.995638,-55.598562,0.000000,1.394423,-1.460618,0.474270,1.601081,2.105699,8.09e-05
22,beta = 0,7.503125,11.102794,-55.652073,-91.843441,1.394546,-1.460637,0.474282,-0.000001,2.105579,3.90e-05
23,beta = 0,7.762232,11.277629,-55.735015,-92.011376,1.394730,-1.460628,0.474283,-0.000002,2.105584,3.39e-05
24,phi = 0,8.029816,11.749968,-55.949013,0.000000,1.395197,-1.460552,0.474256,1.613474,2.105614,4.22e-06
25,phi = 0,8.821607,12.821303,-56.375618,0.000000,1.396094,-1.460598,0.474264,1.628635,2.105666,4.84e-05
26,beta = 0,8.821607,12.939655,-56.418981,-93.402466,1.396180,-1.460611,0.474272,-0.000000,2.105592,2.56e-05
27,beta = 0,9.092590,13.118754,-56.481660,-93.530594,1.396299,-1.460606,0.474273,-0.000001,2.105595,2.23e-05
28,phi = 0,9.378525,13.599411,-56.643097,0.000000,1.396604,-1.460558,0.474256,1.638182,2.105616,1.82e-06
29,phi = 0,9.940065,14.297583,-56.858414,0.000000,1.397003,-1.460555,0.474246,1.645892,2.105578,4.02e-05
30,beta = 0,9.940065,14.425036,-56.895522,-94.378981,1.397070,-1.460569,0.474251,-0.000001,2.105523,9.43e-05
31,beta = 0,10.513414,14.963420,-57.045267,-94.687056,1.397328,-1.460597,0.474269,-0.000000,2.105612,5.96e-06
32,phi = 0,10.811159,15.450368,-57.171123,0.000000,1.397536,-1.460562,0.474256,1.657128,2.105621,2.76e-06
33,phi = 0,11.416266,16.388448,-57.392853,0.000000,1.397895,-1.460575,0.474256,1.665123,2.105625,6.76e-06
34,beta = 0,11.416266,16.536816,-57.425940,-95.472995,1.397946,-1.460585,0.474261,-0.000000,2.105594,2.39e-05
35,beta = 0,11.723628,16.810504,-57.484607,-95.594480,1.398035,-1.460585,0.474263,-0.000000,2.105604,1.40e-05
36,phi = 0,12.019804,17.302356,-57.585955,0.000000,1.398185,-1.460562,0.474255,1.672104,2.105617,8.83e-07
37,phi = 0,12.617032,18.021919,-57.724081,0.000000,1.398386,-1.460564,0.474251,1.677109,2.105602,1.54e-05
38,beta = 0,12.617032,18.167417,-57.750754,-96.146720,1.398424,-1.460572,0.474255,-0.000000,2.105577,4.10e-05
39,beta = 0,12.918085,18.659272,-57.837781,-96.327711,1.398544,-1.460583,0.474262,-0.000000,2.105614,3.34e-06
40,phi = 0,13.254165,19.155071,-57.920867,0.000000,1.398655,-1.460563,0.474255,1.684255,2.105617,5.29e-07
41,phi = 0,13.931176,19.808759,-58.023602,0.000000,1.398791,-1.460563,0.474252,1.687993,2.105603,1.43e-05
42,beta = 0,13.931176,19.981369,-58.049737,-96.769429,1.398824,-1.460570,0.474255,-0.000000,2.105585,3.29e-05
43,beta = 0,14.272107,20.509296,-58.126921,-96.930580,1.398921,-1.460578,0.474260,-0.000000,2.105613,5.26e-06
44,phi = 0,14.626114,21.008329,-58.196218,0.000000,1.399006,-1.460564,0.474255,1.694285,2.105616,1.32e-06
45,phi = 0,15.303510,21.771071,-58.295902,0.000000,1.399125,-1.460567,0.474254,1.697926,2.105612,5.49e-06
46,beta = 0,15.303510,21.932895,-58.316249,-97.326594,1.399149,-1.460572,0.474256,-0.000000,2.105599,1.90e-05
47,beta = 0,15.626897,22.360258,-58.368351,-97.435751,1.399209,-1.460575,0.474259,-0.000000,2.105613,5.15e-06
48,phi = 0,15.955406,22.861992,-58.427112,0.000000,1.399275,-1.460565,0.474255,1.702725,2.105617,7.69e-07
49,phi = 0,16.617534,23.593360,-58.508129,0.000000,1.399364,-1.460567,0.474254,1.705692,2.105613,5.21e-06
50,beta = 0,16.617534,23.762819,-58.526260,-97.767044,1.399384,-1.460571,0.474256,-0.000000,2.105602,1.58e-05
51,beta = 0,16.951153,24.211946,-58.572935,-97.865102,1.399433,-1.460574,0.474258,-0.000000,2.105614,4.19e-06
52,phi = 0,17.289637,24.715971,-58.623336,0.000000,1.399485,-1.460566,0.474255,1.709917,2.105617,6.25e-07
53,phi = 0,17.971542,25.491311,-58.696869,0.000000,1.399561,-1.460568,0.474255,1.712618,2.105615,2.54e-06
54,beta = 0,17.971542,25.668224,-58.713099,-98.159942,1.399577,-1.460571,0.474256,-0.000000,2.105607,1.05e-05
55,beta = 0,18.314963,26.064210,-58.748442,-98.234376,1.399611,-1.460572,0.474257,-0.000000,2.105614,4.18e-06
56,phi = 0,18.663922,26.570199,-58.792140,0.000000,1.399654,-1.460567,0.474255,1.716120,2.105618,2.01e-07
