n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.771574,1.896456,-27.687307,0.000000,1.176805,-1.456961,0.467336,0.739816,2.046512,5.79e-02
2,beta = 0,0.771574,1.914031,-28.036888,-42.953014,1.182103,-1.457982,0.467892,-0.000106,2.039997,6.45e-02
3,beta = 0,1.243100,2.389848,-35.208902,-54.643162,1.264122,-1.470850,0.476908,-0.000000,2.104443,4.49e-06
4,phi = 0,1.374918,2.645693,-37.851106,0.000000,1.287532,-1.466632,0.475240,1.031227,2.103951,4.96e-04
5,phi = 0,2.116628,3.598776,-44.234567,0.000000,1.343698,-1.464232,0.472887,1.225084,2.101714,2.73e-03
6,beta = 0,2.116628,3.646246,-44.464831,-70.605685,1.345360,-1.464598,0.473084,-0.000027,2.099242,5.20e-03
7,beta = 0,2.473174,4.050206,-46.164240,-73.673752,1.356066,-1.465599,0.473920,-0.000027,2.104010,4.37e-04
8,phi = 0,2.809127,4.419197,-47.446436,-0.000000,1.363354,-1.464350,0.473475,1.326808,2.104442,4.75e-06
9,phi = 0,3.422157,5.339098,-49.827168,0.000000,1.376419,-1.464233,0.473126,1.404342,2.103840,6.07e-04
10,beta = 0,3.422157,5.413676,-49.986829,-80.765457,1.377191,-1.464402,0.473211,-0.000011,2.102983,1.46e-03
11,beta = 0,3.822222,5.826210,-50.784249,-82.281182,1.380700,-1.464702,0.473456,-0.000008,2.104320,1.27e-04
12,phi = 0,4.017943,6.245499,-51.484812,0.000000,1.383558,-1.464196,0.473272,1.459508,2.104420,2.76e-05
13,phi = 0,4.665436,7.031374,-52.567496,0.000000,1.387868,-1.464139,0.473142,1.496101,2.104034,4.13e-04
14,beta = 0,4.665436,7.114238,-52.668229,-85.916947,1.388241,-1.464220,0.473177,-0.000005,2.103599,8.48e-04
15,beta = 0,5.113295,7.642113,-53.253959,-87.063633,1.390233,-1.464423,0.473317,-0.000006,2.104340,1.07e-04
16,phi = 0,5.350653,8.088677,-53.691415,0.000000,1.391621,-1.464195,0.473236,1.534579,2.104432,1.55e-05
17,phi = 0,6.053502,8.958789,-54.414416,0.000000,1.393844,-1.464231,0.473204,1.559607,2.104365,8.21e-05
18,beta = 0,6.053502,9.056591,-54.487627,-89.504917,1.394054,-1.464277,0.473226,-0.000002,2.104159,2.88e-04
19,beta = 0,6.525674,9.475776,-54.782609,-90.094058,1.394852,-1.464345,0.473279,-0.000001,2.104436,1.11e-05
20,phi = 0,6.765101,9.939369,-55.077339,0.000000,1.395612,-1.464210,0.473228,1.582750,2.104446,7.13e-07
21,phi = 0,7.498634,11.000581,-55.660825,0.000000,1.397061,-1.464273,0.473235,1.603279,2.104512,6.51e-05
22,beta = 0,7.498634,11.108554,-55.714664,-91.970119,1.397186,-1.464294,0.473247,-0.000001,2.104395,5.20e-05
23,beta = 0,7.754992,11.318928,-55.814333,-92.172089,1.397406,-1.464288,0.473251,-0.000002,2.104412,3.48e-05
24,phi = 0,8.028450,11.794032,-56.028280,0.000000,1.397873,-1.464213,0.473224,1.616285,2.104442,5.18e-06
25,phi = 0,8.829157,12.848714,-56.445902,0.000000,1.398751,-1.464257,0.473231,1.631140,2.104490,4.26e-05
26,beta = 0,8.829157,12.968271,-56.489518,-93.546630,1.398837,-1.464271,0.473239,-0.000000,2.104417,2.99e-05
27,beta = 0,9.099320,13.167615,-56.558984,-93.688763,1.398970,-1.464266,0.473241,-0.000001,2.104424,2.29e-05
28,phi = 0,9.389302,13.651058,-56.720278,0.000000,1.399274,-1.464219,0.473223,1.640944,2.104445,2.43e-06
29,phi = 0,9.955804,14.341296,-56.931811,0.000000,1.399666,-1.464216,0.473214,1.648526,2.104406,4.13e-05
30,beta = 0,9.955804,14.469659,-56.968967,-94.530017,1.399732,-1.464230,0.473219,-0.000001,2.104352,9.54e-05
31,beta = 0,10.529527,15.019847,-57.121005,-94.843115,1.399994,-1.464257,0.473236,-0.000000,2.104440,6.81e-06
32,phi = 0,10.826732,15.509594,-57.246716,-0.000000,1.400202,-1.464223,0.473224,1.659851,2.104450,2.61e-06
33,phi = 0,11.434361,16.436975,-57.464578,0.000000,1.400555,-1.464236,0.473224,1.667714,2.104452,4.87e-06
34,beta = 0,11.434361,16.587695,-57.497999,-95.622210,1.400606,-1.464246,0.473229,-0.000000,2.104422,2.53e-05
35,beta = 0,11.744786,16.874497,-57.559111,-95.748881,1.400698,-1.464246,0.473231,-0.000000,2.104433,1.41e-05
36,phi = 0,12.041831,17.369158,-57.660340,0.000000,1.400848,-1.464224,0.473223,1.674798,2.104446,9.68e-07
37,phi = 0,12.640908,18.084756,-57.796775,-0.000000,1.401047,-1.464225,0.473219,1.679747,2.104431,1.57e-05
38,beta = 0,12.640908,18.231281,-57.823461,-96.297925,1.401085,-1.464233,0.473223,-0.000000,2.104406,4.12e-05
39,beta = 0,12.942940,18.730832,-57.911270,-96.480718,1.401206,-1.464244,0.473230,-0.000000,2.104444,3.03e-06
40,phi = 0,13.278749,19.229448,-57.994248,0.000000,1.401316,-1.464224,0.473223,1.686925,2.104447,3.30e-07
41,phi = 0,13.954738,19.874837,-58.094989,-0.000000,1.401449,-1.464224,0.473220,1.690594,2.104432,1.46e-05
42,beta = 0,13.954738,20.047398,-58.120952,-96.918116,1.401483,-1.464231,0.473222,-0.000000,2.104414,3.34e-05
43,beta = 0,14.294918,20.588422,-58.199558,-97.082396,1.401581,-1.464239,0.473228,-0.000000,2.104442,4.62e-06
44,phi = 0,14.646394,21.090280,-58.268766,0.000000,1.401665,-1.464225,0.473223,1.696934,2.104446,1.18e-06
45,phi = 0,15.322226,21.828716,-58.364663,0.000000,1.401781,-1.464228,0.473222,1.700440,2.104440,6.72e-06
46,beta = 0,15.322226,21.991616,-58.385038,-97.470727,1.401805,-1.464233,0.473224,-0.000000,2.104427,2.04e-05
47,beta = 0,15.646582,22.446952,-58.440254,-97.586515,1.401868,-1.464237,0.473227,-0.000000,2.104443,4.57e-06
48,phi = 0,15.976375,22.951516,-58.498931,0.000000,1.401933,-1.464226,0.473223,1.705355,2.104446,7.41e-07
49,phi = 0,16.641188,23.661560,-58.577070,0.000000,1.402020,-1.464228,0.473222,1.708220,2.104441,5.98e-06
50,beta = 0,16.641188,23.832422,-58.595248,-97.912002,1.402039,-1.464232,0.473224,-0.000000,2.104430,1.67e-05
51,beta = 0,16.976209,24.306209,-58.644203,-98.014947,1.402091,-1.464235,0.473226,-0.000000,2.104443,3.80e-06
52,phi = 0,17.315971,24.813066,-58.694528,0.000000,1.402143,-1.464227,0.473223,1.712532,2.104446,6.36e-07
53,phi = 0,18.000122,25.571297,-58.765957,-0.000000,1.402216,-1.464229,0.473223,1.715157,2.104444,3.09e-06
54,beta = 0,18.000122,25.749347,-58.782193,-98.305488,1.402232,-1.464232,0.473224,-0.000000,2.104436,1.11e-05
55,beta = 0,18.344510,26.166040,-58.819157,-98.383411,1.402268,-1.464234,0.473225,-0.000000,2.104443,4.00e-06
56,phi = 0,18.694216,26.674866,-58.862786,0.000000,1.402310,-1.464228,0.473223,1.718720,2.104447,2.93e-07
57,phi = 0,19.400303,27.558415,-58.934677,0.000000,1.402379,-1.464231,0.473223,1.721369,2.104448,8.68e-07
58,beta = 0,19.400303,27.745632,-58.949412,-98.658298,1.402392,-1.464233,0.473225,-0.000000,2.104442,5.06e-06
59,beta = 0,19.756683,28.026331,-58.970933,-98.703766,1.402412,-1.464233,0.473225,-0.000000,2.104444,3.56e-06
60,phi = 0,20.121035,28.536866,-59.009119,0.000000,1.402446,-1.464229,0.473224,1.724114,2.104448,6.58e-07
61,phi = 0,20.870422,29.671998,-59.089315,0.000000,1.402517,-1.464232,0.473224,1.727075,2.104452,5.23e-06
62,beta = 0,20.870422,29.881124,-59.103581,-98.984282,1.402529,-1.464234,0.473225,-0.000000,2.104447,3.98e-08
