n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.655215,1.755708,-24.646982,0.000000,1.127938,-1.452209,0.466933,0.655683,2.022805,9.91e-02
2,beta = 0,0.655215,1.769689,-24.979154,-38.098158,1.133820,-1.452848,0.467205,-0.000118,2.015188,1.07e-01
3,beta = 0,1.118353,2.382619,-35.142599,-54.533263,1.264686,-1.473220,0.480035,-0.000010,2.121680,2.05e-04
4,phi = 0,1.370757,2.636388,-37.786549,0.000000,1.288245,-1.469047,0.478392,1.029316,2.121384,5.00e-04
5,phi = 0,2.107914,3.591504,-44.224971,0.000000,1.345140,-1.466680,0.476054,1.224784,2.119276,2.61e-03
6,beta = 0,2.107914,3.638823,-44.455691,-70.589301,1.346807,-1.467044,0.476251,-0.000027,2.116792,5.09e-03
7,beta = 0,2.464538,4.033080,-46.126058,-73.604219,1.357369,-1.468007,0.477066,-0.000026,2.121463,4.22e-04
8,phi = 0,2.798972,4.399635,-47.412875,0.000000,1.364723,-1.466738,0.476615,1.325729,2.121883,1.08e-06
9,phi = 0,3.370144,5.283895,-49.736952,0.000000,1.377605,-1.466565,0.476231,1.401368,2.121111,7.73e-04
10,beta = 0,3.370144,5.348951,-49.879001,-80.561402,1.378303,-1.466719,0.476307,-0.000010,2.120163,1.72e-03
11,beta = 0,3.755285,5.799112,-50.761857,-82.238619,1.382232,-1.467082,0.476588,-0.000011,2.121698,1.87e-04
12,phi = 0,4.147007,6.215843,-51.469798,0.000000,1.385142,-1.466585,0.476415,1.459004,2.121884,1.08e-07
13,phi = 0,4.805920,7.272874,-52.881614,0.000000,1.390668,-1.466757,0.476393,1.506803,2.122025,1.41e-04
14,beta = 0,4.805920,7.360956,-52.982953,-86.531947,1.391021,-1.466820,0.476429,-0.000003,2.121643,2.41e-04
15,beta = 0,5.030662,7.604989,-53.244836,-87.045667,1.391882,-1.466822,0.476459,-0.000005,2.121790,9.41e-05
16,phi = 0,5.490194,8.049035,-53.685232,0.000000,1.393288,-1.466589,0.476377,1.534366,2.121887,2.23e-06
17,phi = 0,5.966490,8.827851,-54.343865,0.000000,1.395338,-1.466587,0.476327,1.557155,2.121715,1.70e-04
18,beta = 0,5.966490,8.928526,-54.421240,-89.372632,1.395565,-1.466636,0.476348,-0.000003,2.121497,3.88e-04
19,beta = 0,6.466039,9.428719,-54.779231,-90.087386,1.396549,-1.466732,0.476414,-0.000002,2.121844,4.06e-05
20,phi = 0,6.727440,9.889780,-55.076158,0.000000,1.397320,-1.466605,0.476368,1.582709,2.121883,1.67e-06
21,phi = 0,7.477778,10.994419,-55.687544,0.000000,1.398844,-1.466675,0.476379,1.604223,2.121972,8.74e-05
22,beta = 0,7.477778,11.101721,-55.741216,-92.023876,1.398968,-1.466693,0.476390,-0.000001,2.121850,3.40e-05
23,beta = 0,7.737602,11.261900,-55.817319,-92.178137,1.399137,-1.466683,0.476391,-0.000002,2.121851,3.29e-05
24,phi = 0,8.002458,11.734491,-56.032153,0.000000,1.399608,-1.466608,0.476364,1.616422,2.121881,3.61e-06
25,phi = 0,8.789074,12.815758,-56.463932,0.000000,1.400521,-1.466654,0.476372,1.631783,2.121936,5.21e-05
26,beta = 0,8.789074,12.934153,-56.507405,-93.583204,1.400607,-1.466667,0.476380,-0.000000,2.121861,2.29e-05
27,beta = 0,9.060205,13.100650,-56.565796,-93.702703,1.400719,-1.466661,0.476380,-0.000001,2.121863,2.18e-05
28,phi = 0,9.343271,13.581580,-56.727890,0.000000,1.401027,-1.466613,0.476363,1.641216,2.121883,1.37e-06
29,phi = 0,9.900905,14.287096,-56.946131,0.000000,1.401433,-1.466612,0.476354,1.649040,2.121846,3.85e-05
30,beta = 0,9.900905,14.414738,-56.983395,-94.559703,1.401500,-1.466626,0.476359,-0.000001,2.121792,9.24e-05
31,beta = 0,10.473801,14.942951,-57.130806,-94.863316,1.401756,-1.466653,0.476376,-0.000000,2.121879,4.92e-06
32,phi = 0,10.772129,15.430186,-57.257179,0.000000,1.401966,-1.466617,0.476363,1.660228,2.121887,2.88e-06
33,phi = 0,11.374254,16.384443,-57.483286,0.000000,1.402334,-1.466632,0.476364,1.668390,2.121894,9.49e-06
34,beta = 0,11.374254,16.531524,-57.516150,-95.659818,1.402385,-1.466641,0.476369,-0.000000,2.121863,2.16e-05
35,beta = 0,11.678051,16.787677,-57.571177,-95.773900,1.402468,-1.466640,0.476370,-0.000000,2.121871,1.38e-05
36,phi = 0,12.009567,17.279830,-57.672776,0.000000,1.402620,-1.466619,0.476363,1.675249,2.121884,2.12e-07
37,phi = 0,12.642950,18.144691,-57.838190,0.000000,1.402861,-1.466626,0.476362,1.681250,2.121883,1.00e-06
38,beta = 0,12.642950,18.291720,-57.864903,-96.384170,1.402899,-1.466634,0.476365,-0.000000,2.121860,2.43e-05
39,beta = 0,12.944817,18.634096,-57.924945,-96.509219,1.402981,-1.466636,0.476368,-0.000000,2.121875,9.35e-06
40,phi = 0,13.250749,19.130201,-58.008419,0.000000,1.403093,-1.466619,0.476362,1.687440,2.121883,1.15e-06
41,phi = 0,13.868522,19.813896,-58.116368,0.000000,1.403237,-1.466619,0.476360,1.691373,2.121872,1.28e-05
42,beta = 0,13.868522,19.968241,-58.139778,-96.957445,1.403267,-1.466626,0.476362,-0.000000,2.121852,3.23e-05
43,beta = 0,14.180363,20.481763,-58.215130,-97.114957,1.403362,-1.466634,0.476368,-0.000000,2.121881,2.83e-06
44,phi = 0,14.523625,20.981114,-58.284751,0.000000,1.403447,-1.466619,0.476362,1.697518,2.121884,6.76e-07
