n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.770494,1.896277,-27.714244,0.000000,1.178471,-1.460192,0.468420,0.740567,2.054932,5.78e-02
2,beta = 0,0.770494,1.913876,-28.064682,-42.997486,1.183788,-1.461216,0.468978,-0.000106,2.048409,6.43e-02
3,beta = 0,1.119811,2.388373,-35.226745,-54.673002,1.265880,-1.474017,0.477955,-0.000002,2.112682,4.54e-05
4,phi = 0,1.372912,2.644158,-37.873979,-0.000000,1.289419,-1.469807,0.476292,1.031905,2.112228,4.99e-04
5,phi = 0,2.113176,3.598337,-44.273450,0.000000,1.345859,-1.467426,0.473950,1.226297,2.110038,2.69e-03
6,beta = 0,2.113176,3.645879,-44.504279,-70.676356,1.347527,-1.467791,0.474147,-0.000027,2.107563,5.16e-03
7,beta = 0,2.469857,4.047415,-46.195875,-73.731326,1.358212,-1.468779,0.474974,-0.000026,2.112294,4.33e-04
8,phi = 0,2.805406,4.416456,-47.480994,0.000000,1.365538,-1.467525,0.474528,1.327920,2.112724,3.55e-06
9,phi = 0,3.376053,5.291009,-49.768810,0.000000,1.378192,-1.467320,0.474133,1.402418,2.111888,8.39e-04
10,beta = 0,3.376053,5.356392,-49.911095,-80.622102,1.378893,-1.467474,0.474207,-0.000010,2.110940,1.79e-03
11,beta = 0,3.762734,5.822279,-50.820011,-82.349678,1.382934,-1.467862,0.474501,-0.000011,2.112538,1.89e-04
12,phi = 0,4.157411,6.241628,-51.525999,0.000000,1.385828,-1.467374,0.474330,1.460892,2.112729,1.54e-06
13,phi = 0,4.813147,7.282154,-52.909072,0.000000,1.391231,-1.467528,0.474300,1.507741,2.112831,1.04e-04
14,beta = 0,4.813147,7.369741,-53.009492,-86.583931,1.391582,-1.467593,0.474336,-0.000003,2.112451,2.76e-04
15,beta = 0,5.036333,7.637023,-53.295436,-87.145051,1.392522,-1.467608,0.474375,-0.000004,2.112645,8.18e-05
16,phi = 0,5.503997,8.083744,-53.733792,0.000000,1.393917,-1.467377,0.474293,1.536040,2.112731,4.05e-06
17,phi = 0,5.981107,8.845686,-54.374689,0.000000,1.395905,-1.467363,0.474239,1.558226,2.112541,1.86e-04
18,beta = 0,5.981107,8.947404,-54.452491,-89.434911,1.396133,-1.467412,0.474259,-0.000003,2.112322,4.05e-04
19,beta = 0,6.479629,9.469641,-54.823791,-90.176591,1.397152,-1.467514,0.474328,-0.000002,2.112682,4.51e-05
20,phi = 0,6.738011,9.933385,-55.120110,0.000000,1.397920,-1.467389,0.474282,1.584250,2.112723,3.91e-06
21,phi = 0,7.488050,11.004408,-55.709756,0.000000,1.399387,-1.467454,0.474291,1.605007,2.112797,7.03e-05
22,beta = 0,7.488050,11.112432,-55.763629,-92.069283,1.399512,-1.467474,0.474302,-0.000001,2.112679,4.76e-05
23,beta = 0,7.744972,11.311696,-55.858043,-92.260719,1.399722,-1.467467,0.474305,-0.000002,2.112692,3.47e-05
24,phi = 0,8.016144,11.786986,-56.072404,0.000000,1.400190,-1.467392,0.474278,1.617851,2.112722,4.93e-06
25,phi = 0,8.813004,12.847246,-56.492795,0.000000,1.401076,-1.467436,0.474286,1.632813,2.112772,4.46e-05
26,beta = 0,8.813004,12.966747,-56.536431,-93.642582,1.401163,-1.467450,0.474294,-0.000000,2.112699,2.84e-05
27,beta = 0,9.083206,13.159318,-56.603597,-93.780090,1.401291,-1.467445,0.474295,-0.000001,2.112704,2.27e-05
28,phi = 0,9.371494,13.642958,-56.765224,0.000000,1.401597,-1.467398,0.474278,1.642553,2.112725,2.22e-06
29,phi = 0,9.935772,14.336385,-56.978046,0.000000,1.401992,-1.467395,0.474268,1.650185,2.112687,4.05e-05
