n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.770552,1.896258,-27.710749,0.000000,1.178309,-1.459892,0.468420,0.740470,2.054618,5.78e-02
2,beta = 0,0.770552,1.913854,-28.061118,-42.991783,1.183625,-1.460915,0.468977,-0.000106,2.048097,6.43e-02
3,beta = 0,1.119891,2.388253,-35.221689,-54.664585,1.265681,-1.473716,0.477955,-0.000002,2.112365,4.80e-05
4,phi = 0,1.372990,2.643958,-37.868345,0.000000,1.289210,-1.469506,0.476292,1.031738,2.111914,4.99e-04
5,phi = 0,2.113243,3.598083,-44.268111,0.000000,1.345646,-1.467124,0.473949,1.226130,2.109724,2.69e-03
6,beta = 0,2.113243,3.645609,-44.498887,-70.666694,1.347314,-1.467490,0.474146,-0.000027,2.107248,5.16e-03
7,beta = 0,2.469905,4.047042,-46.190249,-73.721084,1.357995,-1.468478,0.474974,-0.000026,2.111980,4.33e-04
8,phi = 0,2.805441,4.415973,-47.475194,0.000000,1.365319,-1.467224,0.474528,1.327734,2.112409,3.53e-06
9,phi = 0,3.376049,5.290377,-49.763033,0.000000,1.377972,-1.467018,0.474132,1.402228,2.111573,8.40e-04
10,beta = 0,3.376049,5.355738,-49.905295,-80.611134,1.378673,-1.467172,0.474206,-0.000010,2.110625,1.79e-03
11,beta = 0,3.762710,5.821629,-50.814391,-82.338943,1.382715,-1.467560,0.474500,-0.000011,2.112224,1.89e-04
12,phi = 0,4.157378,6.240858,-51.520306,0.000000,1.385608,-1.467072,0.474329,1.460701,2.112414,1.54e-06
13,phi = 0,4.813090,7.281106,-52.903317,0.000000,1.391011,-1.467226,0.474299,1.507544,2.112516,1.03e-04
14,beta = 0,4.813090,7.368670,-53.003734,-86.572655,1.391361,-1.467291,0.474335,-0.000003,2.112137,2.76e-04
15,beta = 0,5.036245,7.636091,-53.289895,-87.134161,1.392302,-1.467307,0.474374,-0.000004,2.112331,8.17e-05
16,phi = 0,5.503942,8.082686,-53.728210,0.000000,1.393696,-1.467075,0.474292,1.535847,2.112417,4.06e-06
17,phi = 0,5.981025,8.844340,-54.369019,0.000000,1.395684,-1.467061,0.474238,1.558029,2.112227,1.86e-04
18,beta = 0,5.981025,8.946034,-54.446822,-89.423612,1.395913,-1.467110,0.474258,-0.000003,2.112008,4.05e-04
19,beta = 0,6.479495,9.468424,-54.818317,-90.165631,1.396932,-1.467212,0.474327,-0.000002,2.112368,4.52e-05
20,phi = 0,6.737817,9.932039,-55.114621,0.000000,1.397700,-1.467087,0.474281,1.584057,2.112409,3.93e-06
