n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.773667,1.896844,-27.638003,0.000000,1.173691,-1.450897,0.465167,0.738443,2.030138,5.82e-02
2,beta = 0,0.773667,1.914374,-27.985958,-42.871539,1.178951,-1.451915,0.465721,-0.000105,2.023636,6.47e-02
3,beta = 0,1.246773,2.393026,-35.176941,-54.590161,1.260833,-1.464882,0.474792,-0.000004,2.088270,8.33e-05
4,phi = 0,1.378853,2.649054,-37.812742,0.000000,1.284038,-1.460682,0.473136,1.030091,2.087864,4.90e-04
5,phi = 0,2.123505,3.600044,-44.163842,0.000000,1.339664,-1.458246,0.470763,1.222878,2.085532,2.82e-03
6,beta = 0,2.123505,3.647393,-44.393047,-70.477152,1.341312,-1.458612,0.470959,-0.000027,2.083068,5.29e-03
7,beta = 0,2.479913,4.056330,-46.108284,-73.571955,1.352067,-1.459640,0.471811,-0.000027,2.087911,4.42e-04
8,phi = 0,2.816734,4.425369,-47.384865,0.000000,1.359280,-1.458400,0.471369,1.324828,2.088346,7.42e-06
9,phi = 0,3.424519,5.327855,-49.720738,0.000000,1.372057,-1.458236,0.470998,1.400834,2.087641,7.13e-04
10,beta = 0,3.424519,5.401201,-49.878104,-80.559793,1.372820,-1.458405,0.471081,-0.000012,2.086772,1.58e-03
11,beta = 0,3.823957,5.835074,-50.715810,-82.150638,1.376496,-1.458738,0.471344,-0.000009,2.088200,1.54e-04
12,phi = 0,4.020799,6.254270,-51.415235,0.000000,1.379335,-1.458238,0.471165,1.457172,2.088332,2.15e-05
13,phi = 0,4.680772,7.013009,-52.459108,0.000000,1.383474,-1.458157,0.471025,1.492417,2.087882,4.71e-04
14,beta = 0,4.680772,7.105216,-52.571467,-85.728349,1.383890,-1.458246,0.471062,-0.000006,2.087460,8.93e-04
15,beta = 0,5.153861,7.653588,-53.179999,-86.918399,1.385958,-1.458468,0.471209,-0.000006,2.088250,1.03e-04
16,phi = 0,5.395629,8.100029,-53.614941,0.000000,1.387329,-1.458241,0.471128,1.531944,2.088337,1.68e-05
17,phi = 0,6.100369,9.006722,-54.363226,0.000000,1.389612,-1.458290,0.471103,1.557827,2.088306,4.81e-05
18,beta = 0,6.100369,9.103382,-54.434840,-89.399687,1.389815,-1.458333,0.471125,-0.000002,2.088103,2.51e-04
19,beta = 0,6.331855,9.489820,-54.705045,-89.938887,1.390540,-1.458392,0.471173,-0.000000,2.088352,1.87e-06
20,phi = 0,6.810842,9.953249,-54.998257,0.000000,1.391291,-1.458254,0.471121,1.579979,2.088355,1.02e-06
21,phi = 0,7.548266,11.043720,-55.593988,0.000000,1.392760,-1.458321,0.471130,1.600920,2.088430,7.62e-05
22,beta = 0,7.548266,11.151507,-55.647311,-91.833809,1.392882,-1.458340,0.471141,-0.000001,2.088312,4.14e-05
23,beta = 0,7.808264,11.335530,-55.733799,-92.008914,1.393072,-1.458332,0.471143,-0.000002,2.088320,3.38e-05
24,phi = 0,8.078765,11.810437,-55.946724,-0.000000,1.393534,-1.458257,0.471116,1.613393,2.088349,4.46e-06
25,phi = 0,8.877368,12.882336,-56.369170,0.000000,1.394417,-1.458302,0.471124,1.628405,2.088400,4.63e-05
26,beta = 0,8.877368,13.001430,-56.412369,-93.388959,1.394502,-1.458316,0.471132,-0.000000,2.088327,2.64e-05
27,beta = 0,9.149763,13.186752,-56.476579,-93.520206,1.394623,-1.458310,0.471133,-0.000001,2.088332,2.23e-05
28,phi = 0,9.438486,13.669978,-56.637159,0.000000,1.394924,-1.458263,0.471116,1.637970,2.088352,1.97e-06
29,phi = 0,10.004738,14.369217,-56.850543,0.000000,1.395317,-1.458260,0.471106,1.645610,2.088314,4.01e-05
30,beta = 0,10.004738,14.497394,-56.887474,-94.362439,1.395383,-1.458274,0.471111,-0.000001,2.088260,9.35e-05
31,beta = 0,10.581641,15.041508,-57.037211,-94.670465,1.395639,-1.458301,0.471129,-0.000000,2.088348,6.14e-06
32,phi = 0,10.881014,15.531023,-57.162379,0.000000,1.395845,-1.458267,0.471116,1.656813,2.088356,2.68e-06
33,phi = 0,11.490481,16.470330,-57.382071,0.000000,1.396198,-1.458280,0.471116,1.664734,2.088360,6.08e-06
34,beta = 0,11.490481,16.619901,-57.415081,-95.450521,1.396249,-1.458290,0.471121,-0.000000,2.088330,2.40e-05
