n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,1.366633,1.860699,89.863427,94.833376,0.332020,0.364471,0.040818,-1.479287,0.080269,1.60e-04
2,phi = 0,3.716903,2.630414,98.156516,0.000000,0.336326,0.273512,0.072704,2.720065,0.096997,1.66e-02
3,beta = 0,3.716903,2.722411,98.774005,-154.072483,0.334918,0.270681,0.073991,-0.000022,0.079857,5.72e-04
4,beta = 0,4.311942,2.904624,99.839307,-151.032699,0.332311,0.270424,0.074721,-0.000040,0.080372,5.67e-05
5,phi = 0,8.355332,4.154058,104.964917,-0.000000,0.332809,0.302695,0.064173,2.389473,0.080486,5.71e-05
6,phi = 0,12.912788,5.632426,108.208776,0.000000,0.339677,0.295254,0.065836,2.241877,0.081396,9.67e-04
7,beta = 0,12.912788,5.757127,108.403371,-127.955768,0.339784,0.294438,0.066193,-0.000011,0.079947,4.83e-04
8,beta = 0,14.863368,6.284334,109.123110,-126.137721,0.339861,0.293627,0.066812,-0.000014,0.080391,3.80e-05
9,phi = 0,17.928734,7.413801,110.332021,0.000000,0.340354,0.297491,0.065513,2.148955,0.080446,1.70e-05
10,phi = 0,23.341836,9.189020,111.634171,0.000000,0.341541,0.295740,0.065957,2.093402,0.080722,2.93e-04
11,beta = 0,23.341836,9.329126,111.716802,-119.743273,0.341564,0.295609,0.066033,-0.000001,0.080393,3.64e-05
12,beta = 0,24.433254,9.598876,111.865019,-119.385433,0.341591,0.295654,0.066066,-0.000003,0.080416,1.34e-05
13,phi = 0,27.731297,10.679042,112.388710,0.000000,0.341775,0.296785,0.065678,2.061703,0.080436,7.08e-06
14,phi = 0,32.599611,12.326259,113.011238,-0.000000,0.342154,0.296221,0.065803,2.035818,0.080522,9.28e-05
15,beta = 0,32.599611,12.473450,113.059313,-116.529842,0.342169,0.296141,0.065843,-0.000001,0.080395,3.45e-05
16,beta = 0,33.866566,12.894338,113.188966,-116.222914,0.342197,0.296115,0.065888,-0.000001,0.080425,4.24e-06
17,phi = 0,37.835686,13.949063,113.479886,0.000000,0.342282,0.296598,0.065720,2.016489,0.080432,2.98e-06
18,phi = 0,41.842344,15.454268,113.826395,0.000000,0.342442,0.296378,0.065757,2.002285,0.080460,3.09e-05
19,beta = 0,41.842344,15.613359,113.859357,-114.645293,0.342452,0.296325,0.065781,-0.000000,0.080399,3.00e-05
20,beta = 0,44.460450,16.182306,113.971110,-114.383829,0.342476,0.296276,0.065823,-0.000000,0.080428,1.59e-06
21,phi = 0,47.101369,17.221656,114.155778,0.000000,0.342522,0.296523,0.065736,1.988850,0.080431,2.07e-06
22,phi = 0,51.550863,18.733210,114.388112,0.000000,0.342605,0.296409,0.065755,1.979413,0.080445,1.62e-05
23,beta = 0,51.550863,18.928459,114.415637,-113.348116,0.342612,0.296372,0.065772,-0.000000,0.080414,1.57e-05
24,beta = 0,53.072613,19.466582,114.488078,-113.179978,0.342626,0.296351,0.065792,-0.000000,0.080428,1.61e-06
25,phi = 0,55.882032,20.495624,114.616125,0.000000,0.342654,0.296497,0.065741,1.970184,0.080429,1.10e-08
26,phi = 0,62.102842,22.399359,114.821359,0.000000,0.342711,0.296392,0.065770,1.961903,0.080448,1.93e-05
27,beta = 0,62.102842,22.605762,114.841828,-112.361505,0.342714,0.296381,0.065778,-0.000000,0.080428,1.04e-06
28,beta = 0,63.712583,22.748819,114.855454,-112.330071,0.342717,0.296387,0.065777,-0.000000,0.080428,1.53e-06
29,phi = 0,66.932066,23.770507,114.949228,0.000000,0.342734,0.296477,0.065746,1.956756,0.080430,3.69e-07
30,phi = 0,70.249390,25.080769,115.057978,0.000000,0.342762,0.296446,0.065747,1.952386,0.080431,1.75e-06
31,beta = 0,70.249390,25.294457,115.074738,-111.824966,0.342766,0.296428,0.065755,-0.000000,0.080418,1.08e-05
32,beta = 0,73.641359,26.029781,115.130187,-111.697498,0.342775,0.296405,0.065770,-0.000000,0.080429,4.10e-07
33,phi = 0,75.374666,27.045961,115.201612,0.000000,0.342787,0.296466,0.065748,1.946626,0.080429,3.04e-07
34,phi = 0,80.316514,28.580445,115.299974,0.000000,0.342808,0.296434,0.065754,1.942688,0.080434,4.39e-06
35,beta = 0,80.316514,28.784741,115.312352,-111.279479,0.342810,0.296423,0.065759,-0.000000,0.080425,4.32e-06
36,beta = 0,81.920784,29.309903,115.343177,-111.208854,0.342815,0.296419,0.065764,-0.000000,0.080428,7.42e-07
37,phi = 0,85.185732,30.321792,115.399552,0.000000,0.342824,0.296459,0.065750,1.938708,0.080430,3.72e-07
38,phi = 0,90.136889,31.954022,115.483027,0.000000,0.342839,0.296434,0.065755,1.935375,0.080433,4.06e-06
39,beta = 0,90.136889,32.166033,115.493314,-110.865327,0.342841,0.296427,0.065759,-0.000000,0.080427,2.18e-06
40,beta = 0,91.809708,32.589451,115.513266,-110.819734,0.342843,0.296427,0.065760,-0.000000,0.080428,8.55e-07
41,phi = 0,95.186098,33.597901,115.558906,0.000000,0.342850,0.296455,0.065751,1.932350,0.080430,3.89e-07
