n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,1.334861,1.875351,89.698272,93.998220,0.353432,0.373538,0.039357,-1.485216,0.087879,1.56e-04
2,phi = 0,3.659838,2.688591,97.961658,0.000000,0.360396,0.285196,0.070160,2.729889,0.103263,1.52e-02
3,beta = 0,3.659838,2.782555,98.548093,-154.721544,0.359368,0.282268,0.071429,-0.000024,0.087240,7.94e-04
4,beta = 0,4.796009,3.032304,99.878041,-150.922308,0.356749,0.281192,0.072527,-0.000032,0.087999,3.50e-05
5,phi = 0,8.185568,4.406272,104.765839,0.000000,0.357763,0.309717,0.063244,2.398751,0.088035,3.31e-07
6,phi = 0,13.190708,5.992802,107.697732,0.000000,0.363466,0.303299,0.064703,2.264678,0.088826,7.92e-04
7,beta = 0,13.190708,6.155364,107.912519,-129.206905,0.363590,0.302474,0.065059,-0.000012,0.087660,3.75e-04
8,beta = 0,15.226562,6.707821,108.550119,-127.583317,0.363710,0.301795,0.065560,-0.000008,0.088015,1.97e-05
9,phi = 0,18.241145,7.952644,109.664965,0.000000,0.364197,0.305075,0.064458,2.177834,0.088048,1.38e-05
10,phi = 0,23.902578,9.932916,110.865949,0.000000,0.365185,0.303579,0.064856,2.126046,0.088284,2.50e-04
11,beta = 0,23.902578,10.095119,110.944664,-121.620864,0.365207,0.303488,0.064913,-0.000001,0.088018,1.63e-05
12,beta = 0,25.032818,10.307852,111.040660,-121.386359,0.365228,0.303544,0.064920,-0.000003,0.088023,1.16e-05
13,phi = 0,28.480121,11.502334,111.521513,0.000000,0.365399,0.304478,0.064601,2.098166,0.088041,6.10e-06
14,phi = 0,33.457503,13.400128,112.109185,0.000000,0.365720,0.303969,0.064730,2.073404,0.088123,8.84e-05
15,beta = 0,33.457503,13.572228,112.154943,-118.687403,0.365733,0.303915,0.064760,-0.000000,0.088021,1.38e-05
16,beta = 0,34.882818,13.887228,112.233633,-118.498563,0.365750,0.303938,0.064769,-0.000001,0.088027,7.83e-06
